trial,loss,mae,mse,rmse,error_count,evaluated,val_mae,val_mse,val_rmse,val_error_count
137,533.2124559622619,533.2124559622619,1132050.5784319579,1063.978655064075,0,16747,564.3408602150538,1220828.4516129033,1104.911060498945,0
138,543.4004299277483,543.4004299277483,1160986.1609243446,1077.490677882804,0,16747,575.8086021505376,1257634.4956989246,1121.4430416650346,0
139,533.7090225114946,533.7090225114946,1133872.6050635935,1064.8345435153733,0,16747,565.047311827957,1223263.9935483872,1106.012655238803,0
140,534.0480085985549,534.0480085985549,1136762.7787663462,1066.1907797230035,0,16747,565.360752688172,1225962.8586021506,1107.232070797333,0
141,533.3729623216099,533.3729623216099,1135120.9229712784,1065.4205380840367,0,16747,564.7838709677419,1224835.593548387,1106.7229073026306,0
142,532.7779303755897,532.7779303755897,1133675.4443183853,1064.7419613776783,0,16747,564.3209677419355,1223270.119892473,1106.0154247986206,0
143,534.4151788380009,534.4151788380009,1135701.1104675464,1065.6927842805103,0,16747,565.6403225806451,1224906.2833333334,1106.7548433746895,0
144,531.7143966083478,531.7143966083478,1130958.3462709738,1063.4652539086426,0,16747,563.0091397849462,1219885.6080645162,1104.484317708729,0
145,531.73416134233,531.73416134233,1130424.7891562667,1063.2143665114138,0,16747,563.0494623655914,1219214.2978494624,1104.1803737838588,0
146,531.4680838359109,531.4680838359109,1130447.6337254434,1063.2251096195214,0,16747,562.7811827956989,1219205.3951612904,1104.17634242058,0
147,532.9544993133098,532.9544993133098,1134921.762166358,1065.327068165621,0,16747,564.3489247311828,1224236.8951612904,1106.4523917283068,0
148,532.4779363468084,532.4779363468084,1131715.793037559,1063.8213163109483,0,16747,563.7575268817204,1220609.0284946237,1104.811761566025,0
149,531.6685376485341,531.6685376485341,1129866.6041081985,1062.9518352720402,0,16747,562.8790322580645,1218335.9704301076,1103.782573893114,0
150,531.8055174061026,531.8055174061026,1130247.1153639457,1063.1308082093876,0,16747,562.9677419354839,1218642.3946236558,1103.9213715766425,0
151,532.2350271690452,532.2350271690452,1131396.2663163552,1063.6711269543587,0,16747,563.5225806451613,1220438.094623656,1104.7344000363419,0
152,532.0388726339046,532.0388726339046,1130522.2575386637,1063.26020217944,0,16747,563.3758064516129,1219502.160752688,1104.3107174852048,0
153,531.9319281065266,531.9319281065266,1130447.9871021674,1063.2252758010259,0,16747,563.2763440860215,1219446.6376344087,1104.285577934625,0
154,539.0867020958977,539.0867020958977,1150868.3986982743,1072.7853460493736,0,16747,571.3263440860215,1246158.3059139785,1116.31460884196,0
155,532.1760315280349,532.1760315280349,1130903.2552696005,1063.4393519470682,0,16747,563.5322580645161,1220012.9612903225,1104.5419690035876,0
156,532.3031587747059,532.3031587747059,1131425.9446468025,1063.6850777588272,0,16747,563.5983870967742,1220486.9005376345,1104.756489248936,0
157,532.1752552696005,532.1752552696005,1131028.492088135,1063.4982332322584,0,16747,563.4112903225806,1219881.190860215,1104.4823180387339,0
158,532.324774586493,532.324774586493,1131346.6835254075,1063.64781931117,0,16747,563.5908602150538,1220337.1059139785,1104.6886918557548,0
159,532.2043351047948,532.2043351047948,1130924.8510180928,1063.4495056268975,0,16747,563.4193548387096,1219673.8623655913,1104.3884562804844,0
160,532.5492326983938,532.5492326983938,1132140.5555621902,1064.0209375581808,0,16747,563.8091397849462,1221230.0661290323,1105.0927862080325,0
161,532.7232937242492,532.7232937242492,1132767.010509345,1064.315277776912,0,16747,563.9978494623656,1221876.8666666667,1105.3853928230944,0
162,532.4995521585955,532.4995521585955,1131682.102704962,1063.8054816106946,0,16747,563.7623655913978,1220873.8967741935,1104.9316253842105,0
163,532.2308473159371,532.2308473159371,1131345.5184809219,1063.647271646443,0,16747,563.4725806451613,1220281.6715053762,1104.6636010593343,0
164,532.2320415596823,532.2320415596823,1130701.9857884995,1063.3447163495475,0,16747,563.4930107526882,1219724.9822580644,1104.4116000196957,0
165,531.9138950259749,531.9138950259749,1130358.0997193528,1063.1830038706191,0,16747,563.0596774193548,1218950.5370967742,1104.0609299747791,0
166,531.7683764256285,531.7683764256285,1130037.8434943573,1063.0323812068743,0,16747,563.0489247311828,1219115.4521505376,1104.1356131157702,0
167,532.042694213889,532.042694213889,1130490.318206246,1063.2451825455153,0,16747,563.1779569892473,1219179.6188172044,1104.1646701544132,0
168,532.5384845046874,532.5384845046874,1131944.3143249538,1063.9287167498364,0,16747,563.674193548387,1220698.7634408602,1104.852371785869,0
169,532.6453096076909,532.6453096076909,1133085.92792739,1064.4650900463528,0,16747,563.9435483870968,1222420.4768817204,1105.631257192795,0
170,532.9245237953066,532.9245237953066,1132853.2790947633,1064.3558047451818,0,16747,564.1736559139785,1222264.2887096775,1105.5606219062242,0
171,532.3970860452619,532.3970860452619,1131800.2381322028,1063.8610050811162,0,16747,563.4876344086022,1220531.9768817204,1104.7768900921672,0
172,532.2707350570251,532.2707350570251,1131646.6072729444,1063.7887982456596,0,16747,563.4822580645161,1220817.502688172,1104.9061058244597,0
173,534.5124499910431,534.5124499910431,1139422.437212635,1067.4373223813354,0,16747,566.2182795698925,1230931.4677419355,1109.473509256501,0
174,532.0362452976652,532.0362452976652,1129791.1780617423,1062.9163551577058,0,16747,563.252688172043,1218538.9655913978,1103.8745243873498,0
