number,loss,texel_scale,error_count
95,0.7129203073659665,783.9986670741154,0
96,0.7272005937218545,693.9122630018612,0
97,0.7533376844142972,590.0551009573775,0
98,0.7283961460000903,687.8186934111143,0
99,0.7164851613440315,757.8780320982352,0
100,0.7268041062597543,695.9722595201434,0
101,0.7123990053905248,788.0809099278341,0
102,0.7188822032047053,741.8709153670306,0
103,0.7112610392349387,797.2504892435633,0
104,0.7120610941086475,790.7661031000791,0
105,0.7312014709648086,674.174663812017,0
106,0.7155362194380038,764.5436496096452,0
107,0.8466989596291699,418.9021410770134,0
108,0.7363644033214363,651.1848824877322,0
109,0.7184978158210005,744.3619220746073,0
110,0.7476331089465661,608.5589858810108,0
111,0.7371376249271145,647.9528649108248,0
112,0.7228329674144583,717.7741005131378,0
113,0.7112182583219819,797.6023736324746,0
114,0.7404400965063014,634.7004853025167,0
115,0.724766342575315,706.8842652094753,0
116,0.7110560982985685,798.9410306310383,0
117,0.7194881440310481,737.9999328184791,0
118,0.7124696463790523,787.5234837911264,0
119,0.7222913044110846,720.9255302526433,0
120,0.7310992822140007,674.6564216819552,0
121,0.7118181156833766,792.7163438305826,0
122,0.7131637595271234,782.1167108728744,0
123,0.7195068736469448,737.8813496836484,0
124,0.7316227757659579,672.2001150358325,0
125,0.7321016127976756,669.9783862274056,0
126,0.7114344354914973,795.8296823013143,0
127,0.7273450030284406,693.166886555414,0
128,0.7300241815753036,679.7931747708792,0
129,0.7258225287341245,701.1592709645491,0
130,0.7196459199490404,737.0029815741345,0
131,0.7403543238546249,635.0338944854208,0
132,0.7249969367058643,705.6212819664178,0
133,0.7728421638432669,537.7671156364534,0
134,0.7217919053108007,723.8719124448465,0
135,0.7124650658549195,787.5595878605266,0
136,0.7290512958184586,684.5523036187903,0
137,0.7111099950327393,798.4952505672759,0
138,0.7298595594533469,680.5909448889158,0
139,0.7392271406417359,639.4675313862418,0
140,0.7403493418889128,635.0532770271785,0
141,0.7126587935487559,786.0375183517297,0
142,0.7264126685360356,698.0257087659834,0
143,0.7166780950221795,756.546548539864,0
144,0.7219207318761004,723.1080481934965,0
145,0.7253932195825483,703.4679620035582,0
146,0.7442831861740581,620.3055812064597,0
147,0.7217610542620183,724.0552368643031,0
148,0.7180521987039912,747.2849891032023,0
149,0.7184158870718939,744.896477091982,0
150,0.7255328985182066,702.7140850523223,0
151,0.7179686903089353,747.837051506589,0
152,0.7639336916566957,559.8361689454837,0
153,0.7173964668766657,751.6570198934353,0
154,0.7116042819245382,794.44632827274,0
155,0.7170984839347672,753.6723203974093,0
156,0.7171433653425017,753.3676220472172,0
157,0.7203486958563,732.6160443338154,0
158,0.7300226528816953,679.8005690190996,0
159,0.741943584008721,628.9445445712081,0
160,0.7182584799640666,745.9271089047912,0
161,0.7278726921460931,690.46518085219,0
162,0.7175859512902414,750.3848599780162,0
163,0.7158613603516039,762.2375889997359,0
164,0.7245696593061953,707.9673922154583,0
165,0.7345089446084986,659.1554099357638,0
166,0.7147111245948985,770.5029921317853,0
167,0.7244702240428013,708.517053901903,0
168,0.7227286569814779,718.3774547873527,0
169,0.711202570738045,797.731541617837,0
170,0.7190488090915623,740.7998328912231,0
171,0.7163536417054042,758.7902090905283,0
172,0.7176675089795158,749.8395128441446,0
173,0.7139766451669751,775.9422347617963,0
174,0.7213282606395022,726.6432951317128,0
175,0.7190495202133358,740.7952722412665,0
176,0.7124037608965951,788.0433420942348,0
177,0.7176273450138374,750.1079090468945,0
178,0.7261419234527834,699.4576392475279,0
179,0.7352285859397029,656.0271715452909,0
180,0.7204134138470827,732.2164007925351,0
181,0.7743281985023959,534.3342551604226,0
182,0.7167923238488219,755.7619191541567,0
183,0.7389994210810811,640.3752022434422,0
184,0.7311966224779887,674.1974964370822,0
185,0.7181595194485962,746.5775027958495,0
186,0.7205263303471363,731.5208528023699,0
187,0.7275284592485125,692.2237153700195,0
188,0.7374247406511087,646.765673244245,0
189,0.7450581365593021,617.5251607349651,0
190,0.7429263587865709,625.2698058189421,0
191,0.7166786948787145,756.5424210493015,0
192,0.725803941501178,701.2587147627728,0
193,0.7119721312531233,791.4782514049366,0
194,0.7121595587224009,789.9804375947523,0
195,0.731913570751429,670.8480496510767,0
196,0.7287673201784317,685.9619347701764,0
197,0.7220384687771466,722.4122630097469,0
198,0.725950920411114,700.4736171710982,0
199,0.7164826043983948,757.8957311242464,0
200,0.7140797293942589,775.1709822911301,0
201,0.7407635329561393,633.448204273251,0
202,0.7227473044685409,718.2694709737774,0
203,0.7710456801910139,542.0067247742631,0
204,0.7382934168151669,643.2154628644473,0
205,0.7311962549202737,674.1992274426584,0
206,0.7216225091056085,724.8804021454614,0
207,0.7127509960153019,785.3166171420598,0
208,0.7235458388674005,713.6948869046483,0
209,0.7198672003366281,735.6122753328459,0
210,0.7201036059216513,734.1361037404397,0
211,0.7153241083633843,766.0607869034669,0
212,0.7137736818569137,777.4683951314157,0
213,0.7153213045632416,766.0809092945034,0
214,0.7151620347355392,767.2268992465184,0
215,0.7111580913494895,798.0981645488473,0
216,0.7121254892069092,790.2519823787795,0
217,0.7470793095474518,610.4530195755653,0
218,0.7198788347625846,735.5393962956678,0
219,0.726518755036583,697.4672360297893,0
220,0.7195236003929788,737.775500953453,0
221,0.7127347831795801,785.4432169012426,0
222,0.7194289013414356,738.37543501835,0
223,0.7249193339814767,706.0454927990803,0
224,0.7150102463261991,768.3244619926571,0
225,0.7265718606713738,697.1882182235692,0
226,0.7263520506233703,698.3454764534633,0
227,0.7125695513917785,786.7374252345344,0
228,0.7197638166756792,736.2609354804005,0
229,0.7424681370774072,626.9747318075785,0
230,0.7133653248843733,780.5701173315133,0
231,0.7117875865088081,792.9625470906514,0
232,0.7313128148144014,673.651006081047,0
233,0.7825440066908084,516.467027163525,0
234,0.711861626208075,792.365903164577,0
235,0.7183184551457082,745.5338566030058,0
236,0.7275259507728377,692.2365836208613,0
237,0.7187939600610654,742.4403122716864,0
238,0.7126799695884624,785.8717503432698,0
239,0.7136751463493429,778.2130034679654,0
240,0.7349836122624486,657.0867224804366,0
241,0.7151516903988724,767.3015298217163,0
242,0.7171452359097685,753.3549317589079,0
243,0.7275520928569913,692.1025155123613,0
244,0.7140328849106984,775.5211397575422,0
245,0.7268822719907755,695.5645629260847,0
246,0.7160689423062925,760.7775051351006,0
247,0.7151508021791819,767.3079391482747,0
248,0.7116888570354519,793.7605462383367,0
249,0.7430016044356388,624.9912275841566,0
250,0.7223017826429364,720.8641335443908,0
251,0.7115516121275877,794.8744295682184,0
252,0.7256338792764148,702.1707132329805,0
253,0.7322990744922492,669.0690522011023,0
254,0.717368560068164,751.8449916543191,0
255,0.7296814550527405,681.4574719739168,0
256,0.7183255208830358,745.4875727572924,0
257,0.72499644273164,705.6239796268771,0
258,0.7251878643424341,704.5811301581259,0
259,0.7249648419880891,705.796624622379,0
260,0.7115373303327507,794.9906483730718,0
261,0.720792721912843,729.8885668255092,0
262,0.7198104324901157,735.9682185415812,0
263,0.7144613997725558,772.3378486758478,0
264,0.732815480439477,666.7095760881964,0
265,0.7136263023727819,778.5830034733166,0
266,0.7219510121639424,722.9288904956595,0
267,0.7131357812700329,782.3322099939066,0
268,0.7113390913457461,796.6098571853561,0
269,0.7326228965220785,667.5863679692552,0
270,0.7144620936346874,772.3327299928139,0
271,0.7454155592897043,616.2558632706072,0
272,0.7135064188210025,779.4936759692332,0
273,0.712600250801613,786.4964169091372,0
274,0.7175478082445994,750.6403650486187,0
275,0.7253932261452967,703.4679265147265,0
276,0.7237149596971286,712.7382788621402,0
277,0.711437812543957,795.8020966838362,0
278,0.7299794273666079,680.009757300665,0
279,0.7374321868500103,646.7349759780126,0
280,0.7134756462635884,779.7280177790478,0
281,0.7114980910187918,795.310259793216,0
282,0.7137023063876705,778.007520281273,0
283,0.7117851693499305,792.9820514602585,0
284,0.7300821155050614,679.5131415379839,0
285,0.7378080788472543,645.1913412422658,0
286,0.7170853094337352,753.7618401276236,0
287,0.711387870932958,796.2103803745457,0
288,0.7167131926637269,756.305174390352,0
289,0.7178396362338135,748.6928993874039,0
290,0.7177594737329495,749.2261657425995,0
291,0.7259659251089686,700.3936300308044,0
292,0.7126175407858479,786.3607910850509,0
293,0.7148680569940914,769.3574408237992,0
294,0.7119504792616118,791.6519074337413,0
295,0.7169054112160549,754.9878146966176,0
296,0.7175191762426538,750.8323510086668,0
297,0.7187639664648537,742.634180884172,0
298,0.7126013081877678,786.4881202737109,0
299,0.7131905254204216,781.9107385160665,0
300,0.7199214100144078,735.2729058104775,0
301,0.7277602353360758,691.0380744211346,0
302,0.7213045166632722,726.7861688024208,0
303,0.7266182989835059,696.9445288154243,0
304,0.7129653477321339,783.6493302711481,0
305,0.7140613829968966,775.3080558198719,0
306,0.7180629113222516,747.214268014453,0
307,0.713048489610355,783.0058635788673,0
308,0.7173126589659004,752.2219986491674,0
309,0.7122353281028823,789.3776713463042,0
310,0.716498428507925,757.7862198690339,0
311,0.7113226642677835,796.7445400520268,0
312,0.713104132920502,782.5762211386959,0
313,0.7177972447210027,748.9747428973292,0
314,0.7125345575109288,787.0124548332319,0
315,0.7125924307700993,786.5577848606052,0
316,0.7173895759938771,751.7034201620165,0
317,0.717832332776331,748.7414316874236,0
318,0.7342245401492264,660.4049277129275,0
319,0.7227166422728116,718.4470579422027,0
320,0.7149669802009677,768.6382862896696,0
321,0.7123176089640094,788.724878162685,0
322,0.7189297676615672,741.5646046690807,0
323,0.7293522996225278,683.0683488705677,0
324,0.7224142138676486,720.2064320831954,0
325,0.7133416886572532,780.7509384546549,0
326,0.7448367559119877,618.3154577228854,0
327,0.7183850182392675,745.0982176246745,0
328,0.7176382140430819,750.0352449112478,0
329,0.7174941127501464,751.0005440818082,0
330,0.7154600963410329,765.0869585042336,0
331,0.7151782446359628,767.1100000108435,0
332,0.7138238603638665,777.0901361296584,0
333,0.7125044594303603,787.2492688491704,0
334,0.7196097095230501,737.2313910994842,0
335,0.725238040302111,704.3086093001701,0
336,0.7128610654604008,784.4589601257975,0
337,0.7157515762507806,763.0136104286922,0
338,0.7261869333040134,699.2189240118231,0
339,0.716755822865367,756.0123446413967,0
340,0.7206847197655163,730.5488816581153,0
341,0.7336220417111345,663.0772422052546,0
342,0.712425994121559,787.8677838530145,0
343,0.7223569008893901,720.5414546918486,0
344,0.7148323390519742,769.6176633204186,0
345,0.7244460640605425,708.6508177901051,0
346,0.7154777546266443,764.9608110934205,0
347,0.718143240533962,746.6846736087473,0
348,0.7203009148879214,732.911564208512,0
349,0.7273378683833028,693.2036512159171,0
350,0.7210567983939811,728.2823223421003,0
351,0.7142181140968062,774.1396914333078,0
352,0.7158940251506557,762.0072066806318,0
353,0.7218430562753411,723.5682988475837,0
354,0.7357425978042856,653.8216109241457,0
355,0.7142280607572071,774.0657443003863,0
356,0.7216906276297418,724.4743046500188,0
357,0.7153975615975039,765.534259484909,0
358,0.717216856274228,752.8695851211714,0
359,0.7143281125906583,773.3232504582409,0
360,0.7179731332807281,747.8076453165012,0
361,0.7189364501578556,741.5216037659204,0
362,0.7273257665732091,693.2660260988964,0
363,0.7207797675677158,729.9676640547854,0
364,0.7160096429337635,761.1936426322009,0
365,0.7157074891628241,763.325994876676,0
366,0.7129180370994026,784.0162894480288,0
367,0.7252208208440745,704.4020945079155,0
368,0.7290621396433699,684.4986618061392,0
369,0.7139420549429838,776.201614285655,0
370,0.719000683393487,741.1086957671066,0
371,0.7159505689004069,761.6089614974966,0
372,0.7113409472223883,796.5946460434659,0
373,0.7186596508727799,743.3097593794726,0
374,0.717501045149246,750.9540103568477,0
375,0.7134271927258015,780.097490671612,0
376,0.7333082411141665,664.4828762217284,0
377,0.7243232265318346,709.3322027432504,0
378,0.7186424505122723,743.4213510646075,0
379,0.7220421267448716,722.390681046562,0
380,0.7113553666262463,796.4764957189899,0
381,0.7297186669184802,681.276130899907,0
382,0.7304686408446823,677.6543024277405,0
383,0.7135774770818825,778.9534593615582,0
384,0.7235515267976197,713.6626452915996,0
385,0.7249057656832041,706.1197489665539,0
386,0.7328013485975854,666.7737894641996,0
387,0.7141871973463849,774.3696906036745,0
388,0.7203648813330722,732.5160286383035,0
389,0.7190610452149931,740.7213718178061,0
390,0.7157339742927059,763.1382795983814,0
391,0.7283410387824938,688.0957548159248,0
392,0.7157751232040519,762.8469419033926,0
393,0.7168600785650192,755.2978056347717,0
394,0.72410666626952,710.5387275078664,0
395,0.7182778242664892,745.8001942120542,0
396,0.7114785941165658,795.4692292199284,0
397,0.720303348151998,732.896505204917,0
398,0.7192663713933465,739.4088857429352,0
399,0.7186163553950827,743.5907564546468,0
