number,loss,texel_scale,error_count
587,0.8297843526607449,1149.7034638998039,0
588,0.8402513900413627,1093.6716798344205,0
589,0.8295672545932619,1155.2359845496396,0
590,0.8282083479119329,1164.775038955533,0
591,0.833592012635836,1128.687275603848,0
592,0.8593625939392195,998.9745737030502,0
593,0.8271918340525629,1173.4672957836456,0
594,0.8248595047701035,1182.8098928886634,0
595,0.8600959600198834,985.5479836885122,0
596,0.8318213378394056,1137.7712205239031,0
597,0.8445018317833147,1065.924143408277,0
598,0.8279221248979837,1159.38180416642,0
601,0.8259466331269456,1173.4228049602534,0
602,0.8435442186594221,1083.4267905169017,0
603,0.8318437360814319,1140.4342119298992,0
604,0.8292463888597171,1153.5097878521617,0
605,0.8328585849711388,1135.5818011847282,0
606,0.8473420689390269,1054.7464699253865,0
607,0.8364863146057487,1115.6205648819102,0
608,0.8314817862701253,1147.8321456455928,0
609,0.8330536765661717,1135.0139347731931,0
610,0.8237358465477596,1190.3193352041612,0
611,0.8342065057799265,1126.283359086995,0
612,0.82538533714406,1179.6047299378993,0
613,0.8315716590851863,1145.6186176706651,0
614,0.8247189428314885,1192.534004786687,0
615,0.8274785322504844,1173.8872902838257,0
616,0.8433588631441964,1077.5012128170297,0
617,0.8242427222986201,1198.6193181384365,0
618,0.8282811697271049,1164.7551508337745,0
619,0.8502132303284776,1042.5681565088526,0
620,0.8260450718616329,1178.9112049016112,0
621,0.8525820422164502,1029.1260931223958,0
622,0.8260663859812827,1183.264324089028,0
623,0.8305814907660092,1149.9651997140904,0
624,0.8315807748020032,1147.010815624744,0
625,0.8246891285721055,1180.0863284085635,0
626,0.8374091300626467,1102.4893283382544,0
627,0.8340013922629833,1118.315672130419,0
628,0.821680166523649,1197.9368114712368,0
629,0.841858968823641,1083.6477505810508,0
630,0.826635188286984,1173.6805712714054,0
631,0.8249894479984233,1177.3728336202025,0
632,0.8243969576982928,1181.5497290816954,0
633,0.834250354740008,1119.2253621029008,0
634,0.825648841708162,1180.248569884564,0
637,0.8271367200084189,1174.158811997911,0
638,0.8357071710214984,1116.5176501767314,0
639,0.8457287545378116,1057.3927417557852,0
640,0.8271922782719869,1162.5290309658053,0
641,0.8267580372819204,1164.0322527279072,0
642,0.8220051768837804,1198.1895163706276,0
643,0.8458997937084507,1051.3442338638708,0
644,0.8263007371418427,1161.8050800682515,0
645,0.8357013110844561,1102.38453715282,0
646,0.8237089424829391,1180.5122011191906,0
647,0.8287902653121564,1148.5461096208571,0
648,0.8479483090655946,1040.4091009833373,0
649,0.8378381566667344,1096.510177997141,0
650,0.8271268618529568,1170.2116812682762,0
651,0.8295402729114423,1149.9603401106212,0
652,0.8230991042336123,1196.448606498688,0
653,0.857481057510478,1004.1808734287039,0
654,0.8435878817254385,1062.522233312524,0
