target_cp,original_eval,fitted_eval
40.000000,-216.000000,18.191693
323.000000,106.000000,1606.420550
53.000000,-87.000000,-184.071468
46.000000,21.000000,183.740259
113.000000,-102.000000,-909.229719
-165.000000,-645.000000,-802.039828
-149.000000,-594.000000,-1338.007423
-111.000000,-387.000000,-921.052707
1.000000,-126.000000,-98.988119
-469.000000,-522.000000,-3279.276968
121.000000,-374.000000,-491.611394
42.000000,-3.000000,-498.496898
-2.000000,377.000000,-37.088001
-32.000000,-331.000000,0.307312
-9.000000,-38.000000,142.451369
-45.000000,-307.000000,109.266146
-51.000000,-186.000000,162.419204
266.000000,417.000000,323.065611
260.000000,519.000000,843.067843
213.000000,602.000000,621.748284
151.000000,-242.000000,551.937680
-205.000000,-704.000000,-1040.031292
49.000000,-88.000000,254.748131
-66.000000,-82.000000,399.913209
28.000000,-351.000000,-103.075551
44.000000,-138.000000,343.309018
-503.000000,-724.000000,-1964.501435
19.000000,-121.000000,-392.247770
28.000000,305.000000,-24.115875
42.000000,318.000000,230.895764
-32.000000,9.000000,-374.700860
-23.000000,129.000000,-467.267834
329.000000,105.000000,1704.571213
21.000000,39.000000,75.809565
-37.000000,397.000000,-2064.340156
-17.000000,126.000000,325.743767
-297.000000,-606.000000,-3607.666847
62.000000,-249.000000,-539.775550
44.000000,-380.000000,941.591270
11.000000,-353.000000,1.828140
-11.000000,213.000000,-3985.599589
180.000000,12.000000,13.146045
-14.000000,-254.000000,-1476.539604
-11.000000,-254.000000,-1476.539604
-41.000000,137.000000,187.744391
452.000000,-622.000000,1062.507081
-12.000000,352.000000,-956.278250
37.000000,-209.000000,116.209291
0.000000,-652.000000,-482.095282
-41.000000,-124.000000,56.044049
41.000000,-555.000000,13.223071
-13.000000,-490.000000,-1514.829684
42.000000,213.000000,-68.231109
-194.000000,-271.000000,469.926206
56.000000,-152.000000,-441.177343
123.000000,-329.000000,301.438381
146.000000,-204.000000,-7.369058
-58.000000,-187.000000,-1093.825906
-303.000000,-257.000000,-1218.697197
-50.000000,-659.000000,153.210237
-27.000000,440.000000,-2049.260338
-175.000000,172.000000,-729.106218
-417.000000,249.000000,-2764.983242
653.000000,277.000000,2538.864452
-41.000000,274.000000,-86.417101
0.000000,-558.000000,2534.637046
12.000000,-144.000000,119.428865
3.000000,-162.000000,177.390001
-774.000000,-766.000000,-9019.956434
-849.000000,-768.000000,-10693.111965
-58.000000,-389.000000,573.861014
-404.000000,-318.000000,-2128.128824
-72.000000,-440.000000,-592.577431
358.000000,550.000000,1505.846647
-7.000000,-515.000000,-400.603501
121.000000,-328.000000,90.532185
103.000000,-510.000000,118.363951
-658.000000,-687.000000,-7118.337298
-871.000000,-778.000000,-11658.840498
77.000000,39.000000,170.576667
134.000000,-302.000000,359.201238
398.000000,-319.000000,2525.027269
-350.000000,401.000000,-452.763013
9.000000,82.000000,615.047385
229.000000,-499.000000,206.813209
90.000000,323.000000,408.704339
-22.000000,-337.000000,149.037411
-50.000000,-344.000000,292.359066
-33.000000,216.000000,37.862527
-165.000000,239.000000,-1046.082206
30.000000,-532.000000,643.260405
-383.000000,-588.000000,-362.791288
-18.000000,-321.000000,622.334520
-1.000000,-88.000000,671.973973
-63.000000,-229.000000,216.722147
-533.000000,-623.000000,-6135.968450
-232.000000,-650.000000,-284.034667
-282.000000,-631.000000,-815.722203
-37.000000,237.000000,-3407.248797
101.000000,-307.000000,288.864579
11.000000,-627.000000,-187.066121
2.000000,237.000000,-933.824328
66.000000,335.000000,-1189.544974
0.000000,30.000000,-648.823967
14.000000,-416.000000,1081.023794
78.000000,-558.000000,-31.594521
89.000000,-689.000000,-441.914450
687.000000,569.000000,7518.261287
27.000000,193.000000,-706.867653
121.000000,561.000000,351.652224
50.000000,241.000000,-105.812236
1.000000,39.000000,-347.928389
12.000000,-206.000000,149.126944
16.000000,-79.000000,-410.531996
21.000000,229.000000,59.212339
-92.000000,-413.000000,432.390684
91.000000,-244.000000,1747.075715
20.000000,227.000000,-11.895169
-34.000000,-51.000000,237.435166
34.000000,-353.000000,211.506643
-386.000000,-20.000000,586.613665
-9.000000,-139.000000,98.784012
-120.000000,-363.000000,-168.713077
511.000000,214.000000,4371.671147
0.000000,-186.000000,67.303302
26.000000,250.000000,-131.717509
18.000000,72.000000,-41.993735
-32.000000,-141.000000,-690.928625
-108.000000,266.000000,724.133251
-1.000000,-446.000000,3080.680423
75.000000,-288.000000,-724.207922
129.000000,-247.000000,628.746805
-29.000000,-293.000000,163.042566
34.000000,-133.000000,-601.298606
-440.000000,-233.000000,-5588.247424
-386.000000,-500.000000,-4726.262034
30.000000,-9.000000,-677.093018
-22.000000,-325.000000,-86.631582
29.000000,141.000000,856.085652
88.000000,419.000000,-47.820281
-155.000000,189.000000,224.275177
138.000000,-78.000000,-504.324937
109.000000,11.000000,-160.466885
211.000000,-596.000000,-619.977710
162.000000,-567.000000,226.369452
114.000000,632.000000,260.374230
150.000000,30.000000,-530.352529
123.000000,-499.000000,168.204500
-29.000000,-330.000000,864.513205
-15.000000,218.000000,1057.131907
-14.000000,440.000000,-140.131050
-38.000000,86.000000,-269.449791
49.000000,-1.000000,-55.829601
145.000000,-29.000000,394.044284
99.000000,-361.000000,44.888452
257.000000,-604.000000,-65.165939
-58.000000,-406.000000,-1347.976159
16.000000,-222.000000,-89.763028
0.000000,314.000000,-1876.725677
-476.000000,-258.000000,-430.504399
-536.000000,-316.000000,56.866259
56.000000,-280.000000,-18.868444
180.000000,-286.000000,1322.130774
-70.000000,79.000000,-2490.058640
27.000000,-482.000000,251.922900
-36.000000,-425.000000,73.769356
-76.000000,-105.000000,-275.982787
332.000000,360.000000,1352.899848
-52.000000,-174.000000,-176.352593
-770.000000,-595.000000,-4175.749551
-392.000000,-565.000000,-1290.335654
-392.000000,-561.000000,-2035.318247
-407.000000,-475.000000,-1473.170889
-312.000000,-572.000000,-2369.499716
-340.000000,55.000000,-499.973825
23.000000,-175.000000,-426.609735
-23.000000,-76.000000,741.881894
24.000000,-222.000000,440.957803
-26.000000,-96.000000,-52.556012
-21.000000,133.000000,-936.596357
-445.000000,-403.000000,-2619.077282
-419.000000,-240.000000,-1677.401765
-412.000000,-430.000000,-1283.166867
-370.000000,-572.000000,-2562.745705
-18.000000,25.000000,-165.184464
33.000000,-167.000000,-156.099826
104.000000,-84.000000,992.885025
73.000000,-614.000000,180.841919
48.000000,216.000000,-205.868300
199.000000,-446.000000,650.995022
184.000000,-449.000000,2550.879781
15.000000,-298.000000,24.632040
-19.000000,-142.000000,-612.125937
48.000000,-20.000000,-250.596300
160.000000,-138.000000,35.030457
90.000000,65.000000,-212.660880
-465.000000,-713.000000,-1564.213729
-247.000000,-578.000000,-1304.690659
-2.000000,-67.000000,80.855708
410.000000,301.000000,2631.564124
-174.000000,-567.000000,-776.263849
-12.000000,283.000000,-601.309366
75.000000,-188.000000,177.401348
71.000000,-162.000000,-20.949016
-2.000000,-605.000000,1581.545067
-70.000000,-243.000000,-15.575161
31.000000,39.000000,23.050840
389.000000,-143.000000,775.464953
-31.000000,-548.000000,-198.822040
77.000000,-463.000000,-740.889503
37.000000,236.000000,-458.369402
-4.000000,30.000000,-209.995612
-75.000000,-384.000000,-282.193256
107.000000,316.000000,-158.936926
-254.000000,-33.000000,-234.367230
-8.000000,-329.000000,363.163699
-31.000000,50.000000,-65.361648
-26.000000,-1.000000,-207.651367
-13.000000,1.000000,175.470365
0.000000,601.000000,-660.480038
127.000000,-571.000000,-243.056673
-191.000000,304.000000,-209.590265
-26.000000,-33.000000,-1555.144973
162.000000,-118.000000,894.616849
135.000000,-381.000000,2110.176211
147.000000,-381.000000,2110.176211
50.000000,216.000000,-205.868300
130.000000,-455.000000,661.626667
36.000000,-192.000000,138.742554
-32.000000,113.000000,-46.185109
-9.000000,-235.000000,131.404615
16.000000,22.000000,-240.829705
81.000000,-44.000000,-488.502416
-158.000000,-575.000000,-993.939999
22.000000,-374.000000,-997.448248
16.000000,-564.000000,-1556.665543
15.000000,44.000000,122.504739
20.000000,-141.000000,33.137637
346.000000,-317.000000,1402.411551
221.000000,53.000000,-254.927099
282.000000,-259.000000,580.931350
41.000000,-98.000000,290.429154
-138.000000,-354.000000,50.995555
-122.000000,-547.000000,-12.180936
-141.000000,-530.000000,108.319828
-52.000000,427.000000,-1142.533992
-180.000000,176.000000,-871.681687
470.000000,422.000000,2882.662515
-387.000000,-200.000000,-1931.473826
283.000000,337.000000,-113.293284
172.000000,120.000000,474.872316
232.000000,354.000000,1421.675130
140.000000,362.000000,1757.547997
211.000000,306.000000,2224.544859
57.000000,152.000000,-28.697170
57.000000,-38.000000,203.747867
62.000000,-367.000000,-135.027911
379.000000,83.000000,1200.227368
39.000000,-271.000000,129.898707
-54.000000,448.000000,-745.085384
-34.000000,-197.000000,-2946.464291
108.000000,-622.000000,485.743464
-45.000000,-498.000000,-53.178469
-39.000000,25.000000,-166.925718
107.000000,-218.000000,-75.999928
50.000000,8.000000,104.227924
67.000000,-673.000000,-153.430185
-40.000000,-608.000000,-1666.983204
295.000000,-141.000000,2315.900139
508.000000,-40.000000,2022.958373
-31.000000,-94.000000,-1640.537430
-492.000000,580.000000,-889.639120
-409.000000,472.000000,754.338790
-422.000000,82.000000,-2675.683502
120.000000,250.000000,1604.361299
33.000000,88.000000,1443.260856
96.000000,-54.000000,1957.385800
-15.000000,-433.000000,-1283.855872
61.000000,-222.000000,259.792012
-160.000000,378.000000,-254.179067
-15.000000,-141.000000,-51.054986
129.000000,156.000000,-511.248524
-113.000000,-559.000000,1086.145438
-86.000000,-414.000000,1168.199265
62.000000,-8.000000,72.961461
-192.000000,-409.000000,-565.406878
-704.000000,-591.000000,-3183.181587
-20.000000,144.000000,-469.714487
232.000000,-402.000000,2092.538155
224.000000,-66.000000,-116.589826
-12.000000,-152.000000,3.082552
-490.000000,107.000000,-2196.388448
238.000000,-460.000000,1971.214155
-178.000000,237.000000,-143.536656
-2.000000,19.000000,-119.726024
-310.000000,-548.000000,-1035.530540
-63.000000,-363.000000,-1528.806212
68.000000,154.000000,729.394192
60.000000,-66.000000,-1743.332151
-258.000000,151.000000,-960.969578
71.000000,-428.000000,157.045114
459.000000,381.000000,200.846898
-573.000000,-629.000000,-3824.070741
45.000000,-57.000000,-26.186222
15.000000,150.000000,375.958146
8.000000,-38.000000,107.503221
-61.000000,-548.000000,742.381522
0.000000,-274.000000,458.779366
-522.000000,-662.000000,-930.222387
54.000000,216.000000,-205.868300
11.000000,289.000000,-127.442530
-313.000000,-4.000000,-2600.262972
-26.000000,605.000000,-763.082721
26.000000,403.000000,-945.409278
257.000000,290.000000,907.292437
-27.000000,-288.000000,-252.799757
409.000000,513.000000,4062.143496
347.000000,457.000000,5652.855625
154.000000,109.000000,372.652809
119.000000,-79.000000,542.501984
-611.000000,-338.000000,-4260.550727
-602.000000,-420.000000,-3964.110096
-58.000000,-95.000000,-654.314671
78.000000,72.000000,-373.484179
7.000000,-111.000000,-67.258729
-8.000000,219.000000,56.264384
-429.000000,-75.000000,-5579.223324
-272.000000,-181.000000,225.788295
-210.000000,-216.000000,355.107932
-377.000000,-288.000000,-2281.506827
33.000000,-23.000000,-225.712269
30.000000,-266.000000,118.335349
-495.000000,355.000000,-6049.703128
-447.000000,-207.000000,-6773.656891
-506.000000,-335.000000,-6538.230185
86.000000,329.000000,652.406212
108.000000,-11.000000,384.183699
176.000000,589.000000,777.752999
89.000000,-281.000000,294.087931
120.000000,-11.000000,384.183699
68.000000,11.000000,52.057013
92.000000,-44.000000,396.539550
329.000000,437.000000,2022.417748
24.000000,-455.000000,213.063417
3.000000,-78.000000,616.332148
-24.000000,27.000000,-112.834249
-428.000000,-252.000000,-417.945780
-408.000000,-97.000000,-2209.908848
78.000000,-226.000000,40.703707
-135.000000,-442.000000,-1036.905230
-239.000000,-435.000000,-3092.280938
105.000000,-237.000000,933.010506
50.000000,-416.000000,340.478312
-34.000000,191.000000,-1.980975
0.000000,393.000000,-127.074722
82.000000,539.000000,1971.811437
45.000000,-118.000000,-144.563360
-117.000000,-610.000000,-758.700182
-95.000000,-316.000000,926.900377
-19.000000,-273.000000,194.653047
-738.000000,-47.000000,-5933.144395
318.000000,-231.000000,3136.252976
-26.000000,67.000000,-317.360977
77.000000,-255.000000,248.944098
113.000000,-229.000000,293.768692
36.000000,-364.000000,-554.990082
-68.000000,-313.000000,-87.861629
-21.000000,133.000000,-77.595659
259.000000,184.000000,2816.652594
488.000000,188.000000,2608.725944
12.000000,323.000000,-211.055434
451.000000,638.000000,4063.223664
-507.000000,551.000000,-634.085709
-643.000000,394.000000,-100.459683
-562.000000,204.000000,-1235.131502
-1.000000,-304.000000,523.546865
3.000000,61.000000,185.073158
44.000000,35.000000,308.848253
109.000000,-172.000000,-256.603339
12.000000,-594.000000,335.360377
156.000000,-329.000000,378.951184
22.000000,229.000000,-138.746392
11.000000,-23.000000,-174.958762
13.000000,-435.000000,225.528608
-88.000000,-228.000000,-1421.875690
137.000000,-343.000000,597.616614
-19.000000,-122.000000,655.032968
33.000000,-88.000000,-226.576420
-267.000000,-637.000000,-91.238510
-482.000000,259.000000,-2446.832705
-231.000000,399.000000,-2755.133706
51.000000,21.000000,159.269822
309.000000,319.000000,2229.831006
-70.000000,-698.000000,674.667514
-146.000000,-640.000000,1501.428298
-4.000000,-543.000000,-1490.196888
117.000000,-653.000000,242.442535
5.000000,-80.000000,73.717605
15.000000,28.000000,1111.621884
-10.000000,-262.000000,208.541014
-607.000000,-649.000000,-5774.776574
186.000000,150.000000,-534.456074
-53.000000,312.000000,539.679219
-50.000000,-242.000000,-433.888272
40.000000,-345.000000,135.387095
8.000000,-172.000000,-27.841949
3.000000,-245.000000,-109.028880
-503.000000,414.000000,795.938266
-34.000000,-358.000000,-361.135249
-31.000000,-102.000000,1005.214957
85.000000,47.000000,155.530622
78.000000,-61.000000,-352.206107
-363.000000,-482.000000,-1438.541838
35.000000,-412.000000,-35.398574
28.000000,-238.000000,292.039345
293.000000,166.000000,-390.003242
192.000000,379.000000,426.344456
348.000000,-61.000000,2903.037870
80.000000,-266.000000,92.258525
55.000000,133.000000,-4.345073
91.000000,-165.000000,-43.205689
81.000000,294.000000,33.480874
79.000000,253.000000,67.315267
182.000000,33.000000,70.783932
81.000000,-381.000000,289.910870
62.000000,-347.000000,32.096208
37.000000,351.000000,433.821796
35.000000,-76.000000,129.787332
29.000000,-499.000000,-851.882980
243.000000,-132.000000,245.594570
22.000000,-448.000000,466.046885
-290.000000,-338.000000,-322.670507
0.000000,14.000000,-111.078976
36.000000,-260.000000,-63.332803
-40.000000,291.000000,246.143561
-81.000000,-199.000000,-326.212946
72.000000,311.000000,-764.763974
22.000000,-571.000000,813.078829
-144.000000,-549.000000,-704.087101
-30.000000,-454.000000,-1893.446994
339.000000,177.000000,1656.710143
49.000000,-337.000000,596.269002
100.000000,-174.000000,-245.925088
46.000000,-307.000000,-293.194238
50.000000,-435.000000,205.612717
37.000000,173.000000,263.796071
0.000000,-83.000000,281.499726
-477.000000,115.000000,-2744.122161
56.000000,-25.000000,200.761083
45.000000,-406.000000,628.650853
15.000000,14.000000,-111.078976
34.000000,-157.000000,580.385592
-76.000000,-59.000000,-139.554280
-220.000000,-635.000000,-135.695965
14.000000,-575.000000,369.428567
115.000000,408.000000,769.396521
-171.000000,442.000000,25.242193
-199.000000,446.000000,210.503565
-8.000000,389.000000,1094.599887
-9.000000,359.000000,1640.322451
-4.000000,277.000000,1263.004398
-11.000000,338.000000,766.969134
-71.000000,554.000000,-527.260819
-307.000000,-205.000000,680.200927
96.000000,300.000000,-289.287905
-795.000000,-696.000000,-7185.805618
-117.000000,-502.000000,-396.524546
67.000000,-351.000000,318.381056
59.000000,-63.000000,-609.141538
159.000000,-334.000000,630.069562
-40.000000,-97.000000,-223.593871
-44.000000,-4.000000,-385.484265
-784.000000,-388.000000,-90.367393
22.000000,-10.000000,311.214615
39.000000,-152.000000,678.052640
160.000000,-334.000000,630.069562
32.000000,-298.000000,58.705643
-444.000000,129.000000,-2582.625363
76.000000,410.000000,-195.492925
-53.000000,63.000000,-622.753176
-1.000000,-294.000000,-25.459926
-119.000000,-306.000000,-390.879898
-200.000000,-218.000000,-726.199339
-246.000000,-693.000000,-410.713847
23.000000,35.000000,-32.927916
-22.000000,660.000000,-121.621723
-57.000000,186.000000,-592.491782
49.000000,-15.000000,3220.965026
22.000000,180.000000,-753.968348
-30.000000,-323.000000,2604.704529
1.000000,-276.000000,2866.340933
-31.000000,280.000000,-59.012412
20.000000,489.000000,-2027.093504
119.000000,144.000000,-17.539474
-41.000000,-437.000000,-157.210263
-116.000000,-301.000000,-584.599749
129.000000,-706.000000,-1085.646130
-52.000000,-700.000000,-1025.985715
447.000000,430.000000,3504.242670
15.000000,-192.000000,63.499394
-393.000000,115.000000,-83.109844
-525.000000,229.000000,-785.219178
200.000000,133.000000,-258.571849
-235.000000,-322.000000,-1154.190791
35.000000,98.000000,351.498747
427.000000,118.000000,-566.553622
496.000000,99.000000,4230.620935
512.000000,100.000000,3726.501092
-407.000000,251.000000,-986.514741
76.000000,-243.000000,42.218041
120.000000,144.000000,324.242889
-18.000000,59.000000,-769.595436
29.000000,280.000000,332.561626
-35.000000,-454.000000,-301.059240
407.000000,394.000000,3876.568081
0.000000,-224.000000,49.372437
-14.000000,90.000000,381.762727
251.000000,67.000000,-47.266206
454.000000,699.000000,2492.315144
53.000000,-69.000000,167.367687
-351.000000,109.000000,-1081.246245
-83.000000,-163.000000,-838.641798
83.000000,-115.000000,234.731835
0.000000,293.000000,2008.770612
-49.000000,-390.000000,127.048552
19.000000,321.000000,1349.011919
-11.000000,400.000000,-458.723611
-6.000000,147.000000,139.467951
54.000000,-249.000000,188.107084
-78.000000,-111.000000,449.684596
-45.000000,-613.000000,528.102157
-22.000000,9.000000,-517.690880
0.000000,382.000000,-1107.593058
-189.000000,-384.000000,-389.211699
-69.000000,-14.000000,131.319822
-372.000000,-3.000000,-1622.763642
-198.000000,71.000000,-44.045612
-380.000000,-273.000000,-4774.995136
9.000000,109.000000,-76.279411
-54.000000,233.000000,126.637527
-32.000000,-196.000000,569.670722
150.000000,-70.000000,239.286975
85.000000,-276.000000,-92.161111
0.000000,-463.000000,404.845228
37.000000,51.000000,-172.837092
385.000000,45.000000,1621.120974
-6.000000,85.000000,26.572354
34.000000,639.000000,-61.259821
367.000000,-234.000000,1400.607894
296.000000,-225.000000,1725.056428
284.000000,-363.000000,1313.503953
405.000000,-167.000000,1197.667304
-40.000000,-696.000000,-148.394921
454.000000,103.000000,-1468.354573
59.000000,-324.000000,-227.095060
-30.000000,-170.000000,173.171002
5.000000,-226.000000,-270.786403
-45.000000,-633.000000,340.637226
-395.000000,-590.000000,-1775.634885
21.000000,-266.000000,118.335349
2.000000,-242.000000,380.756494
-473.000000,366.000000,-1386.534583
106.000000,-338.000000,-135.149306
-148.000000,460.000000,-423.839436
-89.000000,508.000000,-694.476036
0.000000,-138.000000,989.155273
-20.000000,130.000000,483.443693
127.000000,136.000000,601.419799
0.000000,-406.000000,2549.646452
-454.000000,-112.000000,-2501.255500
78.000000,437.000000,-134.533368
12.000000,218.000000,-1781.805360
-13.000000,-490.000000,499.275401
15.000000,110.000000,-1498.276850
-265.000000,-553.000000,-2266.538942
65.000000,339.000000,-152.674370
73.000000,285.000000,12.953271
41.000000,-279.000000,402.966536
-638.000000,-709.000000,-7082.750351
20.000000,55.000000,523.262700
-24.000000,156.000000,1556.789364
11.000000,-682.000000,-4578.731219
2.000000,-202.000000,902.926433
-34.000000,-84.000000,-939.738150
657.000000,348.000000,904.724265
-365.000000,-116.000000,-1244.705950
-402.000000,-342.000000,-1227.062735
-404.000000,-387.000000,-2041.835174
-117.000000,-506.000000,44.120972
-95.000000,-287.000000,-186.166667
-18.000000,-102.000000,-707.898236
20.000000,240.000000,67.321005
399.000000,322.000000,1896.584525
-624.000000,147.000000,-1990.879677
-881.000000,-773.000000,-10348.088915
-38.000000,-399.000000,18.057420
-40.000000,122.000000,-3064.399498
-23.000000,308.000000,-1676.236173
-13.000000,314.000000,-47.021425
0.000000,182.000000,921.949550
-130.000000,70.000000,-2151.228729
-26.000000,91.000000,-94.741370
126.000000,-225.000000,427.308864
-15.000000,-408.000000,592.408556
-62.000000,183.000000,-1920.865081
-408.000000,-176.000000,-2038.095385
34.000000,-457.000000,-56.088409
15.000000,-192.000000,63.499394
30.000000,-271.000000,129.898707
26.000000,-227.000000,73.875049
120.000000,27.000000,452.291914
-1.000000,78.000000,78.097419
237.000000,-359.000000,47.418175
100.000000,276.000000,-17.205221
26.000000,323.000000,720.590084
7.000000,-416.000000,-363.134070
-21.000000,-367.000000,-547.038443
-127.000000,-543.000000,-608.094839
16.000000,46.000000,-69.515156
-1016.000000,-755.000000,-14336.324121
252.000000,-170.000000,-181.008321
-356.000000,335.000000,-375.273630
-460.000000,45.000000,-188.661165
-400.000000,-475.000000,-5095.119510
259.000000,68.000000,1146.309475
21.000000,-384.000000,85.979974
2.000000,-73.000000,-443.419461
427.000000,120.000000,3130.961349
-405.000000,-351.000000,-3324.827230
17.000000,84.000000,804.556329
401.000000,-106.000000,587.191182
935.000000,-47.000000,1600.624807
71.000000,117.000000,331.824682
25.000000,-192.000000,86.169856
102.000000,117.000000,150.068474
-34.000000,-513.000000,-756.506009
-71.000000,-560.000000,-493.230539
-17.000000,-332.000000,706.008711
0.000000,167.000000,552.410574
22.000000,-114.000000,151.612196
-23.000000,-239.000000,565.733219
-70.000000,110.000000,-1720.359171
-95.000000,-302.000000,-599.147505
-87.000000,-523.000000,-844.330437
0.000000,363.000000,-1544.107169
188.000000,308.000000,288.309793
31.000000,-512.000000,-94.243344
-75.000000,-453.000000,453.198423
-690.000000,-95.000000,-367.483135
-76.000000,-384.000000,-374.030766
-494.000000,-550.000000,-3093.771687
-557.000000,-158.000000,-3873.332361
519.000000,720.000000,1871.384454
773.000000,585.000000,3391.583755
195.000000,15.000000,1250.800830
170.000000,282.000000,551.465893
56.000000,-250.000000,-201.961543
30.000000,-569.000000,128.136864
402.000000,228.000000,-784.512579
-691.000000,-256.000000,-6727.414514
-835.000000,-761.000000,-14155.692152
-6.000000,25.000000,27.251513
-13.000000,-409.000000,67.433760
-48.000000,165.000000,784.920097
-507.000000,-147.000000,-2412.245346
-273.000000,-717.000000,-1385.695651
25.000000,-384.000000,85.979974
582.000000,217.000000,1452.497125
-53.000000,-527.000000,1202.402405
29.000000,-345.000000,135.387095
30.000000,96.000000,-213.188157
-10.000000,318.000000,-39.215549
0.000000,-62.000000,236.403358
-12.000000,-391.000000,544.715724
25.000000,-269.000000,-261.318614
0.000000,320.000000,402.771683
0.000000,-287.000000,95.225796
-81.000000,-421.000000,339.533773
22.000000,-506.000000,-898.950693
80.000000,-441.000000,-742.938191
5.000000,-241.000000,-1172.073489
-170.000000,-419.000000,-1890.034353
92.000000,-17.000000,468.079624
-663.000000,-734.000000,-3874.818243
81.000000,-28.000000,-378.737704
62.000000,-687.000000,65.102522
56.000000,-616.000000,-183.719729
72.000000,-347.000000,-573.593602
0.000000,-99.000000,-332.362788
-24.000000,65.000000,-1179.244298
29.000000,-149.000000,155.578013
3.000000,323.000000,-86.161653
72.000000,418.000000,-104.735726
70.000000,446.000000,1336.269881
439.000000,181.000000,-990.322414
597.000000,238.000000,2208.993086
-115.000000,228.000000,355.713011
491.000000,532.000000,1856.860464
79.000000,-219.000000,444.618179
-19.000000,8.000000,-937.181027
-269.000000,-519.000000,-205.814272
54.000000,-504.000000,187.114519
47.000000,-648.000000,408.448694
-99.000000,-394.000000,-201.102708
0.000000,-81.000000,1676.538884
360.000000,322.000000,1331.558941
-33.000000,173.000000,-463.436486
16.000000,-224.000000,-108.753137
29.000000,-384.000000,85.979974
-20.000000,-640.000000,-94.777885
-142.000000,-636.000000,-33.672363
-253.000000,-515.000000,-551.235502
343.000000,723.000000,2737.764412
45.000000,-101.000000,-9.510072
240.000000,376.000000,-230.029803
0.000000,169.000000,-542.760966
35.000000,-100.000000,190.677055
-6.000000,-348.000000,-176.767458
-83.000000,-524.000000,-516.177132
3.000000,187.000000,1980.877517
-26.000000,-8.000000,43.236016
-199.000000,-469.000000,-607.947164
49.000000,-117.000000,-88.050490
159.000000,221.000000,54.391607
71.000000,-352.000000,-436.829258
83.000000,365.000000,37.718152
-46.000000,49.000000,-2519.567388
504.000000,567.000000,2641.544451
532.000000,595.000000,3197.682412
348.000000,65.000000,-943.073356
136.000000,451.000000,841.389507
-16.000000,27.000000,-542.406964
-77.000000,-98.000000,-2843.388860
-585.000000,-495.000000,-2439.247248
48.000000,-69.000000,167.367687
59.000000,368.000000,-378.622086
-397.000000,-382.000000,-1343.580084
78.000000,-119.000000,-527.195935
-118.000000,-135.000000,425.018177
5.000000,71.000000,-905.549305
37.000000,-5.000000,-616.149251
73.000000,-179.000000,66.022375
-482.000000,-588.000000,-5312.565194
100.000000,-458.000000,329.255001
-287.000000,-115.000000,-1500.952177
-275.000000,-299.000000,-1428.109906
-14.000000,-238.000000,329.586729
-35.000000,-96.000000,334.436186
-126.000000,150.000000,-1696.756135
-20.000000,-448.000000,-342.175389
-28.000000,1.000000,-48.848223
-30.000000,-150.000000,796.785090
-22.000000,-317.000000,-1328.598350
33.000000,334.000000,-17.762001
242.000000,424.000000,2354.598638
0.000000,-172.000000,-2556.742551
38.000000,278.000000,254.737230
-36.000000,-397.000000,-459.487902
-44.000000,224.000000,-271.110306
9.000000,64.000000,-592.072113
-16.000000,-56.000000,-33.345390
28.000000,-430.000000,-335.900605
56.000000,21.000000,159.269822
-453.000000,-497.000000,-4073.709320
-691.000000,-694.000000,-4675.626006
-454.000000,-377.000000,-2191.779450
0.000000,118.000000,-554.487683
-36.000000,-94.000000,-597.232646
105.000000,500.000000,-2079.184748
8.000000,-478.000000,-170.802630
-553.000000,-643.000000,-4209.337726
59.000000,284.000000,327.334286
235.000000,-100.000000,193.517277
-32.000000,-298.000000,-2188.010916
-12.000000,-239.000000,-809.775624
14.000000,-406.000000,94.125451
-18.000000,-220.000000,88.557745
357.000000,-389.000000,2768.307405
62.000000,33.000000,119.586907
16.000000,-124.000000,1333.501346
138.000000,-458.000000,538.091085
4.000000,-477.000000,-31.108974
108.000000,-491.000000,-196.711117
-41.000000,2.000000,-123.681784
-522.000000,129.000000,-3058.716840
-727.000000,-89.000000,-39.516961
-29.000000,86.000000,249.035343
27.000000,-498.000000,-136.825012
3.000000,-571.000000,29.222817
6.000000,-150.000000,198.386317
-74.000000,-408.000000,787.399373
-66.000000,-204.000000,992.566520
-67.000000,-280.000000,-50.423116
287.000000,462.000000,-968.727254
-32.000000,-432.000000,338.893369
-43.000000,-340.000000,-425.975457
31.000000,-82.000000,-489.593410
36.000000,-318.000000,-55.385646
-461.000000,-625.000000,-2976.472333
51.000000,-238.000000,34.527807
75.000000,-328.000000,127.669535
-251.000000,-380.000000,-997.630866
-248.000000,-286.000000,-254.305802
141.000000,564.000000,48.284171
-14.000000,220.000000,-97.744414
186.000000,-215.000000,575.840071
-210.000000,468.000000,-2728.036512
-51.000000,503.000000,-1094.110097
-4.000000,373.000000,-1346.459708
132.000000,-6.000000,-1218.581421
25.000000,-477.000000,-31.108974
-93.000000,-164.000000,-1418.363992
124.000000,-318.000000,289.557596
18.000000,-420.000000,184.043082
47.000000,-445.000000,-16.130467
33.000000,-416.000000,1360.854830
32.000000,-479.000000,-386.924409
-510.000000,-200.000000,-4034.195599
-651.000000,54.000000,-3316.217305
53.000000,232.000000,-244.309311
42.000000,159.000000,-89.561052
359.000000,-253.000000,77.739182
529.000000,65.000000,434.735917
-454.000000,-294.000000,-3908.425690
-334.000000,-585.000000,-1647.762734
-403.000000,-598.000000,-1943.505247
-131.000000,-481.000000,-120.215003
