trial,loss,mae,mse,rmse,error_count,evaluated,val_mae,val_mse,val_rmse,val_error_count
55,177.33396354098878,177.33396354098878,56876.07318593899,238.4870503527162,0,2235771,177.9893365215081,57463.09326618844,239.7146079532669,0
56,177.2739846791107,177.2739846791107,56826.0015305682,238.38204951415324,0,2235771,178.28080090814674,57687.72718563067,240.1826954333527,0
57,180.54389157029053,180.54389157029053,59224.1634384738,243.36015170621874,0,2235771,181.1360207392379,59704.26075405164,244.344553354585,0
58,180.42840612925028,180.42840612925028,59173.08021349235,243.25517510115247,0,2235771,181.75761418254717,60167.4514044876,245.2905448738039,0
59,180.58379100542945,180.58379100542945,59215.885273133965,243.34314305756382,0,2235771,180.9891352478484,60037.833244772926,245.0261888957442,0
60,176.15028641126483,176.15028641126483,55974.78636497208,236.58991179881716,0,2235771,176.29907253097602,56163.07581173667,236.9875013829562,0
61,176.04433280510392,176.04433280510392,55875.08305457044,236.379108752382,0,2235771,176.4484819940584,56245.97069052967,237.16232983028664,0
62,176.02387856359172,176.02387856359172,55850.353669942044,236.32679422770082,0,2235771,176.2194567221377,56080.096422159426,236.81236543339418,0
63,180.19607956271014,180.19607956271014,59797.75980321777,244.5358047469077,0,2235771,180.9472542247341,60610.32940849697,246.19165178473654,0
64,180.3689796495258,180.3689796495258,59971.27477277414,244.89033213414967,0,2235771,180.83840945503144,60604.5790804209,246.1799729474778,0
65,180.30190837970437,180.30190837970437,59858.95436876138,244.66089668919588,0,2235771,181.35705142139457,61348.99239185566,247.68728750554732,0
66,175.5925915489556,175.5925915489556,55702.93146391111,236.01468484802191,0,2235771,175.41534429872232,55618.1435201958,235.83499214534683,0
67,175.33877262027283,175.33877262027283,55415.072034211014,235.4040612101053,0,2235771,175.2643045189962,55505.61621138565,235.59629923109074,0
68,175.20125719494527,175.20125719494527,55298.928409036525,235.1572418809094,0,2235771,175.59585859317764,55761.828563147596,236.13942610912645,0
69,176.5340743752379,176.5340743752379,56058.80912490591,236.76741567391807,0,2235771,176.57918508320654,56216.604513360544,237.10041019230763,0
70,176.5285062736747,176.5285062736747,56051.91859407784,236.75286396172243,0,2235771,177.29239829641975,56772.00591342012,238.26876822911584,0
71,176.53124447897392,176.53124447897392,56049.26163412979,236.74725264325622,0,2235771,177.74222882399826,57069.38376043604,238.8919918298561,0
72,176.54099324125772,176.54099324125772,56303.78029547749,237.28417624333377,0,2235771,176.65785490584418,56538.6431297249,237.77855902020454,0
73,176.60718427781737,176.60718427781737,56353.16068729758,237.388206714861,0,2235771,175.9949238783019,55987.15514576239,236.61605005950545,0
74,176.4943176201856,176.4943176201856,56274.54113189589,237.22255611955597,0,2235771,175.73787728747513,55752.30293295977,236.11925574370204,0
75,175.54079420477322,175.54079420477322,55279.17328518887,235.11523405596003,0,2235771,175.95915754896987,55639.12301846082,235.87946714044617,0
76,175.57013620804636,175.57013620804636,55279.29737124241,235.11549793929453,0,2235771,175.8109557278458,55629.954021045174,235.8600305711953,0
77,175.5037027495213,175.5037027495213,55270.20578717588,235.0961628508128,0,2235771,176.0558816188843,55673.416555966156,235.95214886914286,0
78,176.41492308469876,176.41492308469876,55779.483941333885,236.1768065270887,0,2235771,176.75024354112827,56166.47526346722,236.9946734917627,0
79,176.47335840745765,176.47335840745765,55828.09452622831,236.27969554371003,0,2235771,176.70118912478162,56191.17710471866,237.0467825234476,0
80,176.428906627736,176.428906627736,55790.63419330513,236.20041107776493,0,2235771,176.81924417715302,56316.5197328696,237.31101898746633,0
81,176.28849063701068,176.28849063701068,55948.20123483129,236.53372113682076,0,2235771,176.48930029224937,56233.217677462984,237.13544163085996,0
82,176.21556009090375,176.21556009090375,55940.223365004735,236.51685640775105,0,2235771,176.28916986691786,55998.703825809724,236.64045264030773,0
83,176.32773079174925,176.32773079174925,55982.329420589136,236.60585246478823,0,2235771,175.6787229588838,55617.96598877698,235.83461575599324,0
84,175.3280680355904,175.3280680355904,55020.96437783655,234.5654799364914,0,2235771,175.61724995773253,55317.77529808629,235.19731141763992,0
85,175.34717777446795,175.34717777446795,55005.70865307762,234.53295856462822,0,2235771,175.98091120611227,55555.447898300445,235.7020320198798,0
86,175.2748693851025,175.2748693851025,54993.74457670307,234.50745100466014,0,2235771,176.24540894782183,55709.29219299729,236.0281597458178,0
87,177.37098701074484,177.37098701074484,56159.423204344275,236.97979492847966,0,2235771,177.75777520147494,56515.93396211225,237.73080145852418,0
88,177.38045846376932,177.38045846376932,56160.92633234799,236.98296633375992,0,2235771,177.62432271413505,56437.09744462962,237.56493311225378,0
89,177.39514422541487,177.39514422541487,56172.23740043144,237.00682986030475,0,2235771,177.53672036647907,56368.47464756982,237.42045962294367,0
90,177.18785018680356,177.18785018680356,56307.2059110705,237.29139451541536,0,2235771,177.39709280325903,56589.865963819044,237.8862458483446,0
91,177.13115207237234,177.13115207237234,56281.56090807154,237.23735141851407,0,2235771,177.39532964599988,56615.55134088512,237.9402264033661,0
92,177.15494475954827,177.15494475954827,56309.06297827461,237.29530753530423,0,2235771,177.22035037718683,56453.04122487098,237.5984874212607,0
93,176.05486205877077,176.05486205877077,55395.08868171203,235.36161259158646,0,2235771,176.11291854857538,55582.76049642135,235.7599637267137,0
94,175.85676037483267,175.85676037483267,55274.24025224408,235.10474315131134,0,2235771,176.25846758286437,55641.86806914153,235.88528582584698,0
95,175.90486234949822,175.90486234949822,55305.85644236373,235.17197205952016,0,2235771,176.2892946565869,55650.54047613297,235.9036677886399,0
96,174.78041892483623,174.78041892483623,54786.064511079174,234.06423159269588,0,2235771,174.73768406476182,54935.30959914338,234.3828270141466,0
97,174.72378342862484,174.72378342862484,54756.94789135381,234.00202540011017,0,2235771,175.25390269626195,55299.08408408408,235.15757288270365,0
98,174.68856828360327,174.68856828360327,54738.128991296515,233.96181096772293,0,2235771,175.6975460715407,55569.10463412474,235.73100057931444,0
99,177.46210412425958,177.46210412425958,56345.52737646208,237.3721284743895,0,2235771,177.61518086451062,56624.124878229435,237.9582418791781,0
100,177.62408985535637,177.62408985535637,56461.2771106701,237.6158183090303,0,2235771,177.2522160229935,56411.23141237753,237.51048695242392,0
101,177.59044508583392,177.59044508583392,56423.8604995771,237.53707184264334,0,2235771,177.01320355207756,56399.74815834601,237.48631151783468,0
102,175.82473383902018,175.82473383902018,55725.46896395025,236.0624259892926,0,2235771,175.70323406516437,55802.23488636089,236.22496668718338,0
103,175.8838924022183,175.8838924022183,55764.545212367455,236.14517825347917,0,2235771,175.8676303649494,55911.317090549,236.45574023598792,0
104,175.7851859604584,175.7851859604584,55696.25285818628,236.00053571588833,0,2235771,176.3643335024032,56301.69553333495,237.27978323771063,0
105,177.3421710005184,177.3421710005184,56649.68815276699,238.01194960078578,0,2235771,177.7224516741943,57007.16316047951,238.7617288437984,0
106,177.37057820322386,177.37057820322386,56666.06431651542,238.0463490930189,0,2235771,177.22299913854874,56712.48765789918,238.14383816907625,0
107,177.4823159438064,177.4823159438064,56702.200603281824,238.12223878353282,0,2235771,176.6591189044272,56360.9365223132,237.40458403812087,0
108,175.4373310146701,175.4373310146701,55359.767918539066,235.28656552922664,0,2235771,175.2852691833925,55408.68857329179,235.39050230052143,0
109,175.41924061095702,175.41924061095702,55348.33096994281,235.26225997797184,0,2235771,175.44134080461157,55514.45024515132,235.61504672909012,0
110,175.29627050355336,175.29627050355336,55276.42426885401,235.1093878790339,0,2235771,175.72463750613883,55704.61406580843,236.01824943382755,0
111,176.08637109972355,176.08637109972355,55846.750474892106,236.31917077311377,0,2235771,176.03716719400364,55993.45542190984,236.62936297490606,0
112,176.12036161127415,176.12036161127415,55869.36138316491,236.36700569911383,0,2235771,176.24667697187803,56049.56033379224,236.74788348323673,0
113,176.0994417585701,176.0994417585701,55844.19209972757,236.31375774534916,0,2235771,176.14315387773834,55991.1086797253,236.62440423533093,0
114,175.94887490713495,175.94887490713495,55716.693142544565,236.04383733227303,0,2235771,176.10400615092303,55981.38940414946,236.60386599578092,0
115,175.85406108228437,175.85406108228437,55657.45956182454,235.91833239878696,0,2235771,176.9139072047919,56476.42655121609,237.6476941845136,0
116,175.89301319321166,175.89301319321166,55682.10051745013,235.97055010625826,0,2235771,177.53424067499134,56830.833566810776,238.3921843660374,0
117,177.17054251083854,177.17054251083854,56453.604187995996,237.59967211255994,0,2235771,177.586857635115,56885.28834464491,238.5063696102159,0
118,177.28850450247364,177.28850450247364,56530.394863785245,237.76121396011007,0,2235771,177.14577446078786,56640.130928515646,237.99187155975653,0
119,177.33541941460015,177.33541941460015,56559.113798327286,237.8216007816096,0,2235771,177.1528351407708,56605.598479176224,237.91931085806428,0
120,176.57211449652044,176.57211449652044,55890.37112253447,236.41144456758954,0,2235771,176.66527385294143,56096.68958771104,236.84739725762458,0
121,176.73086733838124,176.73086733838124,55976.772162265275,236.59410846905143,0,2235771,176.15258556143274,55751.22051944706,236.11696364185073,0
122,176.62546343073598,176.62546343073598,55917.56615816199,236.46895389915775,0,2235771,176.3728514036825,55758.62078029772,236.13263387405334,0
123,177.69514140759497,177.69514140759497,56428.32520683022,237.54646957349254,0,2235771,177.92569379030505,56764.73223759953,238.25350414547847,0
124,177.78774704565004,177.78774704565004,56470.27421457743,237.63474959394603,0,2235771,177.81830624189874,56779.777648962634,238.28507642939505,0
125,177.8162660666052,177.8162660666052,56479.75378113412,237.6546944226731,0,2235771,177.5266808363323,56777.02595222568,238.27930239998958,0
126,176.63529717488956,176.63529717488956,56070.4391062412,236.7919743281879,0,2235771,176.6762271655033,56267.569189833266,237.20786072521557,0
127,176.58639726519397,176.58639726519397,56035.27596967668,236.7177136795569,0,2235771,176.2131528311153,55898.84850936728,236.42937319497187,0
128,176.60296336252685,176.60296336252685,56061.93012790666,236.7740064447672,0,2235771,175.7344717371527,55575.56596542924,235.74470506339955,0
129,175.00524785409596,175.00524785409596,55116.42483867981,234.76887536187544,0,2235771,175.05918653237688,55316.73562704796,235.19510119695937,0
130,174.99097134724443,174.99097134724443,55097.9360359357,234.7294954536726,0,2235771,175.9982006134821,55945.766043523414,236.52857341878044,0
131,174.91354391840667,174.91354391840667,55069.21199935056,234.66830207625094,0,2235771,176.25920424445894,56169.511826840244,237.00107980100057,0
132,175.85931296183733,175.85931296183733,55596.86437653946,235.78987335451762,0,2235771,176.17721340643592,55913.584840873045,236.46053548292798,0
133,175.9451853521671,175.9451853521671,55655.164807576446,235.91346889818828,0,2235771,174.85988937999662,55112.00248774244,234.75945665242634,0
134,175.93687993985074,175.93687993985074,55651.28805141493,235.90525227602484,0,2235771,174.5324694667858,54904.83080533617,234.31779873781713,0
135,174.49506098790977,174.49506098790977,54830.227730389204,234.15855254589613,0,2235771,174.7013380672898,55116.189772882804,234.76837472897154,0
136,174.4380578332933,174.4380578332933,54812.28604047552,234.1202384256336,0,2235771,174.6119121802768,55086.51320757755,234.7051622942656,0
137,174.48245549298207,174.48245549298207,54838.24859522733,234.17567891484234,0,2235771,174.42649888494392,55027.48473943112,234.5793783337127,0
138,175.5584440445824,175.5584440445824,55571.70563801033,235.7365174045174,0,2235771,175.89485464016295,55954.79830769107,236.54766603729377,0
139,175.6056380550602,175.6056380550602,55610.88800284108,235.81960902953148,0,2235771,176.29574749011746,56050.64775901907,236.75018006121783,0
140,175.6377352600065,175.6377352600065,55607.52772757138,235.81248424875935,0,2235771,176.38600665008173,56142.61903324236,236.944337415441,0
141,175.39515048723683,175.39515048723683,55484.9104380547,235.5523517990315,0,2235771,175.32181645452422,55637.945579627885,235.87697127873227,0
142,175.31841633154738,175.31841633154738,55450.59965130597,235.47951004557908,0,2235771,175.46082812034555,55741.75722371165,236.0969233677382,0
143,175.28190141119103,175.28190141119103,55434.24113560825,235.44477300549326,0,2235771,175.81812107013178,56019.71180832307,236.68483645625267,0
144,176.20504693906486,176.20504693906486,56126.587927833396,236.91050615756447,0,2235771,176.403263853666,56419.36056968497,237.5275995956785,0
145,176.1865911133117,176.1865911133117,56114.609164802656,236.88522361009066,0,2235771,175.79297796455973,56050.75050922236,236.75039706243865,0
146,176.28321773562678,176.28321773562678,56177.610619334446,237.01816516742855,0,2235771,175.37804023863006,55759.98883333736,236.13553064572338,0
147,175.87648690317567,175.87648690317567,55832.26773090804,236.28852644787483,0,2235771,175.89423069181782,56035.92745694757,236.71908976030548,0
148,175.93293588654652,175.93293588654652,55854.558075938905,236.3356893825791,0,2235771,176.75459507765137,56542.57757086845,237.78683220663933,0
149,175.82306461618833,175.82306461618833,55784.292834552376,236.18698701357866,0,2235771,177.43780241367372,56992.8100620728,238.7316695833898,0
150,176.0200579576352,176.0200579576352,55748.93607127027,236.11212605724057,0,2235771,176.00660982698517,55850.5161139692,236.32713791261722,0
151,176.03470883198682,176.03470883198682,55735.244000839084,236.08312942868045,0,2235771,175.18306241898736,55535.29514769461,235.65927766097946,0
152,175.94640506563508,175.94640506563508,55692.69669747036,235.99300137391864,0,2235771,175.09136213961952,55531.1200476616,235.65041915443646,0
153,175.00802765578408,175.00802765578408,55262.22781358198,235.07919476972432,0,2235771,175.1396114613273,55568.50271719441,235.72972387290156,0
154,174.9794970057309,174.9794970057309,55266.792673757736,235.08890376569826,0,2235771,175.18579974075953,55526.17208897906,235.6399204060701,0
155,175.00923842379206,175.00923842379206,55300.60436332702,235.16080532972967,0,2235771,175.27777777777777,55594.84418600907,235.78558943669367,0
156,175.9801849116032,175.9801849116032,56210.403620048746,237.0873333184393,0,2235771,176.4949842603998,56704.48226376511,238.1270296790457,0
157,176.0163809263113,176.0163809263113,56287.09832357607,237.24902175472943,0,2235771,176.3858134273684,56620.09498104002,237.94977407226094,0
158,176.09781815758413,176.09781815758413,56352.78325597747,237.3874117470795,0,2235771,176.01457623843683,56129.31364474394,236.91625871759823,0
159,175.50031376200872,175.50031376200872,55568.387225704246,235.72947890686953,0,2235771,175.68241834327625,55807.04355159449,236.23514461568686,0
160,175.47077227497806,175.47077227497806,55533.99612929947,235.65652150810396,0,2235771,175.96097303738054,55912.5697856033,236.4583891207992,0
161,175.45285451864257,175.45285451864257,55527.98511922733,235.6437674101043,0,2235771,176.02805352269158,55975.99345860606,236.59246281022155,0
