trial,loss,mae,mse,rmse,error_count,evaluated,val_mae,val_mse,val_rmse,val_error_count
72,480.6457594936709,480.6457594936709,7963012.391962025,2821.881002445359,0,15800,,,,
73,483.3701265822785,483.3701265822785,7954762.40835443,2820.41883562609,0,15800,,,,
74,480.7446835443038,480.7446835443038,7962762.184430379,2821.8366686309787,0,15800,,,,
75,478.0543037974684,478.0543037974684,7970906.414810127,2823.2793724337885,0,15800,,,,
76,478.1957594936709,478.1957594936709,7966575.0271518985,2822.5121837030038,0,15800,,,,
77,477.84487341772154,477.84487341772154,7965497.588797469,2822.321312111268,0,15800,,,,
78,478.3198734177215,478.3198734177215,7967951.598734178,2822.7560289075955,0,15800,,,,
79,480.84082278481014,480.84082278481014,7965806.285632911,2822.376000045513,0,15800,,,,
80,476.8175949367089,476.8175949367089,7974709.842405063,2823.952875386745,0,15800,,,,
81,476.9751265822785,476.9751265822785,7968115.274620254,2822.785020971355,0,15800,,,,
82,478.2851265822785,478.2851265822785,7963310.555126582,2821.9338325209865,0,15800,,,,
83,479.2024683544304,479.2024683544304,7959560.747658228,2821.269350426901,0,15800,,,,
84,478.07936708860757,478.07936708860757,7965035.974430379,2822.2395317248283,0,15800,,,,
85,477.2873417721519,477.2873417721519,7967776.668101266,2822.7250429507417,0,15800,,,,
86,479.4656329113924,479.4656329113924,7967125.097658228,2822.609625445614,0,15800,,,,
87,477.1111392405063,477.1111392405063,7969521.7740506325,2823.0341432668915,0,15800,,,,
88,476.0788607594937,476.0788607594937,7970248.853164557,2823.1629165112945,0,15800,,,,
89,477.2958227848101,477.2958227848101,7960128.782278481,2821.3700186750552,0,15800,,,,
90,476.9951898734177,476.9951898734177,7970003.565189874,2823.119474126073,0,15800,,,,
91,477.4187341772152,477.4187341772152,7962995.045696203,2821.8779289147506,0,15800,,,,
92,482.73303797468355,482.73303797468355,7970155.288734177,2823.1463456105453,0,15800,,,,
93,479.1545569620253,479.1545569620253,7952707.452911393,2820.054512400672,0,15800,,,,
94,478.1372784810127,478.1372784810127,7949076.981075949,2819.410750684609,0,15800,,,,
95,477.11386075949366,477.11386075949366,7959907.1648734175,2821.3307436161076,0,15800,,,,
96,476.56386075949365,476.56386075949365,7978630.892721519,2824.64703860881,0,15800,,,,
97,478.2810759493671,478.2810759493671,7954700.603734178,2820.4078789661216,0,15800,,,,
98,478.2663924050633,478.2663924050633,7974415.196139241,2823.9007057861013,0,15800,,,,
99,478.84727848101267,478.84727848101267,7958576.0106962025,2821.0948248324094,0,15800,,,,
