trial,loss,mae,mse,rmse,error_count,evaluated,val_mae,val_mse,val_rmse,val_error_count
77,275.52435460723115,275.52435460723115,113255.07647882697,336.53391579278747,0,57833,271.9053811038871,111016.7171116337,333.19171224932006,0
78,259.5731502775232,259.5731502775232,101535.23054311553,318.64593288337375,0,57833,256.92903582791536,100095.29132660119,316.37839895701035,0
79,256.961561738108,256.961561738108,100676.49483858696,317.295595365878,0,57833,254.69096693871904,99345.57753492876,315.1913348030506,0
80,256.04575242508605,256.04575242508605,99933.19291753843,316.1221170964449,0,57833,253.20708258403653,98158.95199889335,313.303290756566,0
81,426.25475074784293,426.25475074784293,225544.18333823248,474.91492221052863,0,57833,425.5919905934431,225323.5539493706,474.68258231092767,0
82,266.2304739508585,266.2304739508585,107428.30562135804,327.7625750773844,0,57833,262.7083275695117,105419.16869553189,324.6831820337048,0
83,261.89946916120556,261.89946916120556,104232.52969757751,322.85063062905346,0,57833,258.576289943284,102301.904827777,319.84668956826334,0
84,269.03031141389863,269.03031141389863,108925.73516850242,330.0389903761409,0,57833,265.71904827777007,106975.12353022548,327.070517671993,0
85,258.7171511074992,258.7171511074992,102031.05598879533,319.42300478956633,0,57833,255.08707981740213,99851.51009821553,315.992895645164,0
86,263.612868085695,263.612868085695,105082.49675790638,324.1643051878266,0,57833,260.50719324941207,103099.06135011758,321.090425503654,0
87,265.29260111009285,265.29260111009285,106195.54287344596,325.8765761349624,0,57833,261.9858901646148,104019.62650435745,322.52073809967237,0
88,265.4310860581329,265.4310860581329,105920.35356976121,325.4540729039371,0,57833,262.4988241803846,104039.04385115507,322.5508391729203,0
89,419.14958587657566,419.14958587657566,219366.26054328843,468.36552023317046,0,57833,418.73467976206945,219604.8591783096,468.62016514263405,0
90,277.65213632355227,277.65213632355227,114456.20496948108,338.3137670410134,0,57833,274.65928897496195,112503.70327846175,335.41571710112476,0
91,281.1687963619387,281.1687963619387,116503.80552625663,341.3265379753772,0,57833,277.8364227417347,114221.56017429796,337.9668033613626,0
92,280.72176784880605,280.72176784880605,115938.07130876835,340.49680073206025,0,57833,277.6718079955734,114065.44895559552,337.7357679541738,0
93,250.2010616775889,250.2010616775889,96677.17324019158,310.92953098763644,0,57833,247.25342371005672,95016.85170839673,308.2480360170957,0
94,253.55795134265904,253.55795134265904,98934.19838154687,314.5380714342015,0,57833,249.92723751556233,96958.0504910776,311.38087688725784,0
95,252.34680891532517,252.34680891532517,98252.14664637836,313.45198459473556,0,57833,248.90932355789184,96413.5235163923,310.50527131820536,0
96,254.39337402521053,254.39337402521053,99421.36655542684,315.31153888721997,0,57833,250.69726103195464,97443.55104440448,312.15949616246576,0
97,262.5732713156848,262.5732713156848,104826.21209344146,323.7687633071502,0,57833,259.4602296306543,102922.50200580993,320.81537058845845,0
98,288.85636228450886,288.85636228450886,121255.66749087891,348.21784487713853,0,57833,286.01168903029463,119260.50580993222,345.3411441023676,0
99,281.2918575899573,281.2918575899573,116626.97006899175,341.50691071922944,0,57833,268.3510859039978,108190.61972610319,328.9234253228298,0
100,256.3172928950599,256.3172928950599,100556.85235073401,317.1070045753231,0,57833,250.4396182044543,96908.26269193526,311.3009198379203,0
101,450.94864523714836,450.94864523714836,246390.09902650735,496.37697269968857,0,57833,451.6877853091714,247459.8904412782,497.4534052966953,0
102,251.35363892587276,251.35363892587276,97785.21219718846,312.70627143885116,0,57833,248.272167658044,96131.0465486236,310.0500710347018,0
103,255.1882489236249,255.1882489236249,99801.22155170923,315.9133133498954,0,57833,251.67194632729286,97867.12719601605,312.8372215642123,0
104,253.87112894022445,253.87112894022445,99295.13583939965,315.1113070637099,0,57833,250.44418315119657,97462.41126020196,312.1897039625137,0
105,313.49675790638565,313.49675790638565,138266.60415333806,371.84217640463817,0,57833,312.2108867063218,137681.41492599252,371.05446355756527,0
106,305.8207424826656,305.8207424826656,132719.46468279356,364.30682766425554,0,57833,304.3505325771199,131915.91617097802,363.20230749676966,0
107,266.53851607213875,266.53851607213875,107251.64660315045,327.49297183779447,0,57833,263.0152856550007,105229.57331581131,324.3910808203754,0
108,268.40743174312246,268.40743174312246,108587.55144986426,329.5262530510494,0,57833,264.574491630931,106404.53686540324,326.19708285851243,0
109,276.4338872270157,276.4338872270157,113778.97427074508,337.31139066261176,0,57833,272.79658320652925,111448.1147461613,333.8384560624514,0
110,350.05617899814985,350.05617899814985,165117.96699116423,406.34710161531143,0,57833,348.0015216489141,163941.04606446257,404.8963399000571,0
111,277.3567167534107,277.3567167534107,114324.6284474262,338.11925181424704,0,57833,274.1947710610043,112292.58389818785,335.1008563077508,0
112,446.3158231459547,446.3158231459547,242427.54878702472,492.3693215331604,0,57833,446.6781712546687,242948.49557338498,492.89805799311586,0
113,254.48256185914616,254.48256185914616,99793.79918039874,315.9015656504392,0,57833,251.6875778115922,98254.2895974547,313.45540288445295,0
114,255.4244116680788,255.4244116680788,100318.78671346809,316.7314109990799,0,57833,252.51632314289665,98726.02538387052,314.20697857283585,0
115,252.7670188300797,252.7670188300797,98343.09568931234,313.59702755178074,0,57833,249.32964448748098,96516.25453036382,310.6706528308778,0
116,253.17744194491036,253.17744194491036,98586.15276745112,313.984319301858,0,57833,250.18266703555125,97035.35323004564,311.5049810677923,0
117,249.11121677934744,249.11121677934744,95992.74592360762,309.8269612600034,0,57833,246.1499515838982,94447.27804675612,307.32275875170086,0
118,249.64769249390486,249.64769249390486,96438.14477893244,310.54491588002605,0,57833,246.6305159773136,94821.7669110527,307.93143215828536,0
119,318.33126415714213,318.33126415714213,143146.70596372313,378.34733508209507,0,57833,318.5334762761101,143489.73544058652,378.8003899688945,0
120,253.4352013556274,253.4352013556274,98527.34397316411,313.8906560781383,0,57833,251.49308341402684,97420.43041914511,312.12246061305024,0
121,258.3197482406239,258.3197482406239,101576.19238151229,318.7102012510931,0,57833,255.86810070549177,100070.3847696777,316.3390345336435,0
122,258.9525184583196,258.9525184583196,102012.76518596649,319.39437250203156,0,57833,255.9558030156315,100292.62851016739,316.6901143233988,0
123,256.06662286237963,256.06662286237963,100466.25675652309,316.96412534626546,0,57833,252.88407801908977,98654.3304744778,314.0928691875666,0
124,249.8379817751111,249.8379817751111,96390.13255407813,310.46760306685485,0,57833,246.98160188131138,94875.26587356481,308.01828821283453,0
125,267.29571351996265,267.29571351996265,107741.61871249978,328.2401844876702,0,57833,264.09019228109,105776.6076912436,325.2331589663692,0
126,266.03736620960353,266.03736620960353,106916.82919786281,326.98138968122146,0,57833,263.00857656660673,105084.94937059068,324.1680881434671,0
127,266.99498556187643,266.99498556187643,106995.54851036606,327.1017403047041,0,57833,263.99571171669663,105049.40462027943,324.11325893933963,0
128,250.40105130288936,250.40105130288936,96364.81811422545,310.4268321428182,0,57833,247.8867754876193,94945.29305574768,308.13194098591543,0
129,249.9692217246209,249.9692217246209,95800.65059740978,309.5168018014689,0,57833,247.31228385668834,94210.9356065846,306.93799961325186,0
130,248.9112617363789,248.9112617363789,95118.09954524234,308.4122234043948,0,57833,246.34506847420113,93599.55201272652,305.9404386685855,0
131,249.32464164058584,249.32464164058584,95584.80645997959,309.1679259884175,0,57833,246.801286484991,94203.65603817956,306.9261410147066,0
132,253.68061487386095,253.68061487386095,98080.38854978992,313.1778864316411,0,57833,251.13971503665792,96503.02434638262,310.649359159781,0
133,254.4079331869348,254.4079331869348,98507.86288105407,313.8596228906389,0,57833,251.79637570895005,96882.53036381242,311.25958678217836,0
134,259.5101066864939,259.5101066864939,101280.13044455588,318.2453934380761,0,57833,257.04060035966245,99700.00477244433,315.7530756341802,0
135,259.17372434423254,259.17372434423254,101109.91105424239,317.9778467979214,0,57833,256.68840780190897,99512.30481394383,315.45570975010713,0
136,261.3013158577283,261.3013158577283,102689.6908512441,320.45232227469364,0,57833,258.4062110942039,100764.88055056025,317.43484457532423,0
137,261.68931233033044,261.68931233033044,103076.73739906283,321.0556609048699,0,57833,258.5127265181906,101124.9036519574,318.00142083323686,0
138,264.08875555478704,264.08875555478704,103841.9232790967,322.245129178234,0,57833,261.1204869276525,102148.96472541154,319.60751669103706,0
139,269.60318503276676,269.60318503276676,108124.71210208704,328.8232231793963,0,57833,266.580924055886,106098.0664683912,325.7269814866297,0
140,254.6979579133021,254.6979579133021,99925.828800166,316.11046929857605,0,57833,251.9934292433255,98380.72506570756,313.6570181993503,0
141,253.6877042518977,253.6877042518977,98451.31611709578,313.76952706898703,0,57833,250.79858901646148,96677.52220224097,310.9300921465161,0
142,279.28070478792387,279.28070478792387,114447.56400325074,338.30099616059476,0,57833,276.44743394660395,112507.22195324388,335.4209623044509,0
143,253.86426434734494,253.86426434734494,98575.3315926893,313.9670867984243,0,57833,250.77362014109835,96752.69380273897,311.0509504932254,0
144,245.947832552349,245.947832552349,93821.3808898034,306.3027601733347,0,57833,243.17498962512104,92281.86166828053,303.77929762951345,0
145,247.61895457610706,247.61895457610706,95174.01222485432,308.50285610485736,0,57833,244.7512104025453,93625.8098630516,305.98334899639815,0
146,245.5749831411132,245.5749831411132,93685.40186398769,306.0807113556614,0,57833,242.63355927514178,92115.50103748789,303.50535586293677,0
147,242.5956633755814,242.5956633755814,91481.36633064167,302.458867171458,0,57833,239.65451653064048,89892.04032369623,299.82001321408853,0
148,255.57996299690487,255.57996299690487,99837.77514567807,315.9711618893061,0,57833,252.25411536865403,97882.31013971503,312.86148714681235,0
