mg_scale,eg_scale,returncode,wins,losses,draws
0.710731007967018,0.710731007967018,0,4,0,192
0.710731007967018,1.0558147597630265,0,4,0,194
1.0558147597630265,0.710731007967018,0,3,0,192
1.0558147597630265,1.0558147597630265,0,6,0,187
