number,loss,texel_scale,error_count
83,0.6928295584090414,157.6467278290068,0
84,0.6928928929465255,206.7751213705542,0
85,0.692809630723845,143.1950683062912,0
86,0.6928244904569717,151.65129240865625,0
87,0.6927573643472569,126.76802476782653,0
88,0.6928534292320421,172.63773107777558,0
89,0.6927942668817313,140.50352666830676,0
90,0.6929441673962338,256.0510631548698,0
91,0.6926658356366542,101.56345764876966,0
92,0.6927010291721817,109.96212821044813,0
93,0.6926944031894509,105.44179775098277,0
94,0.6927628002702244,125.78487451922966,0
95,0.692753673167526,124.98639209262026,0
96,0.6927834116740099,136.6166099296825,0
97,0.6928181843245966,155.1452560378367,0
98,0.6928183957036662,150.07132438427732,0
99,0.6927272291601841,112.19512749602605,0
100,0.6928155949901218,148.61879451447547,0
101,0.6928397276955116,171.6793824934678,0
102,0.6927845099683628,138.50684602877976,0
103,0.6927231178358482,118.91862325379262,0
104,0.6928048186914848,144.4243116697334,0
105,0.6927648250764027,132.3800545664976,0
106,0.6927951953399732,138.7315295789076,0
107,0.6927760394339423,128.5120544468562,0
108,0.6926858838295644,106.98679475790776,0
109,0.6928138410871671,147.08574114503517,0
110,0.6926955475332556,105.93158133518189,0
111,0.6928242345761384,147.9601140842408,0
112,0.6928637769457313,182.82455771539122,0
113,0.6928016795825074,139.89138815067227,0
114,0.6928254490379128,152.94097819323713,0
115,0.6928500211014589,163.03597836468197,0
116,0.6927096507689469,110.94556488006279,0
117,0.692804302627323,146.55175503709063,0
118,0.6928272748383301,163.83123425582943,0
119,0.6928848036652325,193.9437756343453,0
120,0.6926994862775796,108.9357173510347,0
121,0.692734463636261,114.40397261528389,0
122,0.692712215612254,109.9367667921614,0
123,0.6926840376669832,110.41924423026751,0
124,0.6928857772838715,194.3852838027524,0
125,0.6928012450505062,148.25836258954888,0
126,0.6928127756782523,145.3767734987907,0
127,0.6927831000842329,135.11154209369727,0
128,0.6928363023069936,156.5637847585271,0
129,0.6926597997722953,101.67392811838158,0
130,0.6927080619385279,106.89428544715828,0
131,0.6927096772807138,111.43065360030589,0
132,0.6929119367466764,216.97058760874708,0
133,0.6926907366310845,108.80800965843422,0
134,0.6928033101914666,142.91692528943688,0
135,0.6928700052749535,178.9789089108835,0
136,0.6927783781525464,132.93985653624492,0
137,0.6928431480183931,167.68642121551565,0
138,0.6928170221300554,151.48103569464365,0
139,0.6927080340537519,112.12344115196883,0
140,0.6926863881482818,110.00446344717429,0
141,0.6927714640028385,136.33298243527946,0
142,0.6928067586221677,145.799571272076,0
143,0.6927402171889862,123.79785706787823,0
144,0.6927194710116498,113.98976798838397,0
145,0.6927763360893204,137.94832619092745,0
146,0.6927449207275558,121.80122481586342,0
147,0.6926872888535123,107.45995379839385,0
148,0.6926940742293957,111.17600990488981,0
149,0.6927056533021023,111.4863140528224,0
150,0.6927294706596593,118.243640029514,0
151,0.6927867823739289,142.11397856527418,0
152,0.6926580956308881,100.61380564632317,0
153,0.6928890450481616,202.79299698801015,0
154,0.6927753977333463,132.37375307090062,0
155,0.6927598864182952,125.6507696210759,0
156,0.6928539111301752,173.1280900784418,0
157,0.6927658167495853,129.9112416198019,0
158,0.6928590875195421,178.28600218448577,0
159,0.6927374206006369,120.1451148660927,0
160,0.6928289754061039,160.1829967149479,0
161,0.692674544259748,101.44428060337333,0
162,0.6928051718300833,146.24164062388334,0
163,0.692837938360343,165.28995188514557,0
164,0.6927606280637406,131.44083578985564,0
165,0.6927487578388545,127.6061849561567,0
166,0.6928415159165424,165.1666866977144,0
167,0.6927010439488296,111.3868871433692,0
168,0.692793029153752,143.82380292918535,0
169,0.6928449308871893,172.79543151420873,0
170,0.6926582776621388,100.76731689654578,0
171,0.6927661418563941,132.11476948418422,0
172,0.6926658482234302,105.26971586209717,0
173,0.6927500526256455,127.41695773730586,0
174,0.6928653969448619,189.88437295124086,0
175,0.6928213215943848,150.88415119906134,0
176,0.6927812100167791,136.74575861423943,0
177,0.6928483860443173,181.20750140717294,0
178,0.6927598468324787,131.048014418475,0
179,0.692903907848388,211.49779661587337,0
180,0.6928046968214709,151.02329725819772,0
181,0.6928367930881113,166.06616148938912,0
182,0.6927816987126165,137.4070936463777,0
183,0.6926730845024578,102.79806989312544,0
184,0.692795040999126,152.3859908013977,0
185,0.6927134700930617,112.05825567400886,0
186,0.6926692822040095,100.87284566189967,0
187,0.6927633588043631,127.95693735830005,0
188,0.6928685526064837,187.81228932129125,0
189,0.6926775616139588,107.62094702655968,0
190,0.692696188709018,107.89189628326243,0
191,0.6927141129080276,120.46863970691732,0
192,0.6927195402959514,117.04543391359405,0
193,0.6928439066513837,171.66299640103733,0
194,0.6928149148781684,152.2607192731157,0
195,0.6926626060747981,100.36693287844497,0
196,0.6927951066820766,141.77950564097068,0
197,0.6927326845295398,126.08354081112698,0
198,0.6927278877402488,122.84349397626521,0
199,0.6926974497726711,107.27594717633494,0
200,0.6927981781636553,146.60414212489604,0
201,0.6926639993100813,104.82506143814898,0
202,0.6928138155545701,154.20523626641318,0
203,0.6928182617293581,165.19831360714116,0
204,0.6926632818127375,104.31263255817942,0
205,0.6928176326188575,157.115241529774,0
206,0.6928321831712915,165.23294078665995,0
207,0.6927114650690399,112.36899180349609,0
208,0.6928340989872925,169.568785221088,0
209,0.6926791337800228,106.78380015300434,0
210,0.6927530983600069,130.87543606250784,0
211,0.6926926989798352,115.15330681156757,0
212,0.6928638781283886,180.8495734183104,0
213,0.6928115943942214,152.42982181476677,0
214,0.6927396531132878,124.84863573466886,0
215,0.6927352167953413,120.24294581449305,0
216,0.6927942237296746,142.55214621912478,0
217,0.692807356906243,149.31523251511243,0
218,0.6927580254082182,126.3464307694546,0
219,0.6927269583638946,116.73458501378468,0
220,0.6927311121968626,118.43729766327226,0
221,0.6927325425529736,121.48584816028256,0
222,0.692782537221268,133.12545610434844,0
223,0.692774583911516,136.07069411623837,0
224,0.6928243386514961,154.2381151797854,0
225,0.6927770391573006,135.31444354205075,0
226,0.6927543880324353,131.98084068891256,0
227,0.6927359892998334,120.85330132417515,0
228,0.6928134229669455,156.50807893301806,0
229,0.6927018963146337,111.748788119451,0
230,0.6927549033775764,128.566915480498,0
231,0.6926774296522733,107.67364882258738,0
232,0.6928299864230509,163.1329376286509,0
233,0.6928296403741596,162.92061427522637,0
234,0.6928183312842455,153.02907687677856,0
235,0.6927721942641699,137.5494662315102,0
236,0.6926558396812755,104.36633596857065,0
237,0.6927322698453685,122.40584744371449,0
238,0.6927084142595056,114.67527097172095,0
239,0.6927989782307606,144.2370494630611,0
240,0.6926958739293735,112.51608679079617,0
241,0.6927846712334176,138.70211023871684,0
242,0.6928390156108447,169.77450739821137,0
243,0.6926934569177969,109.36673229176868,0
244,0.6927306176379217,122.46863172841739,0
245,0.6926614769922718,101.16368642156282,0
246,0.6928044137064716,150.40824480474208,0
247,0.692836088337797,171.8671577731352,0
248,0.692768655338343,143.09436916391684,0
249,0.6927997958569843,147.8905847226992,0
250,0.6927035042318729,114.89327982263222,0
251,0.6927747685528614,132.59474938094974,0
252,0.6927286412135262,128.0679771583322,0
253,0.6928215681862829,163.37416823676452,0
254,0.6927099505330436,121.32616734063595,0
255,0.6927602763476586,128.56198767879593,0
256,0.6927465248159157,126.7463050060244,0
257,0.6927203256606512,116.74860395487836,0
258,0.6926583165089806,105.45450649001306,0
259,0.6926773638796349,111.85302855267727,0
260,0.6927680964745196,135.5171029250393,0
261,0.6926540480002612,102.27103028714363,0
262,0.6927538358901897,134.48394764431129,0
263,0.6926639032452518,105.71904036592213,0
264,0.6926909612305276,108.40622081778025,0
265,0.6927426377480703,125.31331447164067,0
266,0.6927091395986608,116.17320289465574,0
267,0.6928698824577637,196.0786057793091,0
268,0.6926623887143627,103.0969581854923,0
269,0.6927086351246471,113.58815967145905,0
270,0.6927194681998943,113.432870143976,0
271,0.6927140203326897,118.4215766206708,0
272,0.6927285988856825,126.47450953597419,0
273,0.6927645755166865,139.63307704064093,0
274,0.6927963436493133,149.0172822254731,0
275,0.6926678465310082,104.89586633314971,0
276,0.6928163927247587,163.5417570872732,0
277,0.692705798478194,121.49607590554751,0
278,0.6926510390530243,100.53171052080025,0
279,0.6927549090529348,130.08074306022087,0
280,0.6927395636237584,131.49578592833416,0
281,0.6928147325740498,162.0596058739634,0
282,0.6927259451102231,123.94568808108046,0
283,0.6927412024319282,129.14433891959476,0
284,0.6926735391960563,102.30038523175945,0
285,0.6927646795554749,138.99073411906483,0
286,0.692694324756411,112.43260467893343,0
287,0.6927234465870018,122.44099468140556,0
288,0.6926932681140637,115.15561170485144,0
289,0.6926722628390927,110.38662576279596,0
290,0.6927031109892927,112.34729910692948,0
291,0.6928320592447142,165.62675278924513,0
292,0.6928442900234574,169.9118524567467,0
293,0.692833140908073,167.51108282534403,0
294,0.6927581892863667,133.7109541579695,0
295,0.6926467736405819,101.18594996544448,0
296,0.6926693921222487,106.73955504181487,0
297,0.6927934303694496,144.44476522075925,0
298,0.692772372720424,137.84095643808104,0
299,0.69269170196514,111.48487417559083,0
