mg_scale,eg_scale,returncode,wins,losses,draws
1.3436505201433762,1.3436505201433762,0,5,0,194
1.3436505201433762,0.7314751896638148,0,1,0,191
0.7314751896638148,1.3436505201433762,0,4,0,192
0.7314751896638148,0.7314751896638148,0,3,0,194
