score,index,mg,eg,out_csv
0.9999317047382846,2483,1.3436505201433762,0.7314751896638148,
0.9999267117689067,6937,0.9172450883761868,1.1154133414580567,
0.9998991725785719,9872,0.710731007967018,1.0558147597630265,
0.9998952300573973,1398,1.289164141458136,1.0458755706222358,
0.9998453526834413,4740,0.8843565636806634,0.6844077088934206,
