mg_scale,eg_scale,returncode,wins,losses,draws
0.9172450883761868,0.9172450883761868,0,2,0,197
0.9172450883761868,1.1154133414580567,0,3,0,194
1.1154133414580567,0.9172450883761868,0,1,0,195
1.1154133414580567,1.1154133414580567,0,5,0,193
