source,game_index,ply,fen,side_to_move,stockfish_cp,result,outcome,winner,weight
lichess_elite_2014-10.pgn,176,24,2rqk2r/1b1nbppp/pp1ppn2/8/2P1PP2/1PNB1N2/PB4PP/2RQ1RK1 w k - 5 13,w,85.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,176,28,1qr1k2r/1b1nbppp/pp1ppn2/8/2P1PP2/1PNB1N2/PB2Q1PP/2R2R1K w k - 9 15,w,126.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,176,32,1q1r1rk1/1b1nbppp/pp1ppn2/8/2P1PP2/1PNB1N2/PB2Q1PP/2R3RK w - - 13 17,w,71.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,178,12,r2qkb1r/pp2pppp/2n4n/3pPb2/1p1P1P2/5N2/P1P3PP/RNBQKB1R w KQkq - 1 7,w,-151.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,178,16,r2qk2r/pp2bppp/2n1p2n/3pPb2/1p1P1P2/5N2/P1P1B1PP/RNBQ1RK1 w kq - 2 9,w,-142.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,178,24,r2qk2r/pp2bppp/2n1p3/3pP3/1p1P1PP1/5NnP/P1P1B3/R1BQ1RK1 w kq - 1 13,w,-160.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,178,32,r3k2r/pp2bpp1/1qn1p3/3pP3/1p1PnPP1/5N2/P1P1B1K1/R1BQ1R2 w kq - 1 17,w,-251.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,179,76,3k4/8/6p1/1BpN3p/P2bP3/1P4KP/5rP1/8 w - - 5 39,w,0.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,182,20,2rqkbnr/1b1n1ppp/pp1pp3/8/2P1PP2/2NB1N2/PP4PP/R1BQ1R1K w k - 4 11,w,113.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,185,20,2r2b1r/pp1k1ppp/5n2/4n3/8/4P3/PP2KPPP/RNB3NR w - - 2 11,w,113.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-10.pgn,185,44,7r/p6p/2p1k3/4p3/4K3/4P3/P4P1P/7R w - - 0 23,w,5.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-10.pgn,186,60,1n1r2k1/r4ppp/1p6/8/2PPPPb1/1N6/P2R2BP/4R1K1 w - - 1 31,w,382.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,186,64,3r2k1/r4ppp/1p6/3PP3/1nP2Pb1/1N6/P2R2BP/4R1K1 w - - 1 33,w,446.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,188,12,r1b1kb1r/pppn1pp1/3ppq1p/8/3PP3/2PB4/PP3PPP/RN1QK1NR w KQkq - 2 7,w,42.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,189,44,2rr2k1/p4pp1/1q2p1p1/1p1p4/3Pn3/P1P2NP1/1P3PP1/1R1Q1RK1 w - - 2 23,w,15.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,189,48,2rr2k1/5pp1/1q2p1p1/pp1p4/3P4/P1P3P1/1P1Q1PP1/1R3RK1 w - - 0 25,w,5.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,193,16,r1bq1rk1/pp2ppbp/2n2np1/2Pp4/3P4/5N2/PP2BPPP/RNBQ1RK1 w - - 1 9,w,-8.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,193,32,2r4k/pp3pbp/6p1/q1P2b2/1n1PnB2/5N1P/P3BPP1/R2QR1K1 w - - 0 17,w,424.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,201,68,5k2/pp2r3/2p5/3pPnp1/3P2p1/6Pp/PP3P2/R3R1K1 w - - 0 35,w,79.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,201,72,8/pp2r3/2p1k3/3pPnp1/1P1P2p1/6Pp/P4P2/3RR1K1 w - - 1 37,w,60.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,201,76,8/1p5r/p1p1k3/3pPnp1/1P1P2p1/P5Pp/4RP2/3R2K1 w - - 2 39,w,76.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,203,12,r1bqk1nr/1p2ppbp/p1p3p1/2p5/4P3/2P2N2/PP1P1PPP/RNBQ1RK1 w kq - 0 7,w,45.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-10.pgn,203,44,r3r1k1/5p1p/bp1P1np1/p1p5/P7/4NN1P/1P3PP1/R3R1K1 w - - 1 23,w,6.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-10.pgn,203,52,3r1k2/5p1p/bp1P2p1/p1p5/P5P1/8/1P3PP1/3RN1K1 w - - 1 27,w,-35.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-10.pgn,204,48,5r2/1bpkb1p1/p2p3p/3Pp3/P3Pr2/1BP2P2/3N1PKP/R4R2 w - - 1 25,w,69.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,204,56,2b2r2/2p1k1p1/p2p3p/P2Pp1b1/4P2r/1BP2P1P/1R1N1PK1/5R2 w - - 1 29,w,0.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,204,60,2b5/2p1k1p1/p2p2rp/P2Pp1b1/4P2r/2P2P1P/1R1N1PK1/3B3R w - - 5 31,w,-167.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,205,20,2rq1rk1/pp2nppp/2n1p3/3pPb2/Nb1P4/5N2/PP2BPPP/R1BQ1RK1 w - - 7 11,w,16.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,205,52,2r3k1/4nppp/4p1n1/P2pP3/q2Bb3/P4N2/3QBPPP/4R1K1 w - - 2 27,w,155.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,206,76,8/1b1r1ppk/8/4p2p/R3P2P/1P1p1PP1/2qN2K1/4Q3 w - - 2 39,w,-28.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,207,12,rnbq1rk1/pp2ppbp/3p1np1/2p5/4P3/2PB1N1P/PP1P1PP1/RNBQ1RK1 w - - 4 7,w,14.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,207,20,2rq1rk1/pp1bppbp/2np1np1/8/3PP3/2N2N1P/PPB2PP1/R1BQ1RK1 w - - 3 11,w,77.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,211,12,rn2kb1r/pp2pppp/2p2n2/3q3b/8/5N1P/PPPPBPP1/RNBQ1RK1 w kq - 1 7,w,90.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,211,16,rn2kb1r/pp3ppp/2pqpn2/7b/2PP4/5N1P/PP2BPP1/RNBQ1RK1 w kq - 0 9,w,104.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,211,20,rn3rk1/pp2bppp/2pqpn2/7b/2PP4/2N1BN1P/PP2BPP1/R2Q1RK1 w - - 4 11,w,154.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,211,28,r4rk1/pp1nbppp/2p1pnb1/q7/2PP4/P1N1BN1P/1P1QBPP1/R4RK1 w - - 1 15,w,101.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,211,32,r2q1rk1/1p1nbppp/p1p1pnb1/8/1PPP4/P1N1BN1P/3QBPP1/R2R2K1 w - - 0 17,w,91.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,215,56,5rk1/r2n1pp1/1p4bp/1PpP4/p1P1p1P1/P4N1P/1R2BP2/4B1K1 w - - 0 29,w,-188.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,215,64,5rk1/r5p1/1p4bp/1PpPn3/p1P1p3/P6P/1R2BP1K/4BN2 w - - 2 33,w,-328.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,219,32,2kr3r/1p3ppp/p1nB4/8/4n3/8/PPP2PPP/RN1R2K1 w - - 1 17,w,-449.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,224,68,2k5/1p5p/pBnbp1p1/P4p2/2P2P2/3N4/1P2K1PP/8 w - - 3 35,w,-12.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,224,76,8/1p1k3p/pB4p1/P3bp2/2P5/4K1P1/1P5P/8 w - - 0 39,w,-15.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,226,40,2n2rk1/1p2bppp/p1q1p3/B2pP3/3P4/1P3N1P/1P1Q1PP1/5RK1 w - - 4 21,w,-45.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,229,12,2kr1bnr/pppqpppp/2n5/8/6b1/2N2N2/PPPPBPPP/R1BQ1RK1 w - - 8 7,w,5.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,234,28,r2q1rk1/1p2bppp/n1p1pn2/p7/2PP4/P1N1BN2/1P1Q1PPP/R2R2K1 w - - 1 15,w,99.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,234,68,7k/4bppp/4p3/4P1PP/3PN3/1p6/1n1B3K/8 w - - 0 35,w,-386.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,237,12,rn2kbnr/pp3ppp/2p1p3/q4b2/8/2N2N2/PPPPBPPP/R1BQ1RK1 w kq - 0 7,w,41.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-10.pgn,239,12,r1b1kbnr/pp3ppp/1qn1p3/3pP3/3P4/5N2/PP3PPP/RNBQKB1R w KQkq - 1 7,w,73.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,239,20,r3k2r/pp1bnppp/1qn1p3/3pP3/3P4/2P2N2/P3BPPP/R1BQ1RK1 w kq - 1 11,w,157.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,240,12,rn2kb1r/pp2pppp/2p2n2/q7/3P2b1/2N2N2/PPPB1PPP/R2QKB1R w KQkq - 4 7,w,109.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,240,16,rn2kb1r/pp2pppp/2p2nb1/q7/3P2P1/2N2N1P/PPPB1P2/R2QKB1R w KQkq - 1 9,w,108.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,240,60,2kr4/pp4pp/5p2/2pn4/6P1/7P/PPK5/4R3 w - - 0 31,w,-611.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,242,80,8/1p3kp1/8/5n2/1P3P2/2P2b1P/P3rB1K/5R2 w - - 4 41,w,-409.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-10.pgn,244,20,r1bq1rk1/ppp2ppp/5n2/3P1P2/1b6/2N2Q2/PPP3PP/R1B1KB1R w KQ - 1 11,w,-57.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,245,64,5r2/p1p3kp/3p2p1/2pPpq2/2P4P/1P4P1/P3B1K1/4Q3 w - - 1 33,w,-529.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,245,68,8/p1p3kp/3p2p1/2pPp3/2P1q2P/1P4PK/P3Br2/3Q4 w - - 5 35,w,-860.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,246,12,rnbq1rk1/pp1pppbp/5np1/8/2PN4/2N3P1/PP2PP1P/R1BQKB1R w KQ - 1 7,w,38.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,246,72,5bk1/5p2/PB3npp/3pp3/8/qP2P1P1/5P2/5QK1 w - - 3 37,w,-233.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,248,24,2rq1rk1/pp1bppbp/3p2p1/3Pn3/8/6PP/PPP1NPB1/R1BQ1RK1 w - - 1 13,w,33.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,248,28,2rq1rk1/pp1b1pbp/3p2p1/3Pp3/P1n5/6PP/RPP1NPB1/2BQ1RK1 w - e6 0 15,w,109.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,249,64,6k1/4bpp1/1B1p3p/8/1Pb3P1/2P5/r4PB1/2R3K1 w - - 1 33,w,107.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,249,68,6k1/4bpp1/1B1p3p/8/1P4P1/2P5/1r3P2/2R2K2 w - - 1 35,w,69.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,252,16,rnbq1rk1/1p2ppbp/p2p1np1/8/3NP3/2N3P1/PPP2PBP/R1BQ1RK1 w - - 0 9,w,27.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,254,20,rn2k2r/ppp2ppp/3b4/4n3/8/2N5/PPPP1PPP/R1BQ2K1 w kq - 0 11,w,440.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,254,24,r3k2r/pp3ppp/2np4/4n3/8/8/PPPP1PPP/R1BQ2K1 w kq - 0 13,w,452.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,256,24,r3k2r/1p2bppp/pqn1p3/3pP3/3P4/5P2/PPN2P1P/R1BQ1RK1 w kq - 1 13,w,-106.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,256,28,2r2rk1/1p2bppp/pqn1p3/3pP3/3P4/1P2BP2/P1N2P1P/R2Q1RK1 w - - 1 15,w,-153.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,256,80,8/1p5p/p1k1p1p1/P5P1/3BK2P/8/8/8 w - - 1 41,w,597.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,258,12,rn2kbnr/pp3ppp/2p1p3/q4b2/3P4/2N2N2/PPPB1PPP/R2QKB1R w KQkq - 0 7,w,63.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,261,56,1r6/1rp2pk1/3p2pp/1b1P4/p2P4/4R2P/BPP2PP1/R5K1 w - - 2 29,w,64.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,262,16,r4rk1/ppp1qppp/2nbpn2/3p1b2/3P1P2/2P1PN2/PP1NB1PP/R1BQ1RK1 w - - 6 9,w,-14.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,272,12,r1bqk2r/pp2bppp/2n1pn2/2pp4/8/3P1NP1/PPPNPPBP/R1BQ1RK1 w kq - 2 7,w,-4.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,272,16,r1bq1rk1/pp1nbppp/2n1p3/2ppP3/8/3P1NP1/PPPN1PBP/R1BQ1RK1 w - - 1 9,w,-27.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,272,20,r1bq1rk1/3nbppp/2n1p3/ppppP3/8/3P1NP1/PPP2PBP/R1BQRNK1 w - - 0 11,w,-9.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,276,68,7k/p4b2/1p3n1p/2p3p1/3pP3/PP1B3P/2PN2P1/6K1 w - - 0 35,w,-76.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,276,76,8/p5k1/1p5p/2p1n1p1/3p4/PP5P/2P3P1/5BK1 w - - 2 39,w,-269.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,276,80,8/p7/1pn2k1p/2p3p1/3p4/PP5P/2P1K1P1/5B2 w - - 6 41,w,-181.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,279,20,rn1q1rk1/4ppbp/3p1np1/2pP4/4P3/2N2NP1/PP3P1P/R1BQ1K1R w - - 1 11,w,77.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,279,24,r4rk1/3nppbp/3p1np1/q1pP4/P3P3/2N2NP1/1P3PKP/R1BQ3R w - - 1 13,w,104.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,279,72,8/4ppk1/3p2p1/3P3p/2PbP2P/1Q1N2P1/5PK1/q7 w - - 1 37,w,39.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,280,40,1r2k2r/p3pp2/2pp1bp1/7p/4P1nP/8/PPP1NPP1/1KB2R1R w k - 0 21,w,-30.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,280,44,1r2k2r/4pp2/2pp1bp1/p3n2p/4P2P/2P2P2/PP2N1P1/1KB2R1R w k - 0 23,w,-56.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,281,20,rn1q1rk1/4ppbp/3p1np1/2pP4/4P3/2N2NP1/PP3P1P/R1BQ1K1R w - - 1 11,w,76.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,281,24,r4rk1/3nppbp/1q1p1np1/2pP4/P3P3/2N2NP1/1P3PKP/R1BQ3R w - - 1 13,w,86.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,281,32,rr4k1/4ppbp/1q1p2p1/2pPn3/P3P3/1PN3P1/2Q2PKP/1RB4R w - - 1 17,w,115.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,283,16,r1bq1rk1/1ppp1ppp/5n2/p3p3/1bP1P3/6P1/PP1PNPBP/R1BQ1RK1 w - - 0 9,w,55.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,283,20,r1bq1rk1/1pp2ppp/3p1n2/p7/1bPNP3/6P1/PP3PBP/R1BQ1RK1 w - - 0 11,w,41.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,283,24,r1bqr1k1/1pp2ppp/3p1n2/p1b5/2PNP3/PP4P1/5PBP/R1BQ1RK1 w - - 1 13,w,25.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,284,60,3q2k1/2r2pp1/p1P4p/3pr1n1/3N4/3R4/P4PPP/2RQ2K1 w - - 2 31,w,444.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,284,64,6k1/2r2pp1/p1P4p/3p2q1/3Nr3/3R4/P5PP/2RQ2K1 w - - 0 33,w,441.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,286,56,3q4/1p3ppk/p5p1/8/8/B5PP/PPP2PK1/8 w - - 0 29,w,-687.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,287,20,r2qkb1r/pp1b1ppp/3p1n2/2pPp3/4P2P/2NQ4/PPP2PP1/R1B1KB1R w KQkq - 7 11,w,93.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,288,24,2kr3r/ppp1nppp/3p1n2/2bP1b2/2B2P2/2N2N2/PPPB2PP/2KR3R w - - 4 13,w,-13.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,289,16,2kr2nr/ppp2ppp/2nb4/8/3P3q/2P2P2/PP1K2PP/RNBQ1B1R w - - 3 9,w,130.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,291,20,r2q1rk1/pppbbppp/3p1n2/8/3NP3/2NQ3P/PPP2PP1/R1B2RK1 w - - 1 11,w,51.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,292,12,rnbq1rk1/pp2ppbp/3p1np1/2pP4/2P1P3/2N2N2/PP3PPP/R1BQKB1R w KQ - 0 7,w,80.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,292,20,r1bq1rk1/ppn2pbp/3p1np1/2pP4/4P3/2NB1N1P/PP3PP1/R1BQ1RK1 w - - 3 11,w,135.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,292,68,6k1/5p1p/p2p4/3P2p1/4r3/2PnN2P/2R2PP1/6K1 w - - 1 35,w,58.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,293,72,3r4/1p4k1/p5p1/4pp1p/4N2P/1P2R3/PPr3P1/7K w - - 0 37,w,-561.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,293,80,8/1p6/p3Nkp1/4pp1p/7P/1PR5/Pr1r2PK/8 w - - 6 41,w,-710.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,294,12,rn1qkbnr/pp3pp1/2p1p3/3pP2p/3P3P/3Q4/PPP2PP1/RNB1K1NR w KQkq - 0 7,w,41.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,298,16,r1bqnrk1/pp2ppbp/2p3p1/2p5/4P3/2NP1N2/PPP2PPP/R1BQR1K1 w - - 1 9,w,11.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,299,12,r1bqk1nr/pp1pppbp/2n3p1/8/2P1P3/2NB4/PP3PPP/R1BQK1NR w KQkq - 2 7,w,74.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,300,16,r1bqnrk1/pp2ppbp/2p3p1/2p5/4P3/2NP1N2/PPP2PPP/R1BQR1K1 w - - 1 9,w,10.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,302,24,2kr2n1/pp1n1pp1/2pbb3/4p2r/3pP3/2NP3P/PPPB1PB1/2KR2NR w - - 0 13,w,-7.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,304,80,8/4r2p/p1k5/8/2p5/P5B1/KPP4P/8 w - - 3 41,w,-357.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,305,52,2r1rbk1/1p3ppp/3p4/p2Pn1PP/P2R4/qP2B3/2P1Q1B1/1K2R3 w - - 5 27,w,246.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,306,24,4rrk1/pppq1pbp/2np1pp1/8/2PP4/P3P1P1/1P1NNPKP/R2Q1R2 w - - 1 13,w,68.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,306,28,4rrk1/pp1qnpbp/2pp1pp1/8/2PP4/P1N1PNP1/1P3PKP/R2Q1R2 w - - 0 15,w,57.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,306,36,4rrk1/1p3pbp/p1p2pp1/3q4/1P1P4/P3PNP1/5PKP/1R1Q1R2 w - - 0 19,w,16.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,306,76,8/5pkp/2pb2p1/5p2/1p1P4/1N2PKP1/5P1P/8 w - - 0 39,w,-36.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,310,60,5n2/3b2kp/pp1p1qp1/2pPp1p1/P1P1P1P1/2NBP2P/1PQ3K1/8 w - - 6 31,w,21.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,311,12,rnb1kb1r/ppq1pppp/2p2n2/8/PP6/2N5/2PP1PPP/1RBQKBNR w Kkq - 1 7,w,13.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,311,16,rnb1kb1r/p1q1pppp/1p3n2/1Pp5/P7/2N3P1/2PP1P1P/1RBQKBNR w Kkq - 0 9,w,55.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,311,20,rn2kb1r/pq2pppp/1p3n2/1Pp5/P7/2N3P1/2PP1P1P/1RBQK1NR w Kkq - 0 11,w,50.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,311,56,1r1r1k2/5p2/1p1P1n1p/1Pp3p1/R7/3P2P1/3N1P1P/R5K1 w - - 1 29,w,199.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,311,68,4r3/1r3pk1/1pNn4/1Pp3p1/R7/3P2P1/5P2/1R4K1 w - - 0 35,w,-13.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,318,20,r3k2r/ppp1np1p/2npbq2/6p1/4P3/2P1N1P1/PP1N1P1P/R2QKB1R w KQkq - 0 11,w,-14.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,319,12,rnb1kb1r/pp2pppp/2p2n2/4q3/1P6/2N5/P1PPBPPP/1RBQK1NR w Kkq - 0 7,w,53.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,319,16,rn2kb1r/ppq1pppp/2p2n2/8/1P4b1/2N2N2/P1PPBPPP/1RBQ1RK1 w kq - 4 9,w,54.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,320,36,r2r2k1/p3bppp/1np1p3/8/8/2P5/PP1N1PPP/R1BR1K2 w - - 2 19,w,-2.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,320,40,r2r2k1/p3b1pp/2p1p3/3n1p2/P7/2P5/1P1NKPPP/R1BR4 w - - 1 21,w,24.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,321,20,rn2k2r/ppq1bppp/4pn2/1Pp5/6b1/2N2NP1/P1PP1PBP/1RBQ1RK1 w kq - 0 11,w,134.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,321,24,rn2k2r/ppq1bppp/4pnb1/1Pp5/6P1/2N2N1P/P1PP1PB1/1RBQ1RK1 w kq - 1 13,w,57.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,323,20,r2qk2r/pp1n1p2/2pppnp1/7p/3PP2P/2N4R/PPPQ1PP1/2KR1B2 w kq - 0 11,w,60.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-10.pgn,325,56,8/5ppp/4pk2/p2p4/r7/6P1/PR3P1P/1N4K1 w - - 2 29,w,157.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,326,12,r1bq1rk1/ppp1ppbp/2np1np1/8/2P1P3/2NP2P1/PP3PBP/R1BQK1NR w KQ - 1 7,w,36.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,326,16,1rbq1rk1/1pp1ppbp/p1np1np1/8/2P1P3/2NP2P1/PP2NPBP/R1BQ1RK1 w - - 0 9,w,44.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,326,20,1rbq1rk1/1pp1ppbp/3p1np1/p7/PnP1P3/2NP2PP/1P2NPB1/R1BQ1RK1 w - - 1 11,w,68.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,327,20,r1b1k2r/pp1nb1pp/1qn1p3/3pPp2/3P1P1P/P4N2/1P4P1/R1BQKBNR w KQkq f6 0 11,w,99.0,0-1,0.0,b,1.0
lichess_elite_2014-10.pgn,331,48,3r4/pkp2p2/3b1pp1/4p3/8/1PNP2P1/P1R2P1P/5K2 w - - 1 25,w,0.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,331,52,3r4/pkp2p2/6p1/4pp2/1b6/1PNP1PP1/P1R1K2P/8 w - - 1 27,w,-30.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,332,12,rnbq1rk1/ppp1p1bp/3p1np1/5p2/2PP4/5NP1/PP2PPBP/RNBQ1RK1 w - - 1 7,w,55.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,332,72,8/4k2p/4B1p1/8/3p1P2/4p3/1P2P2P/6K1 w - - 1 37,w,567.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,332,76,8/4k2p/6p1/8/1PBp1P2/4p3/4P2P/6K1 w - - 1 39,w,616.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,333,16,rnbq1rk1/ppp2ppp/4pn2/8/3P4/2b2NP1/P2NPPBP/R1BQ1RK1 w - - 0 9,w,47.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,333,56,2r3k1/p5pp/4pp2/B7/2p5/1R2P1P1/5P1P/6K1 w - - 0 29,w,369.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,338,16,rnbq1rk1/pp2ppbp/3p2p1/8/3Pn3/5NP1/PP2PPBP/RNBQR1K1 w - - 1 9,w,21.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,338,20,r1bq1rk1/pp1nppbp/3p2p1/8/3P4/2P2NP1/P3PPBP/R1BQR1K1 w - - 1 11,w,35.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,338,32,1r1q1rk1/p3ppbp/3p2p1/8/P1bPP3/2P3P1/3B1PBP/R2QR1K1 w - - 1 17,w,60.0,1-0,1.0,w,1.0
lichess_elite_2014-10.pgn,340,12,rn1q1rk1/pbppppbp/1p3np1/8/2PP4/5NP1/PP2PPBP/RNBQ1RK1 w - - 1 7,w,51.0,0-1,0.0,b,1.0
