source,game_index,ply,fen,side_to_move,stockfish_cp,result,outcome,winner,weight
lichess_elite_2014-11.pgn,14,24,2kr3r/pppbqpb1/3pp1pp/nP6/3PPP2/2PB4/P2NN1PP/R2Q1RK1 w - - 1 13,w,296.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,18,12,rn1qkbnr/pp3ppp/2p1p1b1/8/3P1P2/6N1/PPP3PP/R1BQKBNR w KQkq - 0 7,w,1.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,18,16,rn1qkbnr/pp3ppb/2p1p2p/7P/3P1P2/6N1/PPP3P1/R1BQKBNR w KQkq - 1 9,w,-9.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,21,36,5r2/pp4p1/2p2nBp/4k3/4P1b1/2N5/PPP3PP/2K4R w - - 0 19,w,14.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,21,40,5r2/pp4p1/2p4p/4k2n/4P3/2N4P/PPP3P1/2K4R w - - 0 21,w,-8.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,21,48,5r2/pp4p1/2p1n2p/4k3/4P1P1/2N4P/PPPK4/7R w - - 5 25,w,-54.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,21,60,5r2/6p1/2p4p/pp6/3kP1P1/P6P/1P1K3R/8 w - - 0 31,w,-251.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,21,64,8/6p1/2p4p/pp2k3/5rP1/P3K2P/1P5R/8 w - - 2 33,w,-335.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,22,40,q4k2/3b1p1p/1p2p1p1/8/4P3/2P5/P3NPPP/2R3K1 w - - 0 21,w,-500.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,22,44,5k2/3b1p1p/1p2p1p1/8/4P3/2P2PN1/3q2PP/2R3K1 w - - 2 23,w,-563.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,25,40,4r1k1/p2r1ppp/1pn5/8/1P6/Pb1PBP1P/4K1P1/R3N2R w - - 3 21,w,-93.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,25,52,4r1k1/5ppp/8/p7/5P2/1b1P2KP/4r1P1/2R1N2R w - - 0 27,w,-137.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,30,12,r2qk1nr/ppp2ppp/2nb4/3p4/3P2b1/5N2/PPP1BPPP/RNBQ1RK1 w kq - 6 7,w,41.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,30,16,r2qk2r/ppp1nppp/2nb4/3p3b/3P4/5N1P/PPP1BPP1/RNBQR1K1 w kq - 1 9,w,34.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,34,12,r1bqkb1r/3pnppp/p1p1p3/2p5/4P3/2N2N2/PPPP1PPP/R1BQ1RK1 w kq - 0 7,w,54.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,35,48,r4rk1/3nb1pp/3p4/pp1Pp3/8/P3BB2/1PP2RPP/4R1K1 w - - 0 25,w,63.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,36,20,r4rk1/ppp2ppp/2nq1n2/3p1b2/3P4/P1B2N2/1PP1BPPP/R2Q1RK1 w - - 1 11,w,13.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,36,40,3r1rk1/pp3ppp/8/2p5/8/P2P3P/1P2nPP1/R3BR1K w - - 1 21,w,-81.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,36,60,6k1/p5pp/5p2/1p6/2p5/P2n2PP/1P1B1P2/5K2 w - - 1 31,w,-258.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,36,76,8/7p/5p2/1p1k2p1/2p5/P1K2PPP/8/8 w - - 0 39,w,-738.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,36,80,8/8/5p2/1p1k3p/2p4P/P1K2P2/8/8 w - - 0 41,w,-879.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,37,64,1r6/3knpp1/pBb1p2p/3pP3/PPp5/2P2P2/2B2KPP/4R3 w - - 4 33,w,158.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-11.pgn,39,48,r5k1/p2b4/2pb2p1/3p4/N2p4/8/PP3PPP/5RK1 w - - 0 25,w,-579.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,40,56,8/1p3k2/p1pb4/P2p3p/R2PrP2/6PP/1PP1NK2/8 w - - 4 29,w,343.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-11.pgn,44,52,2r3k1/1p3ppp/4p3/3pP3/bPr2PPP/P4R2/1RP3B1/2K5 w - - 7 27,w,0.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,44,60,2r2k2/1p3ppp/4p3/3pP1P1/bP3P1P/6r1/1RP2R2/1K3B2 w - - 4 31,w,17.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,45,32,r5kr/p1p4p/2ppb1pB/5p2/3P4/2P5/P1K2PPP/R4B1R w - - 0 17,w,480.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,48,40,4r1k1/pp1bbppp/8/8/1n2P3/1P3PP1/P6P/2B1R1KB w - - 0 21,w,-477.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,53,12,r1bqk2r/pp2ppbp/2np1np1/2p5/4P3/2PB1N1P/PP1P1PP1/RNBQ1RK1 w kq - 1 7,w,8.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,57,40,1k1r3r/p3n1pp/Pp1n2b1/2p1p3/R7/2PP1B1P/1P4P1/2B1NRK1 w - - 0 21,w,119.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,58,12,r1bqk1nr/pp3pbp/2npp1p1/2p5/4PP2/2NP2P1/PPP3BP/R1BQK1NR w KQkq - 0 7,w,-31.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,60,16,r1bq1rk1/ppppnppp/8/b2Pp3/8/P3P1P1/1P1P1PBP/R1BQK1NR w KQ - 1 9,w,43.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,60,44,5rk1/1pp1n1pp/3p4/3P4/1P1N1P2/4b1P1/rB5P/3R1R1K w - - 1 23,w,-169.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,60,56,4r1k1/1pp3pp/3p4/8/1Pn2P2/6P1/3B3P/6RK w - - 1 29,w,-290.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,60,64,6k1/2p5/3p2p1/1p5p/1Pn2P1P/2B1r1P1/6K1/2R5 w - - 0 33,w,-340.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,60,76,R7/8/2pp2p1/1p5p/1Pn2PkP/1r4P1/6K1/4B3 w - - 4 39,w,-317.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,61,40,r4rk1/1p1q2n1/3p2p1/p1pPp1Pp/P3Pp1P/2NQ1P2/1PP3K1/R4R2 w - - 0 21,w,87.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,61,48,rr4k1/2nq4/1p1p2p1/p1pPp1Pp/P3Pp1P/N1PQ1P2/1P4K1/RR6 w - - 5 25,w,69.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,62,20,r3kb1r/pppb2pp/3p4/3Pp3/3n4/7P/PP1PPPB1/R1B1K1NR w KQkq - 0 11,w,-62.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,62,24,r3kb1r/pp1b2pp/3p4/1npPp3/8/4P2P/PP1P1PB1/R1BK2NR w kq - 1 13,w,-66.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,63,80,5b1k/4q1pp/p7/P7/4pP2/1P5P/2P3PK/3Q4 w - - 1 41,w,-348.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-11.pgn,73,68,8/4bk2/8/3PBppp/8/4K2P/5P2/8 w - - 0 35,w,-9.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-11.pgn,73,76,8/5k2/8/2bPB3/6p1/3K4/8/8 w - - 0 39,w,-8.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-11.pgn,78,12,r2qkb1r/pp1n1ppp/2p1pn2/3p1b2/8/3P1NP1/PPPNPPBP/R1BQ1RK1 w kq - 2 7,w,18.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,79,24,r2r2k1/pp3ppp/2n1bn2/2qpp3/8/2P1P2P/PP1NBPP1/R1BQ1RK1 w - - 3 13,w,-65.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,80,12,rnbq1rk1/pp2ppbp/3p1np1/2pP4/4P3/2N5/PPPN1PPP/R1BQKB1R w KQ - 4 7,w,51.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,81,12,r2qkb1r/pp1n1ppp/2p1pn2/3p1b2/8/3P1NP1/PPPNPPBP/R1BQ1RK1 w kq - 2 7,w,33.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,81,20,r2qnrk1/pp1n1ppp/2p1p1b1/2bpP3/8/3P1NP1/PPPNQPBP/R1B2RK1 w - - 1 11,w,173.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,81,24,r2qnrk1/1p1n1ppp/2p1p1b1/2bpP3/p7/3P1NP1/PPP1QPBP/R1B1RNK1 w - - 0 13,w,-5.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,81,28,r2qnrk1/3nbppp/2p1p1b1/1p1pP3/p4B1P/3P1NP1/PPP1QPB1/R3RNK1 w - - 1 15,w,16.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,81,32,r2qnrk1/3nbppp/4p1b1/2ppP3/pp3B1P/3P1NP1/PPP1QPBN/3RR1K1 w - - 0 17,w,-12.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,82,68,8/1b6/1P1k1p2/p3p1p1/P3P2p/4K2P/2B3P1/8 w - - 0 35,w,-486.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,82,72,8/1b6/1k3p2/p3p1p1/P3P2p/2K4P/2B3P1/8 w - - 0 37,w,-560.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,82,76,8/8/2b2p2/p1k1p1p1/P3P2p/2K4P/2B3P1/8 w - - 4 39,w,-638.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,83,60,8/5pk1/p1p3p1/2Pp3p/4r3/1R2P1P1/PP3P1P/6K1 w - - 0 31,w,320.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,84,56,1k1r4/pp3p1r/3p2p1/3Np1b1/4P1P1/3R3P/PPP2q2/1K1Q3R w - - 6 29,w,192.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,84,64,1k1r4/pp3p1r/3p2p1/P2Np1b1/2q1P1P1/R6P/1PP5/1K1Q3R w - - 1 33,w,209.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,86,20,r1bqk2r/pppp1ppp/8/3P4/2n1n3/2P2N2/P4PPP/R1BQ1RK1 w kq - 0 11,w,-37.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-11.pgn,86,72,4b3/p1B4p/8/1p6/2k1K1P1/7P/P7/8 w - - 0 37,w,-13.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-11.pgn,86,76,4b3/7p/3B4/pp6/4K1P1/Pk5P/8/8 w - - 0 39,w,-13.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-11.pgn,87,12,r1bqkb1r/3npppp/pP1p1n2/2pP4/8/2N5/PP2PPPP/R1BQKBNR w KQkq - 2 7,w,62.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,87,16,r1b1kb1r/1q1npppp/p2p1n2/P1pP4/8/2N5/1P2PPPP/R1BQKBNR w KQkq - 1 9,w,75.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,87,28,r1b2rk1/1q2bppp/p2p1n2/P1pPp3/4P3/2N2B2/1P3PPP/R1BQ1RK1 w - - 2 15,w,70.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,90,64,1r4k1/5p1p/r7/5p2/3P4/1PB2KP1/5P1P/3R4 w - - 1 33,w,-15.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,90,68,5k2/5p1p/r7/5p2/3P4/1r2BKP1/5P1P/3R4 w - - 2 35,w,-16.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,91,44,3qk2r/3bbp2/pn2p1p1/1p1pP2p/3P1P2/P1Q4P/1P2NBP1/1NR3K1 w k - 2 23,w,48.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,91,52,3bk2r/3b1p2/pn2p1p1/1p1pP2p/3P1P2/PP5P/4NBP1/1NR3K1 w k - 1 27,w,45.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,91,68,n1b5/4kp2/N3p1p1/pp1pP2p/3P1P2/PP5P/4N1P1/6K1 w - - 0 35,w,88.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,96,12,rn1qkbnr/pp3ppp/2p1p1b1/3pP3/3P2P1/5P2/PPP1N2P/RNBQKB1R w KQkq - 0 7,w,-16.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,98,12,rn1qkbnr/pp3ppp/2p1p1b1/3pP3/3P2P1/5P2/PPP1N2P/RNBQKB1R w KQkq - 0 7,w,-21.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,100,12,r1bq1rk1/ppp1ppbp/2np1np1/8/3PP3/3B1N1P/PPP2PP1/RNBQ1RK1 w - - 5 7,w,54.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,104,16,r1b1kb1r/pp2pp1p/2nq2p1/3n4/3P4/N4N2/PP3PPP/R1BQKB1R w KQkq - 0 9,w,-31.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,105,24,r1b1k1nr/1p1ppp1p/6p1/p7/1N2q3/8/P1PB1PPP/R2Q1K1R w kq - 0 13,w,-320.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,107,36,r4rk1/1ppb2pp/1p3p2/3q4/3Pp3/P3BN2/3Q1PPP/R4RK1 w - - 0 19,w,56.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,108,12,rn2kb1r/pp2pppp/2p2n2/q4b2/3P4/2N2N2/PPPB1PPP/R2QKB1R w KQkq - 2 7,w,62.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,108,28,r3k2r/ppqn1p2/2pbp1p1/5p2/3P4/6P1/PPPBBP1P/R2Q1RK1 w kq - 0 15,w,-3.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,108,32,r3k2r/ppq1bp2/2p1pnp1/2P2p2/3P4/6P1/PP1BBP1P/R2Q1RK1 w kq - 1 17,w,-37.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,110,72,4r3/5ppk/2P1n2p/1P6/1Nr5/7P/5PP1/1R3RK1 w - - 3 37,w,516.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-11.pgn,111,24,r1bqk2r/pp2pp1p/2n3pb/3pP3/8/NPPp1N2/PB1P1PPP/R2QR1K1 w kq - 2 13,w,17.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,111,56,2r3k1/pp2pp1p/6p1/4P3/1P6/2Pp1N1P/b4KP1/2R5 w - - 0 29,w,-173.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,114,24,r2q1rk1/pp1nbpp1/2p1pnp1/8/3P1B2/2N4P/PPP1BPP1/R2Q1RK1 w - - 5 13,w,13.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,120,20,r1bqk2r/pppp1ppp/8/3P4/2n1n3/2P2N2/P4PPP/R1BQ1RK1 w kq - 0 11,w,-32.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-11.pgn,122,12,rn1qkbnr/pp3ppp/2p1p1b1/3pP3/3P2P1/5P2/PPP1N2P/RNBQKB1R w KQkq - 0 7,w,-26.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,127,40,r3n1k1/1p1qppb1/3p2p1/3P3p/4P3/1P2BP2/2Q1B1PP/2R3K1 w - - 0 21,w,21.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-11.pgn,127,72,5k2/1p3p2/3b1n2/7p/8/1P1B2PP/5BK1/8 w - - 3 37,w,77.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-11.pgn,129,40,5r1k/3n1p1p/2pppbp1/r7/p1P1P3/3BBP2/PP4PP/1R1R2K1 w - - 0 21,w,4.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,130,40,3r1rk1/pp5p/2n3p1/2pnp3/P5P1/N1PP1p1P/1PB2P2/2R2RK1 w - - 0 21,w,-26.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,130,44,5r2/pp4kp/2n3p1/2prp3/P5P1/N1PP1p1P/1P3P2/2R2RK1 w - - 0 23,w,-19.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,130,76,8/7p/6k1/4n1p1/p5P1/1NPp1P1P/6K1/8 w - - 0 39,w,-700.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,131,20,r1b2rk1/pp2npbp/1qn1p1p1/3pP3/3P4/5NP1/PP3PBP/RNBQ1RK1 w - - 1 11,w,56.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,131,24,r1b2rk1/ppq2pbp/2n1p1p1/3pPn2/N2P4/5NP1/PP3PBP/R1BQ1RK1 w - - 5 13,w,107.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,132,40,r1r3k1/1p2bppp/3p4/1P1Pp3/p7/5P2/1PPN2PP/1K1R3R w - - 2 21,w,-56.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,132,56,r2b4/1p3pp1/3p2kp/rP1Pp3/1R4P1/2NR1P2/1KP4P/8 w - - 5 29,w,-44.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,132,60,r7/1p3pp1/1b1p2kp/1P1Pp3/1R4P1/r1NR1P2/1KP4P/8 w - - 9 31,w,-50.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,132,68,r7/1p3pp1/3p2kp/1PbPp3/2r3P1/2NR1P2/2P4P/1RK5 w - - 17 35,w,-113.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,134,16,1rbq1rk1/ppp1ppbp/3p1np1/n2P4/2P5/2N2NP1/PP2PPBP/R1BQ1RK1 w - - 1 9,w,46.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,137,60,5bk1/1p4p1/1qp1rpp1/p2p4/P2P2P1/2P2PBP/1P1Q2K1/1R6 w - - 1 31,w,-1.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,139,12,r1bqk2r/pppnbppp/4pn2/8/2pP4/5NP1/PP2PPBP/RNBQ1RK1 w kq - 4 7,w,68.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,139,48,2N5/1B1n1ppp/4p3/2k5/Pp6/6P1/1P2PP1P/6K1 w - - 3 25,w,579.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,143,72,7n/1ppk3P/p4p1N/3n4/8/P7/1PP2PP1/6K1 w - - 5 37,w,-270.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,143,76,5k1n/1pp4P/p4p1N/3n4/8/P5P1/1PP2PK1/8 w - - 3 39,w,-114.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,144,12,rn1q1rk1/pbppbppp/1p2pn2/8/2P5/2N2NP1/PP1PPPBP/R1BQ1RK1 w - - 6 7,w,33.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,144,16,r2q1rk1/pbpnbppp/1p1ppn2/8/2P1P3/2N2NP1/PP1P1PBP/R1BQR1K1 w - - 1 9,w,92.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,146,12,r2qkb1r/pp1npppp/2p1bn2/8/P1p5/5NP1/1P1PPPBP/RNBQ1RK1 w kq - 1 7,w,0.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-11.pgn,147,64,8/5pk1/6p1/7p/P2R3P/1P4PK/r7/8 w - - 1 33,w,234.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,148,60,r7/5ppk/4b2p/4P3/3nPP2/r1N5/PR3PBP/2R3K1 w - - 4 31,w,325.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,148,72,8/5ppk/7p/4PP2/2R1P3/8/3rnPBP/5K2 w - - 0 37,w,208.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,148,80,8/6pk/4n2p/8/2R1P3/5B2/1r3P1P/4K3 w - - 0 41,w,0.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,152,16,r1bqkb1r/p1p2pp1/2P2n1p/8/2p1p3/5N2/PPPP1PPP/RNBQ1RK1 w kq - 0 9,w,-124.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-11.pgn,157,56,3b4/2p2p2/kpp1n1p1/p3P3/P5Pp/1P5P/1BP1NPK1/8 w - - 0 29,w,276.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,157,72,3b4/2p2p2/1pk5/p1p1PP2/P7/1P3KBP/2P5/8 w - - 1 37,w,493.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,158,32,r4rk1/p3pp1p/3p2p1/2pPn3/8/2q3PP/P1P2PB1/R2Q1RK1 w - - 3 17,w,-167.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,158,40,5rk1/p3pp1p/3p2p1/3Pn3/2q5/6PP/2P2PB1/3Q1RK1 w - - 0 21,w,-261.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,163,12,rnbq1rk1/pp2ppbp/3p1np1/2p5/4P3/2P2N1P/PP1PBPP1/RNBQ1RK1 w - - 4 7,w,-26.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,163,16,r1bq1rk1/p3ppbp/2np1np1/1pp5/4P3/2PP1N1P/PP2BPP1/RNBQR1K1 w - - 0 9,w,32.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,163,24,1rbq1rk1/p3ppbp/2np1np1/8/3PP3/5N1P/P4PP1/RNBQRBK1 w - - 1 13,w,67.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,163,28,1rb2rk1/p3ppbp/2np1np1/8/3PP3/q1N2N1P/P2B1PP1/R2QRBK1 w - - 5 15,w,383.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,163,32,1r3rk1/p2bppbp/2np1np1/8/3PP3/2N2N1P/P2B1PP1/2R1RBK1 w - - 1 17,w,118.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,163,68,3r2k1/5p1p/2Bp1bpB/3P4/2b2PP1/R5KP/8/8 w - - 3 35,w,9.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,163,72,3r2k1/5p1p/2Bp1bpB/3P4/R4PPP/6K1/2b5/8 w - - 1 37,w,0.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,167,12,rnb1k2r/pp2ppbp/1qp3pn/3p4/3P1P2/5NP1/PPP1P1BP/RNBQ1RK1 w kq - 1 7,w,21.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,167,24,r3k2r/1pqnppbp/2p3pn/p1P5/P2PpP2/5NPP/1P2P1B1/R1BQ1RK1 w kq - 0 13,w,90.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,168,52,r3r1k1/1p6/2p3b1/3pB3/p7/2P5/PPP1RPP1/4R1K1 w - - 3 27,w,317.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,168,76,2r5/1RPk4/8/4B3/5PP1/8/r1P5/6K1 w - - 3 39,w,500.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,168,80,2r5/1RPk4/8/4B3/2r2PP1/5K2/8/8 w - - 2 41,w,514.0,1-0,1.0,w,1.0
lichess_elite_2014-11.pgn,170,64,8/6pk/pB3b1p/8/4R3/1P1n4/r4PPP/5K2 w - - 0 33,w,-431.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,170,68,8/6pk/pB3b1p/8/P7/8/1n3PPP/5K2 w - - 1 35,w,-475.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,170,72,8/6pk/pB5p/P7/2n5/2b5/4KPPP/8 w - - 3 37,w,-465.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,172,12,rn1q1rk1/pbpp1ppp/1p2pn2/8/1bPP4/2N2NP1/PP1BPP1P/R2QKB1R w KQ - 3 7,w,18.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,172,16,r2q1rk1/pbpn1ppp/1p1ppn2/8/1bPP4/2N2NP1/PP1BPPBP/R2Q1RK1 w - - 2 9,w,19.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,172,32,r1r3k1/p2nqpp1/1p1p1n1p/3Pp3/8/1PN3P1/P2NPPKP/2RQ1R2 w - - 1 17,w,37.0,0-1,0.0,b,1.0
lichess_elite_2014-11.pgn,173,16,rnbq1rk1/pp2ppbp/1n1p2p1/8/2PP4/4BN2/PP1N1PPP/R2QKB1R w KQ - 4 9,w,-20.0,0-1,0.0,b,1.0
