source,game_index,ply,fen,side_to_move,stockfish_cp,result,outcome,winner,weight
lichess_elite_2014-12.pgn,26,52,5r2/pppn2kp/3ppn2/4p3/4P3/3PP2P/PPPNR1PK/8 w - - 6 27,w,-423.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,26,56,5r2/2pn2kp/1p1ppn2/p3p3/4P3/3PP2P/PPPNR1PK/8 w - - 0 29,w,-385.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,26,76,8/2p5/1p1pp1k1/p3p1Pp/4P1nP/3PP1K1/PPP1R3/5r2 w - - 3 39,w,-455.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,26,80,8/2p5/1p1pp1k1/p3p1Pp/P3P1nP/1P1PP1K1/2P1R3/1r6 w - - 1 41,w,-472.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,27,12,rnbq1rk1/pp2ppbp/3p1np1/2pP4/2P1P3/2N4P/PP3PP1/R1BQKBNR w KQ - 1 7,w,75.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,27,16,rnbq1rk1/4ppbp/pp1p1np1/2pP4/P1P1P3/2N2N1P/1P3PP1/R1BQKB1R w KQ - 0 9,w,111.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,27,20,r1bq1rk1/3nppbp/pp1p2p1/2pP3n/P1P1P3/2NB1N1P/1P3PP1/R1BQ1RK1 w - - 4 11,w,137.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,28,76,8/2rr1kp1/2p2b1p/2P2p2/3PpP2/4P2P/4R2B/1R5K w - - 0 39,w,-63.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-12.pgn,29,76,8/R1B3p1/1P2kp2/2b5/4P2p/P2K1P2/1r5P/8 w - - 1 39,w,394.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,29,80,8/2Bk2p1/RP3p2/8/2K1P2p/P4P2/1r5P/6b1 w - - 5 41,w,253.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,31,12,rnbq1rk1/pp2ppbp/2pp1np1/8/2PP4/5NP1/PP2PPBP/RNBQ1RK1 w - - 0 7,w,43.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,31,16,rn3rk1/pp2ppbp/2ppbnp1/q7/2PP4/2N2NPP/PP2PPB1/R1BQ1RK1 w - - 1 9,w,60.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,31,24,rnr3k1/pp1bppbp/q2p1np1/3P4/8/2N2NPP/PP2PPB1/R1BQ1RK1 w - - 3 13,w,77.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,35,44,3rr3/1p3p1k/p2P3p/2n2p2/3R1P2/8/PP1B2PP/R5K1 w - - 3 23,w,205.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,35,76,4n3/4Pp2/p3k3/5p1p/PB3P2/3K2P1/7P/8 w - - 3 39,w,325.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,35,80,4n3/4Pp2/p3k3/5p1p/PB1K1P2/6PP/8/8 w - - 1 41,w,390.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,41,24,r3k2r/pp1n1ppp/2pbp3/5q2/2PP4/5N2/PP1B1PPP/R2Q1RK1 w kq - 1 13,w,48.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,43,12,r1bq1rk1/pppp1p1p/2n2pp1/8/1bPP4/2N3P1/PP2PP1P/R2QKBNR w KQ - 1 7,w,-20.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-12.pgn,43,28,r3r1k1/ppp1qp1p/3pbpp1/n7/2PPP3/2PQ1PP1/P3N1BP/R4RK1 w - - 1 15,w,-33.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-12.pgn,43,32,1r2r1k1/pppbqp1p/3p1pp1/n2P4/2PNP3/2PQ1PP1/P5BP/R4RK1 w - - 3 17,w,-24.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-12.pgn,45,12,r3kb1r/ppp1pppp/2n2n2/q7/3P2b1/P1N2N2/1PP2PPP/R1BQKB1R w KQkq - 1 7,w,28.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,47,72,8/4k1pp/Bp2pp2/2b5/8/1P2P2P/5PP1/6K1 w - - 3 37,w,-2.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,49,12,rnb1kb1r/pp2pppp/2p2n2/q7/3P4/2N3N1/PPP2PPP/R1BQKB1R w KQkq - 3 7,w,96.0,0-1,0.0,b,1.0
lichess_elite_2014-12.pgn,49,16,rnb1k2r/pp2ppbp/2p2np1/q7/3P4/2N3N1/PPP1BPPP/R1BQ1RK1 w kq - 2 9,w,62.0,0-1,0.0,b,1.0
lichess_elite_2014-12.pgn,49,20,rnb2rk1/ppq1ppbp/2p2np1/8/1P1P4/2N3N1/P1P1BPPP/1RBQ1RK1 w - - 1 11,w,8.0,0-1,0.0,b,1.0
lichess_elite_2014-12.pgn,50,16,r1b1kb1r/pp3ppp/1qn1p3/3pPn2/1P1P4/P4N2/5PPP/RNBQKB1R w KQkq - 1 9,w,10.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-12.pgn,50,40,2b1k2r/pp5p/4pp2/1P1p4/Pb1P4/4PN2/q3NKPP/3Q3R w k - 0 21,w,-57.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-12.pgn,50,68,8/1p5p/p1k1pPb1/3p4/3P3P/4P3/3N1K2/8 w - - 1 35,w,-282.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-12.pgn,50,80,8/4kb1p/p3N3/1p6/3P3P/4K3/8/8 w - - 0 41,w,-45.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-12.pgn,51,12,rn2kb1r/pp2pppp/2p2n2/q7/3P2b1/2N2N2/PPPB1PPP/R2QKB1R w KQkq - 2 7,w,94.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,52,40,2b2rk1/p3pp1p/3p1np1/N1pP4/4P3/7P/P3BPP1/R5K1 w - - 1 21,w,-41.0,0-1,0.0,b,1.0
lichess_elite_2014-12.pgn,52,72,b7/p6p/5kp1/8/2Bp4/5P1P/Pp3KP1/8 w - - 0 37,w,-597.0,0-1,0.0,b,1.0
lichess_elite_2014-12.pgn,54,64,7r/8/B3pk2/3b1p1p/4p3/4K1P1/7P/1RR5 w - - 0 33,w,331.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,59,44,3r3r/p1qkp3/2p1b2b/3pPp1p/1pnP1PpP/8/PPP1NBP1/K1QR1B1R w - - 1 23,w,66.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,59,48,3r3r/2qkp3/1np1b2b/p2pPp1p/1p1P1PpP/1P4P1/P1P1NB2/K1QR1B1R w - - 1 25,w,79.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,59,68,r6r/2qn1bk1/2p1p3/2PpPp1p/1Q1B1PpP/1P4P1/P7/K1R2B1R w - - 3 35,w,111.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,59,72,1r6/r1qn1bk1/2p1p3/2PpPp1p/3B1PpP/1PQ3P1/P6R/K1R2B2 w - - 7 37,w,110.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,59,76,rn6/r1q2bk1/2p1p3/2PpPp1p/P2B1PpP/1PQ3P1/R7/K1R2B2 w - - 3 39,w,123.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,59,80,rn6/r1qb2k1/2p1p3/2PpPp1p/PP1B1PpP/2Q3P1/R7/KR3B2 w - - 1 41,w,205.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,60,12,r1b1kb1r/pp3ppp/2n1pn2/2pq4/8/2P2N2/PP1PBPPP/RNBQ1RK1 w kq - 0 7,w,22.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,62,52,6k1/5pp1/2qpb2p/2p1p3/4P3/2PPN2P/r4PP1/2Q1R1K1 w - - 0 27,w,-28.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,66,16,r3kb1r/pp2nppp/1qn1p3/3pPb2/1P1P4/P4N2/5PPP/RNBQKB1R w KQkq - 1 9,w,-3.0,0-1,0.0,b,1.0
lichess_elite_2014-12.pgn,66,24,r4rk1/pp2bppp/1qn1p3/3pPn2/1P1P2b1/P3BN2/3NBPPP/R2Q1RK1 w - - 9 13,w,-66.0,0-1,0.0,b,1.0
lichess_elite_2014-12.pgn,67,72,4b3/6pk/5p1p/P2p4/3Pp3/6B1/5PP1/6K1 w - - 1 37,w,-30.0,0-1,0.0,b,1.0
lichess_elite_2014-12.pgn,67,76,8/6pk/2b2p1p/P7/3Pp3/6B1/6P1/6K1 w - - 0 39,w,-158.0,0-1,0.0,b,1.0
lichess_elite_2014-12.pgn,67,80,8/7k/2b4p/P4pp1/3Pp3/4K1B1/6P1/8 w - - 0 41,w,-424.0,0-1,0.0,b,1.0
lichess_elite_2014-12.pgn,68,36,5rk1/p3bppp/b2ppn2/2p5/3qP3/5PNP/PrBB1PK1/R2QR3 w - - 2 19,w,-257.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,74,64,6k1/5p2/K1B1p3/8/1P6/6pp/P1P4n/8 w - - 0 33,w,-620.0,0-1,0.0,b,1.0
lichess_elite_2014-12.pgn,74,68,6k1/5p2/KPB1p3/8/8/7p/P1P4n/6q1 w - - 0 35,w,-703.0,0-1,0.0,b,1.0
lichess_elite_2014-12.pgn,74,72,6k1/KPq2p2/2B1p3/8/8/7p/P1P4n/8 w - - 3 37,w,-808.0,0-1,0.0,b,1.0
lichess_elite_2014-12.pgn,75,32,r2qrbk1/1bp2ppp/p2p1n2/1pnPp3/4P3/1BP4P/PP3PPN/R1BQRNK1 w - - 5 17,w,33.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,76,40,2r1nrk1/2qb1p1p/p3p1p1/p3P3/Pb1B4/1PN2B2/2PQ2PP/R1R4K w - - 0 21,w,-130.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,77,16,rnb2rk1/pp2ppbp/2pq1np1/8/2PP4/2N2N2/PP2BPPP/R1BQ1RK1 w - - 0 9,w,120.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,80,52,2b2rk1/5p1p/3p4/2pPp3/2B1Pb1q/P2Q1PN1/6PP/5R1K w - - 5 27,w,24.0,0-1,0.0,b,1.0
lichess_elite_2014-12.pgn,80,64,5rk1/3b1p1p/3p2q1/2pPp3/2B1P3/P2Q1P2/1R4P1/6K1 w - - 6 33,w,12.0,0-1,0.0,b,1.0
lichess_elite_2014-12.pgn,83,12,rn1qkb1r/3ppp1p/b4np1/2pP4/8/2N5/PP2PPPP/R1BQKBNR w KQkq - 0 7,w,74.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,83,20,rn1q1rk1/4ppbp/3p1np1/2pP4/4P3/2N2N1P/PP3PP1/R1BQ1K1R w - - 1 11,w,63.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,83,28,rn3rk1/3qpp1p/3p1np1/2pP4/4P1P1/2P2N1P/P1Q2P2/R1B3KR w - - 3 15,w,101.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,83,32,r4rk1/3qpp1p/n2p2p1/2pP2Pn/4P3/2P2N1P/P1Q2PK1/R1B4R w - - 3 17,w,31.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,83,48,5rk1/4q2p/n2p2p1/P1pPp3/Q3P2r/2P2P1P/6KN/R5R1 w - - 1 25,w,155.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,86,40,3q1rk1/r3bppp/1p2p3/3nP3/8/P4N2/1n1B1PPP/RN1R1QK1 w - - 2 21,w,-120.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,91,12,r1bqkb1r/pp3ppp/2n5/2ppp3/6n1/PP1PP3/2PNNPPP/R1BQKB1R w KQkq - 1 7,w,-59.0,0-1,0.0,b,1.0
lichess_elite_2014-12.pgn,93,12,r1bqkb1r/ppp1pppp/1nn5/4P3/2PP4/8/PP4PP/RNBQKBNR w KQkq - 1 7,w,67.0,0-1,0.0,b,1.0
lichess_elite_2014-12.pgn,95,16,rn2kb1r/pp3ppp/1qp1pn2/8/2PP2b1/2N2N2/PP3PPP/R1BQKB1R w KQkq - 0 9,w,44.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,97,28,1r1k1b1r/pbp2ppp/8/1B2P3/8/8/PP1P1PnP/RNB2RK1 w - - 0 15,w,58.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,98,20,r4rk1/pppq1ppp/2np1n2/8/2PPp1b1/2Q1PNP1/PP3PBP/R1B2RK1 w - - 0 11,w,-81.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,98,56,r5k1/Bpp1rpp1/3p4/3P4/1PP2P2/P2RP1P1/6B1/2n2K2 w - - 3 29,w,-344.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,98,60,6k1/1pp1rpp1/3p4/3P4/1PP2P2/r3P1P1/6B1/2R2K2 w - - 0 31,w,-321.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,101,12,rnbq1rk1/ppp2p1p/3p1pp1/8/1bPP4/2N1P3/PP3PPP/R2QKBNR w KQ - 0 7,w,26.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,101,40,r7/1p3pkp/p3b1p1/1Nn1p3/2P5/4P3/P4PPP/2RB2K1 w - - 0 21,w,-49.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,101,44,2r5/1p3pkp/p3n1p1/4p3/2P5/4P3/P4PPP/2RB2K1 w - - 0 23,w,-23.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,101,56,8/2r3kp/6p1/p1n1pp2/1pP5/4PP2/P1K1B1PP/2R5 w - - 0 29,w,-125.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,104,48,r4k2/p2p2p1/b3p3/8/P2n4/2n5/3N1PPP/R4R1K w - - 2 25,w,-432.0,0-1,0.0,b,1.0
lichess_elite_2014-12.pgn,106,68,1r4k1/2p2p1p/5b2/1P4p1/8/1R2N1P1/5PP1/6K1 w - - 5 35,w,2.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,106,80,1r6/2p2k1p/3b1p2/1P6/5P2/1RN5/4K1P1/8 w - - 2 41,w,-2.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,107,12,rn1qkb1r/ppp1pp1p/8/3pPb2/3P3p/8/PPP1P1PP/RN1QKBNR w KQkq - 1 7,w,-56.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,108,12,rnbqkb1r/2p2ppp/p3pn2/1p6/2pP4/5NP1/PP2PPBP/RNBQ1RK1 w kq - 0 7,w,67.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-12.pgn,108,52,r5k1/5ppp/4p3/p7/P3P3/2bN2P1/5PKP/R7 w - - 0 27,w,11.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-12.pgn,108,60,6k1/5ppp/4p3/p1b5/P3P3/6P1/5PKP/3N4 w - - 0 31,w,10.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-12.pgn,108,64,8/5kpp/4pp2/p1b5/P3P3/6P1/4KP1P/3N4 w - - 2 33,w,0.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-12.pgn,108,68,8/4k1pp/4pp2/p7/PbK1P3/6P1/5P1P/3N4 w - - 6 35,w,55.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-12.pgn,108,72,8/4k1pp/4pp2/pK6/P3PP2/6P1/3b3P/3N4 w - - 1 37,w,203.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-12.pgn,110,20,r3k2r/1pp1bppp/n2p1n2/p2Pp3/2P1P3/2N3PP/PP3P2/R1BK2NR w kq - 1 11,w,57.0,0-1,0.0,b,1.0
lichess_elite_2014-12.pgn,112,64,2r2k2/p7/5ppp/1p1B4/3P4/P1Pn3P/2R2PPK/8 w - - 3 33,w,207.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-12.pgn,112,72,5k2/pr6/6pp/1p3p2/3P1P2/P1P4P/2R2P1K/8 w - - 0 37,w,29.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-12.pgn,113,16,rn2k2r/pp3ppp/2pbpn2/q7/3P2b1/2N2N2/PPP1BPPP/R1BQ1RK1 w kq - 1 9,w,34.0,0-1,0.0,b,1.0
lichess_elite_2014-12.pgn,115,64,6k1/6p1/2pbpp2/7p/1prP4/3R3P/rBP2PP1/1R1K4 w - - 0 33,w,-214.0,0-1,0.0,b,1.0
lichess_elite_2014-12.pgn,115,80,8/5k2/3bp3/5pp1/1p1K3p/3R3P/2P2PP1/8 w - - 0 41,w,284.0,0-1,0.0,b,1.0
lichess_elite_2014-12.pgn,117,32,r3k2r/ppq2pp1/2p1pn1p/8/2PP4/P2BPP2/1P1Q3P/1K1R3R w kq - 1 17,w,61.0,0-1,0.0,b,1.0
lichess_elite_2014-12.pgn,117,72,2k5/3n1p2/1p1Pp2p/p3P1p1/P2K4/1P3P2/2B4P/8 w - - 2 37,w,69.0,0-1,0.0,b,1.0
lichess_elite_2014-12.pgn,117,80,3k4/8/1p1PBp1p/p2K2p1/P7/1P3n2/7P/8 w - - 0 41,w,-166.0,0-1,0.0,b,1.0
lichess_elite_2014-12.pgn,118,68,6bk/6p1/p4p1p/1p2bP2/1Pq1B2P/2P2QPK/1B6/8 w - - 2 35,w,-171.0,0-1,0.0,b,1.0
lichess_elite_2014-12.pgn,121,12,rnbqkb1r/ppp2ppp/5n2/1P2p3/P7/2N5/2PP1PPP/R1BQKBNR w KQkq - 1 7,w,-16.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,122,80,5B2/8/p3kbP1/P3p3/2K1Pp2/8/1P4P1/8 w - - 3 41,w,693.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,124,12,r2qkbnr/pp3ppp/2n1p3/3pPb2/3P4/5N2/PP3PPP/RNBQKB1R w KQkq - 0 7,w,-18.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,125,76,8/8/p2p1k2/1pp5/5PK1/2P5/PP4R1/1r6 w - - 1 39,w,-1.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-12.pgn,126,20,r1b1k1nr/pp3pbp/2n1p3/q2pP3/5B2/2P2N2/PP1N2PP/R2QKB1R w KQkq - 0 11,w,132.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,129,24,r2qk2r/pb1nbpp1/1p2p3/3pP2p/1n1P4/5N2/PP3PPP/RBBQRNK1 w kq - 0 13,w,143.0,0-1,0.0,b,1.0
lichess_elite_2014-12.pgn,129,36,r2qk2r/pb1nbp2/1p2p3/3pP2p/3P2p1/P4N2/RP1Q1PPP/1BR2NK1 w kq - 0 19,w,-220.0,0-1,0.0,b,1.0
lichess_elite_2014-12.pgn,131,16,r2qk2r/pp3ppp/2n2n2/2b1p3/8/2NP1P1P/PP2PP2/R1BQKB1R w KQkq - 1 9,w,40.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,132,12,rnb1kb1r/pp2pppp/3q1n2/1Pp5/P7/2N5/2PP1PPP/R1BQKBNR w KQkq - 1 7,w,57.0,0-1,0.0,b,1.0
lichess_elite_2014-12.pgn,132,16,rnb1k2r/pp2ppbp/3q1np1/1Pp5/P7/2N2N2/1BPP1PPP/R2QKB1R w KQkq - 2 9,w,44.0,0-1,0.0,b,1.0
lichess_elite_2014-12.pgn,132,20,rn2k2r/pb2ppbp/1p1q1np1/1Pp5/P7/2N2N2/1BPPBPPP/R2Q1RK1 w kq - 2 11,w,61.0,0-1,0.0,b,1.0
lichess_elite_2014-12.pgn,132,28,r3k2r/pbqn1p1p/1p3pp1/1Pp5/P7/3P1N2/2P1BPPP/R2Q1RK1 w kq - 0 15,w,12.0,0-1,0.0,b,1.0
lichess_elite_2014-12.pgn,132,48,2rr2k1/pb3p1p/1p3pp1/1P1P4/5P2/2n1NB2/2P3PP/3R1RK1 w - - 2 25,w,-32.0,0-1,0.0,b,1.0
lichess_elite_2014-12.pgn,132,52,2rr2k1/pb3p1p/1p1n1pp1/3P4/2P2P2/3RNB2/6PP/5RK1 w - - 1 27,w,-99.0,0-1,0.0,b,1.0
lichess_elite_2014-12.pgn,133,12,r1bqk1nr/pp2ppbp/2n3p1/3pP3/3P4/7P/PP3PP1/RNBQKBNR w KQkq - 1 7,w,63.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-12.pgn,138,16,rn2k2r/pp2ppbp/2p3p1/3q4/3P2b1/5N2/PPP1BPPP/R1BQ1RK1 w kq - 2 9,w,78.0,0-1,0.0,b,1.0
lichess_elite_2014-12.pgn,138,36,4r3/p2n1pkp/3p2p1/8/6b1/2P2N2/Pr2BPPP/R3R1K1 w - - 2 19,w,-76.0,0-1,0.0,b,1.0
lichess_elite_2014-12.pgn,138,40,4r3/p2b1pkp/1n1p2p1/8/8/2P2N1P/Pr2BPP1/R3RK2 w - - 1 21,w,-119.0,0-1,0.0,b,1.0
lichess_elite_2014-12.pgn,138,56,8/5pkp/3p2p1/p4b2/n1P5/P4B1P/r1N2PP1/2R2K2 w - - 2 29,w,-78.0,0-1,0.0,b,1.0
lichess_elite_2014-12.pgn,151,12,r1b1kb1r/pp3ppp/2n1pn2/2pq4/8/2P2N2/PP1PBPPP/RNBQ1RK1 w kq - 0 7,w,23.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,152,44,1k1r3r/p1p2p2/p7/4p1Pp/2Pb2b1/P7/1P1B1P2/2RR2K1 w - - 2 23,w,-553.0,0-1,0.0,b,1.0
lichess_elite_2014-12.pgn,152,48,1k1r2r1/p1p2p2/p7/4p1Pp/2P3b1/P7/1b1B1P2/2R2RK1 w - - 0 25,w,-570.0,0-1,0.0,b,1.0
lichess_elite_2014-12.pgn,153,12,rnbq1rk1/pp2ppbp/3p1np1/2pP4/2P1P3/2N2N2/PP3PPP/R1BQKB1R w KQ - 3 7,w,67.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,160,12,r1bqk1nr/pp2ppbp/2n3p1/3pP3/3P4/5N2/PP3PPP/RNBQKB1R w KQkq - 3 7,w,81.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,160,20,r2qk2r/p3npbp/2p1p1p1/3pP3/3P2b1/5N2/PP1N1PPP/R1BQ1RK1 w kq - 2 11,w,82.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,160,24,r3k2r/p3npbp/1qp1p1p1/3pP3/3P4/5N1P/PP3PP1/R1BQ1RK1 w kq - 1 13,w,103.0,1-0,1.0,w,1.0
lichess_elite_2014-12.pgn,161,64,3r4/2k1bp2/1p2p1pp/1pp1P3/5P2/2P2NP1/PP4P1/1K2R3 w - - 0 33,w,-12.0,0-1,0.0,b,1.0
lichess_elite_2014-12.pgn,163,52,5k2/p4pp1/1pn5/2p1p1p1/4P3/2P4P/PP3PP1/3B1K2 w - - 2 27,w,0.0,0-1,0.0,b,1.0
lichess_elite_2014-12.pgn,163,56,5k2/p4pp1/1p6/2p1p1p1/B1n1P3/2P4P/PP2KPP1/8 w - - 6 29,w,0.0,0-1,0.0,b,1.0
