source,game_index,ply,fen,side_to_move,stockfish_cp,result,outcome,winner,weight
lichess_elite_2015-01.pgn,61,12,r2qk1nr/ppp1ppbp/2np2p1/8/2PP4/2N2PP1/PP3P1P/R1BQKB1R w KQkq - 1 7,w,93.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,62,60,8/1pp2pk1/2n5/p3p1P1/6q1/2P1P3/PP1r2B1/4R1K1 w - - 2 31,w,-99998.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,65,16,r1bqk2r/pp1n1pb1/2pp2pn/4p2p/2P1P3/2N3PP/PP1PNPB1/R1BQ1RK1 w kq - 2 9,w,90.0,1-0,1.0,w,1.0
lichess_elite_2015-01.pgn,65,68,8/pp6/3k4/8/8/7P/PP4K1/8 w - - 0 35,w,464.0,1-0,1.0,w,1.0
lichess_elite_2015-01.pgn,65,72,8/pp6/5k2/8/4K3/7P/PP6/8 w - - 4 37,w,496.0,1-0,1.0,w,1.0
lichess_elite_2015-01.pgn,65,76,8/pp1k4/8/3K4/7P/8/PP6/8 w - - 1 39,w,543.0,1-0,1.0,w,1.0
lichess_elite_2015-01.pgn,65,80,8/p2k4/7P/3K4/1p6/8/PP6/8 w - - 0 41,w,792.0,1-0,1.0,w,1.0
lichess_elite_2015-01.pgn,66,12,r1bq1rk1/ppp1ppbp/2np1np1/8/2PPP3/2N2N1P/PP3PP1/R1BQKB1R w KQ - 1 7,w,70.0,1-0,1.0,w,1.0
lichess_elite_2015-01.pgn,67,68,6k1/1B3pp1/8/p4Pp1/P5b1/3P4/1P2r1P1/5RK1 w - - 0 35,w,29.0,1-0,1.0,w,1.0
lichess_elite_2015-01.pgn,69,80,8/8/5k2/5ppp/1p1r4/1P1B3P/2PK4/8 w - - 0 41,w,-544.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,75,48,3r1r2/p4pk1/bp4pp/3P4/2p2P2/2P5/PP4BP/R2R2K1 w - - 0 25,w,82.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,75,80,8/5p2/8/p1PK1k2/r5p1/8/P6P/8 w - - 0 41,w,-673.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,77,12,rn2kb1r/pp2pppp/2pq1n2/8/3P2b1/5N2/PPP1BPPP/RNBQ1RK1 w kq - 1 7,w,96.0,1/2-1/2,0.5,d,1.0
lichess_elite_2015-01.pgn,79,12,rn2kb1r/pp2pppp/2pq1n2/8/2P3b1/5N2/PP1PBPPP/RNBQ1RK1 w kq - 1 7,w,89.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,79,16,r3kb1r/pp1n1ppp/2pqpn2/8/2PP2b1/2N2N2/PP2BPPP/R1BQ1RK1 w kq - 2 9,w,106.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,81,68,2r5/pp3kp1/5p1p/1K6/3N4/1PPn3P/P5P1/2R5 w - - 3 35,w,-23.0,1/2-1/2,0.5,d,1.0
lichess_elite_2015-01.pgn,81,72,8/p4kp1/1p3p1p/2r5/K2N4/1PPn3P/P1R3P1/8 w - - 0 37,w,60.0,1/2-1/2,0.5,d,1.0
lichess_elite_2015-01.pgn,81,76,8/p4k2/1p3p1p/3r2p1/1P1N4/1KPn3P/P1R3P1/8 w - - 0 39,w,429.0,1/2-1/2,0.5,d,1.0
lichess_elite_2015-01.pgn,83,44,2rqr1k1/1p3pb1/p2p2p1/Pb1Pp3/1P6/1Q1PB1Pp/5P1P/1R3RKB w - - 3 23,w,-122.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,83,48,2r3k1/1p1q1pb1/p2p2p1/Pb1Pp3/1P6/1Q1PB1Pp/5P1P/1R4KB w - - 0 25,w,-196.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,83,52,2q5/1p3pbk/p2p2p1/Pb1Pp3/1P6/1Q1PB1Pp/5P1P/6KB w - - 0 27,w,-204.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,83,56,2q5/1p3p2/p2p2pk/Pb1Pp3/1P6/1Q1P1BPp/5P1P/6K1 w - - 0 29,w,-116.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,83,80,8/1p6/p2p1k2/P2Pp1p1/1P2B1b1/6P1/5K1P/8 w - - 4 41,w,0.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,84,16,r2q1rk1/pbpnbppp/1p1ppn2/8/2PP4/2N2NP1/PP2PPBP/R1BQR1K1 w - - 2 9,w,87.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,88,72,8/8/ppp1K3/4P3/5B1b/2Pk4/PP6/8 w - - 5 37,w,439.0,1-0,1.0,w,1.0
lichess_elite_2015-01.pgn,90,40,1kr5/pp2ppnp/4b1p1/8/3rP3/P3NP2/1PB1K1PP/R6R w - - 2 21,w,21.0,1/2-1/2,0.5,d,1.0
lichess_elite_2015-01.pgn,90,44,1kr5/pp2ppn1/4b1p1/7p/4P3/P3NP2/1PB1K1PP/3R4 w - - 0 23,w,60.0,1/2-1/2,0.5,d,1.0
lichess_elite_2015-01.pgn,90,76,8/p7/1p1kbp2/1P2p1p1/PN2P2p/2K2P1P/6P1/8 w - - 0 39,w,-20.0,1/2-1/2,0.5,d,1.0
lichess_elite_2015-01.pgn,93,20,r1bq1rk1/1pp2pbp/3p1np1/p1n5/2PNP3/2N3PP/PP3PB1/R1BQ1RK1 w - - 1 11,w,69.0,1/2-1/2,0.5,d,1.0
lichess_elite_2015-01.pgn,93,32,3rr1k1/1p3pbp/2ppbqp1/p7/2P1P3/4B1PP/PPQ2PB1/1R3RK1 w - - 2 17,w,21.0,1/2-1/2,0.5,d,1.0
lichess_elite_2015-01.pgn,94,60,8/p4pk1/4b1p1/4p2p/1q1pP3/1P1B1PP1/P1Q2KP1/8 w - - 0 31,w,-66.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,94,68,8/4kp2/4b1p1/p3p2p/3pP3/1P3PP1/P1BK2P1/8 w - - 3 35,w,-48.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,94,76,8/5p2/3k4/4p1pp/BPbpP3/5PP1/3K2P1/8 w - - 0 39,w,-82.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,94,80,8/4kp2/2B5/4p1pp/1P1pP3/5PP1/3K2P1/5b2 w - - 4 41,w,-241.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,95,28,r4rk1/ppp2p2/3p1p1p/2bPp3/8/3PP1P1/PP3PBP/R4RK1 w - - 0 15,w,97.0,1/2-1/2,0.5,d,1.0
lichess_elite_2015-01.pgn,98,60,7r/1ppqpk2/p5r1/3P1p2/2P1pP2/P7/1P3QPP/3R1RK1 w - - 1 31,w,72.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,99,12,r1bq1rk1/ppp1ppbp/2np1np1/8/2PP4/5NP1/PP2PPBP/RNBQ1RK1 w - - 1 7,w,34.0,1-0,1.0,w,1.0
lichess_elite_2015-01.pgn,99,16,r2q1rk1/1ppbppbp/p1np1np1/8/2PP4/2N2NPP/PP2PPB1/R1BQ1RK1 w - - 1 9,w,46.0,1-0,1.0,w,1.0
lichess_elite_2015-01.pgn,99,28,1r1q1rk1/1p3pbp/p1npbnp1/4p3/2P1P3/2N1B1PP/PP1N1PB1/2RQ1RK1 w - - 2 15,w,73.0,1-0,1.0,w,1.0
lichess_elite_2015-01.pgn,99,32,1r1q1rk1/1p2npbp/p2p1np1/3Pp3/4P3/4B1PP/PP1N1PB1/2RQ1RK1 w - - 1 17,w,147.0,1-0,1.0,w,1.0
lichess_elite_2015-01.pgn,99,40,3r2k1/1p2npbp/p2p1np1/q2Pp3/4P2P/P3B1PB/1P1N1P2/2Q2RK1 w - - 1 21,w,370.0,1-0,1.0,w,1.0
lichess_elite_2015-01.pgn,99,44,4r1k1/1p2npbp/pB1p1np1/3Pp3/qP2P2P/P5PB/3N1P2/2Q2RK1 w - - 3 23,w,255.0,1-0,1.0,w,1.0
lichess_elite_2015-01.pgn,100,12,r1bqk2r/pp2bppp/2n1pn2/2pp4/8/3P1NP1/PPPNPPBP/R1BQ1RK1 w kq - 2 7,w,-16.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,100,20,r1bq1rk1/3nbppp/2n1p3/ppppP3/8/3P1NP1/PPP2PBP/R1BQRNK1 w - - 0 11,w,-13.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,101,64,3r4/pq4k1/3PBpp1/1p2p2p/1P6/PQ2P1P1/7P/3R2K1 w - - 1 33,w,498.0,1-0,1.0,w,1.0
lichess_elite_2015-01.pgn,102,12,rn2kb1r/pp2pppp/2p2n2/q7/3P2b1/2P2NP1/PP3P1P/RNBQKB1R w KQkq - 1 7,w,70.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,102,16,r3kb1r/pp1n1ppp/2p1pn2/q7/3P2b1/2P2NP1/PP3PBP/RNBQ1RK1 w kq - 2 9,w,74.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,103,40,3r2k1/p2b2pp/4p3/4p3/8/2P5/PP2nPPP/R4R1K w - - 0 21,w,70.0,1-0,1.0,w,1.0
lichess_elite_2015-01.pgn,104,16,rn2k2r/pp2bppp/2p1pn2/q7/3P2b1/2P2NP1/PP3PBP/RNBQ1RK1 w kq - 2 9,w,82.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,104,20,rn1q1rk1/pp2bppp/2p1pn2/8/2NP2b1/2P2NP1/PP3PBP/R1BQ1RK1 w - - 6 11,w,80.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,104,72,8/1p1n4/2pPpk2/p5p1/4K1P1/1P5P/P5B1/8 w - - 0 37,w,-42.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,104,76,8/3n4/2pP1k2/pp2p1p1/4K1P1/1P5P/P5B1/8 w - - 0 39,w,14.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,105,64,2r1b3/pp5p/4pk2/PPP2p2/BbP3p1/1N1RP1P1/5K1P/8 w - - 3 33,w,11.0,1-0,1.0,w,1.0
lichess_elite_2015-01.pgn,106,12,rn2kb1r/pp2pppp/2p2n2/q4b2/3P4/2P2NP1/PP3P1P/RNBQKB1R w KQkq - 1 7,w,68.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,109,12,rnbq1rk1/1pp1bppp/4pn2/p2p4/3P4/1P3NP1/P1P1PPBP/RNBQ1RK1 w - - 0 7,w,20.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,114,16,r1bq1rk1/ppp2pbp/3p1np1/2nPp3/2P1P3/2NB4/PP2NPPP/R1BQ1RK1 w - - 1 9,w,55.0,1-0,1.0,w,1.0
lichess_elite_2015-01.pgn,114,20,r1bqnrk1/1pp2pbp/3p2p1/p1nPp3/2P1P3/2N5/PPB1NPPP/1RBQ1RK1 w - - 2 11,w,67.0,1-0,1.0,w,1.0
lichess_elite_2015-01.pgn,115,20,r1b2rk1/pp2ppbp/1n1q1np1/1B6/3P4/2N5/PP2NPPP/R1BQ1RK1 w - - 0 11,w,-40.0,1/2-1/2,0.5,d,1.0
lichess_elite_2015-01.pgn,115,52,5rk1/5p1p/p5p1/3p4/p2P4/2P4P/5PP1/3R2K1 w - - 0 27,w,-29.0,1/2-1/2,0.5,d,1.0
lichess_elite_2015-01.pgn,115,60,8/5pkp/p5p1/3R4/3P4/3r3P/5PP1/6K1 w - - 1 31,w,-7.0,1/2-1/2,0.5,d,1.0
lichess_elite_2015-01.pgn,115,64,8/5pkp/p5p1/3R4/3P4/7P/r4PP1/4K3 w - - 5 33,w,-8.0,1/2-1/2,0.5,d,1.0
lichess_elite_2015-01.pgn,116,16,r1bq1rk1/1pp2pbp/2np1np1/p3p3/2P1P3/2NP2P1/PP2NPBP/R1BQ1RK1 w - - 0 9,w,33.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,116,20,r1bq1rk1/1pp2pbp/3p2p1/p2Pp3/1n2P3/3P2P1/PP2NPBP/R1BQ1RK1 w - - 1 11,w,29.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,117,12,rn1qkb1r/3ppp1p/b4np1/2pP4/8/2N5/PP2PPPP/R1BQKBNR w KQkq - 0 7,w,72.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,117,20,rn1q1rk1/4ppbp/3p1np1/2pP4/4P3/2N2N1P/PP3PP1/R1BQ1K1R w - - 1 11,w,56.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,117,24,r4rk1/3nppbp/1q1p1np1/2pP4/4P3/2N2N1P/PP3PPK/R1BQ3R w - - 5 13,w,50.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,117,28,rr2n1k1/3nppbp/1q1p2p1/2pP4/4P3/2N2N1P/PP2RPPK/R1BQ4 w - - 9 15,w,47.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,118,40,2k3r1/pp1q3p/2p2B2/2b1P3/3p2b1/3P4/PPPQ1RP1/R5K1 w - - 1 21,w,365.0,1-0,1.0,w,1.0
lichess_elite_2015-01.pgn,119,16,rnbq1rk1/1p2ppbp/p2p1np1/8/3NP3/2N3P1/PPP2PBP/R1BQ1RK1 w - - 0 9,w,27.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,125,12,rnbq1rk1/pp2bppp/2pp1n2/4p3/4P3/1PN5/PBPPQPPP/2KR1BNR w - - 0 7,w,-44.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,125,28,r3rbk1/ppq2ppp/2pp1n2/2n5/4PP2/1PNB1Q1P/PBP3P1/2KR3R w - - 5 15,w,45.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,129,52,5rk1/ppp1b1pp/2n1q3/3r1p2/3P1P2/P1B1PNPP/1P3Q1K/R4R2 w - - 2 27,w,222.0,1-0,1.0,w,1.0
lichess_elite_2015-01.pgn,129,56,5rk1/ppp1b2p/2n3p1/3r1p2/3PqP2/P1B1PNPP/1P3QK1/R1R5 w - - 2 29,w,218.0,1-0,1.0,w,1.0
lichess_elite_2015-01.pgn,129,60,5rk1/1pp1b2p/p1n3p1/3r1p2/3P1P2/P1B1PNPP/1PR3K1/R7 w - - 0 31,w,234.0,1-0,1.0,w,1.0
lichess_elite_2015-01.pgn,129,64,4r3/1pp1bk1p/p1n3p1/3r1p2/3P1P2/P1B1P1PP/1PR3K1/RN6 w - - 4 33,w,192.0,1-0,1.0,w,1.0
lichess_elite_2015-01.pgn,129,68,3rr3/1pp1bk1p/p5p1/n4p2/3P1P2/P1N1P1PP/1PRB2K1/R7 w - - 8 35,w,110.0,1-0,1.0,w,1.0
lichess_elite_2015-01.pgn,132,20,r3kb1r/1p3ppp/1pn1p3/3p4/3P2n1/4P3/PP1B1PPP/RN2KB1R w KQkq - 0 11,w,39.0,1-0,1.0,w,1.0
lichess_elite_2015-01.pgn,133,12,rnbq1rk1/pp2bppp/4p2n/2ppP3/5P2/N1P2N2/PP1P2PP/R1BQKB1R w KQ - 2 7,w,0.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,135,28,r1b2rk1/pp1n1pbp/3p2p1/3P4/2B1qP2/6P1/PP2N2P/R1BQ1RK1 w - - 0 15,w,-255.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,136,12,rnbq1rk1/ppp1bppp/4pn2/8/2pP4/5NP1/PP2PPBP/RNBQ1RK1 w - - 0 7,w,28.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,136,20,r1b2rk1/p1p1qppp/4pn2/8/2pP4/6P1/PP2PP1P/RNBQ1RK1 w - - 0 11,w,11.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,136,32,r2r2k1/p1p2ppp/5n2/4q3/6b1/6P1/PP1NPP1P/R1BQ1RK1 w - - 7 17,w,-42.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,136,36,r5k1/p1pr1ppp/5n2/4q3/8/5PPb/PP1NPR1P/R1BQ2K1 w - - 3 19,w,-77.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,137,12,rn1qk2r/p1pp1ppp/1p2pn2/8/1bPP4/2N2PP1/PP3P1P/R1BQKB1R w KQkq - 1 7,w,44.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,137,44,2r2rk1/4bp1p/p5p1/1p1n1p2/3B4/PN4P1/1P3P1P/R4RK1 w - - 1 23,w,-74.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,137,48,2r2rk1/5p1p/p4np1/1p3p2/8/PN4P1/1P3P1P/R2R2K1 w - - 0 25,w,-133.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,140,16,r1bqnrk1/pp2ppbp/2np2p1/2p5/2P1P3/2NP2P1/PP2NPBP/R1BQ1RK1 w - - 1 9,w,8.0,1-0,1.0,w,1.0
lichess_elite_2015-01.pgn,142,12,rn1q1rk1/pbppbppp/1p2pn2/8/2PP4/5NP1/PP2PPBP/RNBQ1RK1 w - - 1 7,w,43.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,143,16,2kr1b1r/pp1qpppp/2n2n2/2p5/6b1/2P2N2/PPNPBPPP/R1BQ1RK1 w - - 10 9,w,44.0,1-0,1.0,w,1.0
lichess_elite_2015-01.pgn,143,28,2kr3r/pp1q1ppp/4p3/2pnP3/8/2P5/PPN1QPPP/R4RK1 w - - 1 15,w,53.0,1-0,1.0,w,1.0
lichess_elite_2015-01.pgn,143,56,8/k1qr2p1/1n2p2p/1p2p3/1Pp1N3/P4QPP/5P2/4R1K1 w - - 0 29,w,39.0,1-0,1.0,w,1.0
lichess_elite_2015-01.pgn,145,20,r2qr1k1/ppp2ppp/2p5/2b5/4P1b1/3P1N2/PPP2PPP/R1BQ1RK1 w - - 0 11,w,160.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,145,32,r2q2k1/ppp2bpp/2p5/5P2/6P1/3PrN1P/PPP5/R2Q1RK1 w - - 1 17,w,158.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,145,68,6k1/1p4pp/4P3/p1p3rb/2pN4/2P5/PP3K2/4R3 w - - 0 35,w,-41.0,0-1,0.0,b,1.0
lichess_elite_2015-01.pgn,150,28,B4rk1/p3ppbp/n4np1/1q6/8/2P4P/PP3PP1/R1BQ1RK1 w - - 1 15,w,453.0,1-0,1.0,w,1.0
lichess_elite_2015-01.pgn,150,32,5rk1/p3ppbp/2q2np1/2n5/8/2P4P/PP2BPP1/R1BQ1RK1 w - - 5 17,w,401.0,1-0,1.0,w,1.0
lichess_elite_2015-01.pgn,151,28,2kr1b1r/pp1n2pp/4p3/2p5/1nP1b2N/N7/PP2BPPP/R1B2RK1 w - - 2 15,w,-9.0,0-1,0.0,b,1.0
