source,game_index,ply,fen,side_to_move,stockfish_cp,result,outcome,winner,weight
lichess_elite_2014-06.pgn,35,20,1rbq1rk1/1p2ppbp/p2p1np1/n1pP4/P3P3/2N3PP/1PP1NPB1/R1BQ1RK1 w - - 0 11,w,-15.0,1-0,1.0,w,1.0
lichess_elite_2014-06.pgn,35,76,1r6/5pk1/3p2p1/2nP4/1p2PPpP/1Pp3P1/2P2KB1/R7 w - - 0 39,w,307.0,1-0,1.0,w,1.0
lichess_elite_2014-06.pgn,36,80,6k1/1r3pp1/4p2p/1Pn5/2P2P2/5P2/7P/1R4K1 w - - 1 41,w,-322.0,1-0,1.0,w,1.0
lichess_elite_2014-06.pgn,38,16,r1b2rk1/ppp1ppbp/2n3p1/3q4/8/5NP1/PPPP1PBP/R1BQ1RK1 w - - 0 9,w,-20.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-06.pgn,39,36,r1b1rbk1/1p3ppp/1ppp2n1/8/4PP2/2N2BB1/PPP3PP/R4RK1 w - - 0 19,w,-1.0,1-0,1.0,w,1.0
lichess_elite_2014-06.pgn,40,20,r1bq1rk1/pp3ppp/2n1p3/b1Pp4/3Pn3/5N2/PP2BPPP/RNBQ1RK1 w - - 3 11,w,-24.0,1-0,1.0,w,1.0
lichess_elite_2014-06.pgn,40,52,2r3k1/6pp/4p3/r2pPp2/P7/R1P5/5PPP/4R1K1 w - - 2 27,w,86.0,1-0,1.0,w,1.0
lichess_elite_2014-06.pgn,41,28,2kr3r/pp1n1ppp/2pbp3/8/4P3/5B1P/PPPB1PP1/2KR3R w - - 1 15,w,13.0,0-1,0.0,b,1.0
lichess_elite_2014-06.pgn,41,36,2kr3r/pp1n2pp/2p1pp2/8/3bP3/5BPP/PPPB1P2/1K1R3R w - - 3 19,w,15.0,0-1,0.0,b,1.0
lichess_elite_2014-06.pgn,41,64,2k5/6pp/1bp1pp2/1p6/n3PP2/2P2BPP/P7/2BK4 w - - 0 33,w,6.0,0-1,0.0,b,1.0
lichess_elite_2014-06.pgn,42,44,2kr4/pp3pp1/2p1pn2/8/3P4/3B4/PPPB1b2/2K4R w - - 2 23,w,-366.0,0-1,0.0,b,1.0
lichess_elite_2014-06.pgn,45,16,rn2kb1r/pp3ppp/2p1pn2/q6b/8/2NP1N1P/PPP1BPP1/R1BQ1RK1 w kq - 0 9,w,36.0,1-0,1.0,w,1.0
lichess_elite_2014-06.pgn,45,28,2r1k2r/pp2bppp/2n1p3/3p3b/8/P2P1N1P/1PPBBPP1/R3R1K1 w k - 3 15,w,17.0,1-0,1.0,w,1.0
lichess_elite_2014-06.pgn,45,32,2r2rk1/pp2bppp/2n5/3p3b/8/P2P1N1P/1P1BBPP1/R3R1K1 w - - 0 17,w,15.0,1-0,1.0,w,1.0
lichess_elite_2014-06.pgn,46,52,r2qk2r/1p1n1pp1/2n4p/p1p1pP2/3pP2P/PP1P1BP1/2PNQ3/1R2R1K1 w kq - 3 27,w,-16.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-06.pgn,49,68,2k1r3/8/1p2p3/p1p1Pp1N/2P4P/3P2P1/qP2Q2K/8 w - - 0 35,w,-116.0,0-1,0.0,b,1.0
lichess_elite_2014-06.pgn,49,80,7r/2k5/1p2p3/2p1P3/p1P3NP/3P2QK/1q6/8 w - - 0 41,w,-417.0,0-1,0.0,b,1.0
lichess_elite_2014-06.pgn,52,60,2r3k1/1p1r2pp/1Bb1pp1b/1R6/8/3P3P/4NPP1/3R2K1 w - - 4 31,w,-217.0,0-1,0.0,b,1.0
lichess_elite_2014-06.pgn,52,72,rb4k1/1p1r2pp/2b1pp2/1NB5/3P4/6PP/5P2/1R1R2K1 w - - 1 37,w,-244.0,0-1,0.0,b,1.0
lichess_elite_2014-06.pgn,58,76,8/2k3p1/3q1p1p/p1pP3P/p1P3P1/P1KQ4/1P6/8 w - - 0 39,w,178.0,0-1,0.0,b,1.0
lichess_elite_2014-06.pgn,59,12,2kr1bnr/pppqpppp/2n5/8/6b1/2N2N2/PPPPBPPP/R1BQ1RK1 w - - 8 7,w,-2.0,1-0,1.0,w,1.0
lichess_elite_2014-06.pgn,59,68,8/kpp5/1p3p2/6p1/P7/1P1R2PP/4r3/6K1 w - - 1 35,w,-6.0,1-0,1.0,w,1.0
lichess_elite_2014-06.pgn,59,72,8/kpp5/1p3p2/4r3/P6P/1P1R4/8/6K1 w - - 1 37,w,-5.0,1-0,1.0,w,1.0
lichess_elite_2014-06.pgn,60,48,6k1/5ppp/3r4/p1pP4/5P2/P1P1b1P1/4B2P/1K1R4 w - - 1 25,w,290.0,1-0,1.0,w,1.0
lichess_elite_2014-06.pgn,60,52,6k1/5p1p/3r4/p1pP2b1/8/P1P3P1/2K1B2P/3R4 w - - 0 27,w,324.0,1-0,1.0,w,1.0
lichess_elite_2014-06.pgn,60,60,3b2k1/5p1p/7r/pBpP4/K7/P1P3P1/3R3P/8 w - - 8 31,w,405.0,1-0,1.0,w,1.0
lichess_elite_2014-06.pgn,60,64,3b1k2/7p/2BP3r/p1p2p2/K7/P1P3P1/3R3P/8 w - - 0 33,w,478.0,1-0,1.0,w,1.0
lichess_elite_2014-06.pgn,60,76,3b4/3P3p/2B5/p1K1kp2/2P5/P5P1/7P/8 w - - 1 39,w,537.0,1-0,1.0,w,1.0
lichess_elite_2014-06.pgn,61,80,8/1p6/pB2kb2/3p1p1p/1P3P2/P2PK1P1/8/8 w - - 2 41,w,-17.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-06.pgn,63,64,6k1/5p1p/2n2bp1/1pB5/2n1p2P/1N1rP1P1/5PK1/4R3 w - - 2 33,w,-501.0,0-1,0.0,b,1.0
lichess_elite_2014-06.pgn,64,44,3rr1k1/pb3ppp/1pq1pn2/8/2PP4/PB3N2/5PPP/2RR1QK1 w - - 7 23,w,26.0,0-1,0.0,b,1.0
lichess_elite_2014-06.pgn,65,12,r3kb1r/pp1qpppp/2n2n2/8/6b1/2N2NP1/PP1PPP1P/R1BQKB1R w KQkq - 1 7,w,92.0,1-0,1.0,w,1.0
lichess_elite_2014-06.pgn,71,76,3r2k1/3r1pp1/5np1/2pP4/8/1R4P1/5PBP/3R2K1 w - - 1 39,w,6.0,0-1,0.0,b,1.0
lichess_elite_2014-06.pgn,71,80,3r2k1/5pp1/3r1n2/2pP2p1/8/3R2P1/5PBP/3R1K2 w - - 0 41,w,-14.0,0-1,0.0,b,1.0
lichess_elite_2014-06.pgn,75,12,r2qk2r/ppp2ppp/2n1bn2/2b5/8/2NP1N2/PP2PPPP/R1BQKB1R w KQkq - 1 7,w,138.0,0-1,0.0,b,1.0
lichess_elite_2014-06.pgn,75,20,3r1rk1/pppq1ppp/2n1bn2/8/1b1P4/2N1PN2/PP2BPPP/R1BQ1RK1 w - - 1 11,w,189.0,0-1,0.0,b,1.0
lichess_elite_2014-06.pgn,77,72,8/p1kq2p1/Pp3p1p/1Pp1p3/4P3/1Q5P/2P2PPK/8 w - - 3 37,w,190.0,1-0,1.0,w,1.0
lichess_elite_2014-06.pgn,79,16,r3kb1r/pp1n1ppp/2p1pn2/q4b2/8/2NP1N1P/PPP1BPP1/R1BQ1RK1 w kq - 1 9,w,26.0,1-0,1.0,w,1.0
lichess_elite_2014-06.pgn,79,20,r4rk1/pp1nbppp/2p1pn2/q4b2/5B2/2NP1N1P/PPPQBPP1/R4RK1 w - - 5 11,w,12.0,1-0,1.0,w,1.0
lichess_elite_2014-06.pgn,79,32,r2r2k1/pp2bpp1/2p1p1p1/2n5/4PB2/P6P/1PP1BPP1/R4RK1 w - - 0 17,w,13.0,1-0,1.0,w,1.0
lichess_elite_2014-06.pgn,79,52,r7/pp2kpp1/2p3p1/4p3/4P2r/P1P2P1P/1P2KP2/1R5R w - - 7 27,w,-24.0,1-0,1.0,w,1.0
lichess_elite_2014-06.pgn,83,20,r2q1rk1/p3ppbp/2p2np1/8/8/2N2PP1/PP1P1P1P/R1BQ1RK1 w - - 0 11,w,64.0,1-0,1.0,w,1.0
lichess_elite_2014-06.pgn,83,48,3r4/B3pp1k/2p2bpp/8/8/1P3PP1/P4PKP/1R6 w - - 0 25,w,332.0,1-0,1.0,w,1.0
lichess_elite_2014-06.pgn,83,52,8/B3pp1k/2p2bpp/P7/8/1P3PP1/r4PKP/1R6 w - - 1 27,w,309.0,1-0,1.0,w,1.0
lichess_elite_2014-06.pgn,83,56,8/4pp1k/1Bp3pp/P7/rP6/2b2PP1/5PKP/1R6 w - - 1 29,w,322.0,1-0,1.0,w,1.0
lichess_elite_2014-06.pgn,84,12,rn1q1rk1/ppp2ppp/4bn2/2b5/8/2N1PN2/PP1P1PPP/R1BQKB1R w KQ - 1 7,w,150.0,1-0,1.0,w,1.0
lichess_elite_2014-06.pgn,86,28,r4rk1/1p1nqppp/pPpbpn2/P6b/8/2NP1N1P/1BP1BPP1/R2Q1RK1 w - - 1 15,w,86.0,0-1,0.0,b,1.0
lichess_elite_2014-06.pgn,86,40,r2r2k1/1p1n1ppp/pPp1pq2/P7/3bP3/B4B1P/2P2PP1/1RQ2RK1 w - - 7 21,w,-23.0,0-1,0.0,b,1.0
lichess_elite_2014-06.pgn,86,60,2rr2k1/1p3ppp/pP2p3/P1p1n3/4P2q/2P4P/5PP1/1BB1QR1K w - - 2 31,w,-239.0,0-1,0.0,b,1.0
lichess_elite_2014-06.pgn,92,12,r1bqkb1r/ppp2ppp/2np1n2/8/4P3/2PB1N2/PP3PPP/RNBQ1RK1 w kq - 3 7,w,65.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-06.pgn,92,24,r1b2rk1/ppp1qpp1/2np3p/8/4Pn2/2PB1N2/PP3PPP/R2QRNK1 w - - 2 13,w,8.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-06.pgn,92,28,r1b2rk1/ppp1qpp1/7p/4p3/4Pn2/2P5/PPB2PPP/R2QRNK1 w - - 0 15,w,-25.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-06.pgn,92,36,r4rk1/ppp2pp1/4b2p/8/4Pp2/2P5/PPB2PPP/3RR1K1 w - - 0 19,w,8.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-06.pgn,92,64,8/1p4p1/2pk3p/p3p3/P3Pp2/2P2P2/1P1K2PP/8 w - - 1 33,w,2.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-06.pgn,92,72,8/6p1/2k4p/p1p1p3/P1K1Pp2/2P2P2/6PP/8 w - - 0 37,w,0.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-06.pgn,92,76,8/8/3k2pp/p1p1p3/P3Pp1P/2PK1P2/6P1/8 w - - 0 39,w,0.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-06.pgn,92,80,8/8/3k2pp/p1p1p3/P3Pp1P/2PK1P2/6P1/8 w - - 4 41,w,0.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-06.pgn,95,40,3r1rk1/pp3ppp/4b3/3n4/5B2/2P5/PP2B1PP/R4R1K w - - 1 21,w,5.0,0-1,0.0,b,1.0
lichess_elite_2014-06.pgn,98,40,7r/p1pk1ppp/n7/2b5/3NP3/2p1B1P1/P3PP1P/3K3R w - - 6 21,w,50.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-06.pgn,98,52,8/p1pk1ppp/3b4/8/2KNP3/5PP1/nr1BP2P/7R w - - 4 27,w,26.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-06.pgn,101,12,rn1q1rk1/pbppbppp/1p2pn2/8/2P5/1P3NP1/P2PPPBP/RNBQ1RK1 w - - 1 7,w,20.0,0-1,0.0,b,1.0
lichess_elite_2014-06.pgn,101,16,rn1q1rk1/1bp1bppp/1p1ppn2/p7/2PP4/1P3NP1/PB2PPBP/RN1Q1RK1 w - - 0 9,w,40.0,0-1,0.0,b,1.0
lichess_elite_2014-06.pgn,103,76,8/7p/4k1p1/4P3/1pnBK1P1/8/4P2P/8 w - - 0 39,w,-8.0,0-1,0.0,b,1.0
lichess_elite_2014-06.pgn,105,20,rn1q1rk1/1bp2pp1/1p1ppn1p/p7/2PPP3/6P1/PPQN1PBP/R1B2RK1 w - - 0 11,w,79.0,0-1,0.0,b,1.0
lichess_elite_2014-06.pgn,106,32,r4rk1/pp3ppp/1bn1p3/4P1q1/1P6/P7/1B2QPPP/RN3RK1 w - - 1 17,w,12.0,0-1,0.0,b,1.0
lichess_elite_2014-06.pgn,106,36,r2r2k1/pp3ppp/1bn1p3/4Pq2/1P6/P4N2/1B2QPPP/R4RK1 w - - 5 19,w,-45.0,0-1,0.0,b,1.0
lichess_elite_2014-06.pgn,107,28,r4rk1/p1pn1pp1/1p1p3p/3Pp3/4P2q/3B4/PP3PPP/R2Q1RK1 w - - 0 15,w,-36.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-06.pgn,108,28,r3k2r/pp1nqp1p/6pb/3p4/8/2P1PN1P/PP2Q1P1/RN3RK1 w kq - 2 15,w,-150.0,1-0,1.0,w,1.0
lichess_elite_2014-06.pgn,109,44,3r2k1/p4ppp/6q1/8/8/2R1PP2/PP2BP1P/4KR2 w - - 3 23,w,-174.0,0-1,0.0,b,1.0
lichess_elite_2014-06.pgn,110,16,r2qkb1r/pp2nppp/2n1p3/3pPb2/3P4/5N2/PP2BPPP/RNBQ1RK1 w kq - 1 9,w,38.0,1-0,1.0,w,1.0
lichess_elite_2014-06.pgn,110,20,r2qkb1r/pp3ppp/2n1p3/3pPn2/1P1P2b1/P4N2/4BPPP/RNBQ1RK1 w kq - 1 11,w,82.0,1-0,1.0,w,1.0
lichess_elite_2014-06.pgn,110,24,r2q1rk1/pp2bppp/2n1p3/3pPn2/1P1P2b1/P4N2/1B1NBPPP/R2Q1RK1 w - - 5 13,w,85.0,1-0,1.0,w,1.0
lichess_elite_2014-06.pgn,110,80,8/3k4/3Bp3/1P1pPp2/3b3p/5K1P/5PP1/8 w - - 5 41,w,288.0,1-0,1.0,w,1.0
lichess_elite_2014-06.pgn,111,12,rn1q1rk1/pbppbppp/1p2pn2/8/2PP4/5NP1/PP2PPBP/RNBQ1RK1 w - - 5 7,w,34.0,0-1,0.0,b,1.0
lichess_elite_2014-06.pgn,111,20,rn1q1rk1/pbp1bppp/1p1p4/3Pp3/2P5/2N3P1/PP1NPPBP/R2Q1RK1 w - - 0 11,w,23.0,0-1,0.0,b,1.0
lichess_elite_2014-06.pgn,115,64,8/2p3pp/8/p2Bk3/3bP3/1P1b4/P5PP/7K w - - 2 33,w,-614.0,0-1,0.0,b,1.0
lichess_elite_2014-06.pgn,115,76,8/6p1/7p/pBpb3P/3b4/1P2k3/P5PK/8 w - - 6 39,w,-593.0,0-1,0.0,b,1.0
lichess_elite_2014-06.pgn,115,80,8/6p1/7p/pBp4P/3b1K2/1P6/P2k2b1/8 w - - 0 41,w,-551.0,0-1,0.0,b,1.0
lichess_elite_2014-06.pgn,118,12,r2qkb1r/pbpn1ppp/1p1ppn2/8/2PPP3/2NB4/PPQ2PPP/R1B1K1NR w KQkq - 2 7,w,95.0,0-1,0.0,b,1.0
lichess_elite_2014-06.pgn,130,24,r2q1rk1/pb2bppp/1pn1p3/8/3PP3/4B3/P2NBPPP/R2Q1RK1 w - - 1 13,w,-26.0,0-1,0.0,b,1.0
lichess_elite_2014-06.pgn,130,28,r2q1rk1/pb2bppp/1pn1p3/4P3/3P4/1N2B3/P3BPPP/R2Q1RK1 w - - 1 15,w,-55.0,0-1,0.0,b,1.0
lichess_elite_2014-06.pgn,133,76,6k1/p4p2/6pp/1b1P4/4P3/P5qP/6P1/1B1Q3K w - - 11 39,w,5.0,0-1,0.0,b,1.0
lichess_elite_2014-06.pgn,133,80,6k1/p4p2/3P2pp/8/4b3/P5qP/6P1/3Q3K w - - 0 41,w,-549.0,0-1,0.0,b,1.0
lichess_elite_2014-06.pgn,136,68,8/p1b1r3/6pp/2pk1p2/3p3P/1P1P1KP1/P2N1P2/7R w - - 6 35,w,0.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-06.pgn,136,76,8/p1b5/8/2pk1p2/3p2p1/1P1P2P1/P2NrPK1/3R4 w - - 0 39,w,0.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-06.pgn,138,68,4r3/5pk1/6p1/p2P3p/1p1P1P1P/3r4/6B1/2R4K w - - 3 35,w,-561.0,0-1,0.0,b,1.0
lichess_elite_2014-06.pgn,139,12,rnbq1rk1/ppp1ppbp/6p1/3n4/3P4/5N2/PPP1BPPP/RNBQ1RK1 w - - 4 7,w,73.0,1-0,1.0,w,1.0
lichess_elite_2014-06.pgn,139,40,6k1/pp1rBpbp/6p1/8/2P5/5N2/Pn3PPP/R5K1 w - - 1 21,w,-170.0,1-0,1.0,w,1.0
