source,game_index,ply,fen,side_to_move,stockfish_cp,result,outcome,winner,weight
lichess_elite_2014-09.pgn,82,16,r3kb1r/pppn1ppp/4pn2/q6b/8/2N2N1P/PPPPBPP1/R1BQ1RK1 w kq - 3 9,w,20.0,1-0,1.0,w,1.0
lichess_elite_2014-09.pgn,82,20,r3k2r/pp1nbppp/2p1pn2/q6b/5B2/2NP1N1P/PPP1BPP1/R2Q1RK1 w kq - 2 11,w,17.0,1-0,1.0,w,1.0
lichess_elite_2014-09.pgn,82,28,r2q1rk1/pp1nbppp/4p3/3p3b/1P3B2/P2P1N1P/2PQBPP1/R4RK1 w - - 0 15,w,34.0,1-0,1.0,w,1.0
lichess_elite_2014-09.pgn,83,12,r1b1kb1r/ppp2ppp/2n2n2/3q4/4p3/8/PPPPBPPP/RNBQNRK1 w kq - 2 7,w,-23.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-09.pgn,83,32,2k4r/pppq1pp1/3b3p/8/6bB/2NB4/PPP2PPP/R3NRK1 w - - 0 17,w,289.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-09.pgn,87,40,r5k1/B4p1p/6p1/4p3/4P3/8/NPP1B1PP/6K1 w - - 1 21,w,478.0,1-0,1.0,w,1.0
lichess_elite_2014-09.pgn,96,80,8/pp3p2/2p4p/4kP2/4P1P1/1P3K2/P7/8 w - - 3 41,w,-508.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-09.pgn,99,56,6k1/p4p2/1p3p1p/5b2/2r5/P4P2/1PN3PP/2R2K2 w - - 1 29,w,-515.0,0-1,0.0,b,1.0
lichess_elite_2014-09.pgn,105,12,r1bqk1nr/1p2ppbp/p1p3p1/2p5/4P3/3P1N2/PPP2PPP/RNBQ1RK1 w kq - 0 7,w,58.0,1-0,1.0,w,1.0
lichess_elite_2014-09.pgn,109,36,r4r1k/2p2ppp/p7/Np1q4/3P4/1P6/1PP2PPP/2RQR1K1 w - - 0 19,w,520.0,1-0,1.0,w,1.0
lichess_elite_2014-09.pgn,110,24,r3kb1r/pppq1ppp/2n1p3/4P3/3P4/5N1P/PP2QPP1/R1B2RK1 w kq - 0 13,w,21.0,0-1,0.0,b,1.0
lichess_elite_2014-09.pgn,110,28,r3k2r/pppqbppp/4p3/4P3/1n1P4/4BN1P/PP2QPP1/R2R2K1 w kq - 4 15,w,-1.0,0-1,0.0,b,1.0
lichess_elite_2014-09.pgn,110,32,r4rk1/pppqbppp/4p3/3nP3/3P4/P3B2P/1P1NQPP1/R2R2K1 w - - 1 17,w,25.0,0-1,0.0,b,1.0
lichess_elite_2014-09.pgn,113,32,3r1rk1/1p2bppp/p3p3/4Pb2/2N5/8/PP2BPPP/R4RK1 w - - 1 17,w,-50.0,0-1,0.0,b,1.0
lichess_elite_2014-09.pgn,114,12,r1bq1rk1/ppp1ppbp/2np1np1/8/2PP4/5NP1/PP2PPBP/RNBQ1RK1 w - - 2 7,w,48.0,1-0,1.0,w,1.0
lichess_elite_2014-09.pgn,114,16,1rbq1rk1/1pp1ppbp/p1np1np1/8/2PP4/1PN2NP1/P3PPBP/R1BQ1RK1 w - - 0 9,w,35.0,1-0,1.0,w,1.0
lichess_elite_2014-09.pgn,114,20,1rbq1rk1/1pp2p1p/p1nppbp1/8/2PP4/1P3NP1/P3PPBP/R1BQ1RK1 w - - 0 11,w,73.0,1-0,1.0,w,1.0
lichess_elite_2014-09.pgn,114,24,1r1qr1k1/1ppb1p1p/p1nppbpB/8/2PP4/1P3NP1/P3PPBP/2RQ1RK1 w - - 4 13,w,81.0,1-0,1.0,w,1.0
lichess_elite_2014-09.pgn,114,52,1r2r3/1ppb2bk/5q1p/p1BPpp2/P1R5/QP4P1/5PBP/5RK1 w - - 1 27,w,115.0,1-0,1.0,w,1.0
lichess_elite_2014-09.pgn,115,44,4r1k1/1p3pbp/p4qp1/3p4/3Pb3/1P4P1/P2QNP1P/2R2BK1 w - - 5 23,w,-52.0,0-1,0.0,b,1.0
lichess_elite_2014-09.pgn,123,52,8/p4pkp/1b1r4/6p1/3q2B1/6P1/PP2RPKP/5R2 w - - 8 27,w,-522.0,0-1,0.0,b,1.0
lichess_elite_2014-09.pgn,124,60,5rk1/5pp1/p1B4p/8/8/p4NB1/1b3PPP/6K1 w - - 0 31,w,-613.0,0-1,0.0,b,1.0
lichess_elite_2014-09.pgn,126,20,r2q1rk1/pp1n1ppp/2p1pn2/8/Pb1P2b1/2N1PN2/1P2BPPP/R1BQ1RK1 w - - 7 11,w,5.0,0-1,0.0,b,1.0
lichess_elite_2014-09.pgn,127,16,r2qk2r/pp3ppp/1npbpn2/3p1b2/3P4/1P3NP1/PBPNPPBP/R2Q1RK1 w kq - 2 9,w,38.0,1-0,1.0,w,1.0
lichess_elite_2014-09.pgn,131,80,8/1r3pp1/4p1k1/6P1/1PR3P1/8/2K5/8 w - - 3 41,w,-280.0,1-0,1.0,w,1.0
lichess_elite_2014-09.pgn,132,12,rnbq1rk1/pp1pnpbp/2p1p1p1/8/2P1P3/6P1/PP1PNPBP/RNBQ1RK1 w - - 0 7,w,49.0,0-1,0.0,b,1.0
lichess_elite_2014-09.pgn,136,28,1r2k2r/p4ppp/2p2n2/4p3/3b4/2NP4/PP2KPPP/1RB4R w k - 5 15,w,12.0,0-1,0.0,b,1.0
lichess_elite_2014-09.pgn,136,64,8/p4ppp/8/2k5/4Pp2/2K5/P5PP/8 w - - 0 33,w,-568.0,0-1,0.0,b,1.0
lichess_elite_2014-09.pgn,136,68,8/p4p2/8/2k3pp/4Pp2/3K3P/P5P1/8 w - - 0 35,w,-595.0,0-1,0.0,b,1.0
lichess_elite_2014-09.pgn,136,72,8/p4p2/8/2k5/4Ppp1/P2K4/6P1/8 w - - 0 37,w,-710.0,0-1,0.0,b,1.0
lichess_elite_2014-09.pgn,136,76,8/5p2/8/p2kP3/P4pp1/3K4/6P1/8 w - - 1 39,w,-780.0,0-1,0.0,b,1.0
lichess_elite_2014-09.pgn,142,12,r1bqk2r/pp2bppp/2nppn2/2p5/4PP2/1PN2N2/PBPP2PP/R2QKB1R w KQkq - 2 7,w,20.0,0-1,0.0,b,1.0
lichess_elite_2014-09.pgn,142,20,r2q1rk1/pp1nbppp/3pp3/2p5/1n2PP2/1PN2N2/PBPP2PP/R3QRK1 w - - 0 11,w,20.0,0-1,0.0,b,1.0
lichess_elite_2014-09.pgn,145,16,rnbq1rk1/pp3pbp/3p1np1/2pP4/4PP2/2NB4/PP4PP/R1BQK1NR w KQ - 1 9,w,-7.0,1-0,1.0,w,1.0
lichess_elite_2014-09.pgn,146,12,rn2kb1r/pp2pppp/2p2n2/q4b2/3P4/2N2N2/PPPB1PPP/R2QKB1R w KQkq - 4 7,w,63.0,0-1,0.0,b,1.0
lichess_elite_2014-09.pgn,147,56,4r3/1ppbrk2/3p1pp1/3P3p/p1PNPK1P/P1B1R3/1P4P1/8 w - - 4 29,w,-331.0,0-1,0.0,b,1.0
lichess_elite_2014-09.pgn,148,64,r4k2/7p/B1b3p1/P2p4/1p6/1P3N1P/5PP1/6K1 w - - 1 33,w,-410.0,0-1,0.0,b,1.0
lichess_elite_2014-09.pgn,149,40,1r2qrk1/1p1b3p/pP1p1bp1/3P1p2/2P1pP2/4B3/1P2B1PP/1R1Q1RK1 w - - 0 21,w,205.0,1-0,1.0,w,1.0
lichess_elite_2014-09.pgn,155,28,r4rk1/pp2b1pp/n1p2n2/8/8/2N2P2/PPPB2PP/2KR2NR w - - 1 15,w,179.0,0-1,0.0,b,1.0
lichess_elite_2014-09.pgn,155,32,r3r1k1/pp2b1pp/2p2n2/8/1n3N2/2N2P2/PPPB2PP/2KR3R w - - 5 17,w,198.0,0-1,0.0,b,1.0
lichess_elite_2014-09.pgn,155,40,r4rk1/ppn3pp/2pb1n2/8/8/P1NN1PP1/1PPB3P/2KRR3 w - - 3 21,w,227.0,0-1,0.0,b,1.0
lichess_elite_2014-09.pgn,155,76,8/p5pp/1p3k2/8/P2NnP2/1P4PP/1KP3R1/7r w - - 3 39,w,201.0,0-1,0.0,b,1.0
lichess_elite_2014-09.pgn,155,80,8/p5p1/1p3k2/7p/P3nP1P/1P4Pr/1KP1N1R1/8 w - - 0 41,w,173.0,0-1,0.0,b,1.0
lichess_elite_2014-09.pgn,160,16,r1b1kb1r/pp2pppp/2n5/q2p4/3P1B2/2P1P3/P4PPP/2RQKBNR w Kkq - 1 9,w,85.0,1-0,1.0,w,1.0
lichess_elite_2014-09.pgn,160,20,r3kb1r/pp3ppp/2n1p3/q2p1b2/3P1B2/2P1PN2/P2Q1PPP/2R1KB1R w Kkq - 0 11,w,42.0,1-0,1.0,w,1.0
lichess_elite_2014-09.pgn,164,16,r2qkb1r/pp2nppp/2n1p3/3pPb2/3P4/5N2/PP2BPPP/RNBQ1RK1 w kq - 1 9,w,29.0,0-1,0.0,b,1.0
lichess_elite_2014-09.pgn,164,20,r2qkb1r/pp3ppp/2n1p1b1/3pPn2/3P4/1N3N2/PP2BPPP/R1BQ1RK1 w kq - 5 11,w,18.0,0-1,0.0,b,1.0
lichess_elite_2014-09.pgn,165,60,5n2/1p1b2k1/p2p1n2/2pP4/P1P3p1/1P1B1NP1/4NP1B/b5K1 w - - 0 31,w,82.0,0-1,0.0,b,1.0
lichess_elite_2014-09.pgn,165,68,8/1p4k1/p2p1nB1/2pP4/P1P5/1P3bP1/4N2B/b5K1 w - - 0 35,w,-397.0,0-1,0.0,b,1.0
lichess_elite_2014-09.pgn,165,80,8/8/pp1p1k2/2pPn3/P1P5/1P2K3/4B3/8 w - - 0 41,w,0.0,0-1,0.0,b,1.0
lichess_elite_2014-09.pgn,169,20,rn1q1rk1/4ppbp/3p1np1/2pP4/4P3/2N2NP1/PP3P1P/R1BQ1K1R w - - 1 11,w,74.0,1-0,1.0,w,1.0
lichess_elite_2014-09.pgn,169,24,r4rk1/3nppbp/3p1np1/q1pP4/P3P3/2N2NP1/1P3PKP/R1BQ3R w - - 1 13,w,104.0,1-0,1.0,w,1.0
lichess_elite_2014-09.pgn,169,28,rr4k1/3nppbp/3p1np1/2pP4/Pq2P3/2N2NP1/1P1B1PKP/R2QR3 w - - 5 15,w,279.0,1-0,1.0,w,1.0
lichess_elite_2014-09.pgn,169,36,r5k1/4ppbp/1n1p1np1/2pP4/P3P3/5NPP/1r3PK1/R2QR3 w - - 1 19,w,358.0,1-0,1.0,w,1.0
lichess_elite_2014-09.pgn,169,40,r5k1/3nppbp/P2p2p1/2pP4/2n1P3/5NPP/1r3PK1/R2QR3 w - - 1 21,w,304.0,1-0,1.0,w,1.0
lichess_elite_2014-09.pgn,174,12,r2qkb1r/2pp1ppp/b1n1pn2/8/3P4/2N2N2/PP2PPPP/R1BQKB1R w KQkq - 0 7,w,119.0,0-1,0.0,b,1.0
lichess_elite_2014-09.pgn,174,24,3q1rk1/2pp1ppp/2n1p3/3nP3/3P4/r1P2NP1/P2B1P1P/R2Q1K1R w - - 1 13,w,-81.0,0-1,0.0,b,1.0
lichess_elite_2014-09.pgn,176,64,8/6p1/4k2p/2p5/1pPpP3/pP1P3P/P5P1/3nN1K1 w - - 0 33,w,-534.0,0-1,0.0,b,1.0
lichess_elite_2014-09.pgn,178,12,rnb1kb1r/pp2pppp/2p2n2/q7/3P4/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 0 7,w,78.0,1-0,1.0,w,1.0
lichess_elite_2014-09.pgn,178,32,r4rk1/ppqn1ppp/4p3/3pP3/5B2/3P4/PP2QPPP/R4RK1 w - - 1 17,w,-3.0,1-0,1.0,w,1.0
lichess_elite_2014-09.pgn,180,12,rn1qkbnr/1b2pppp/p2p4/2pP4/PpP5/4PN2/1P3PPP/RNBQKB1R w KQkq - 0 7,w,15.0,1-0,1.0,w,1.0
lichess_elite_2014-09.pgn,183,56,6k1/B2n2pp/p2b4/3p4/PP2p3/3NP3/2r2P1P/1R4K1 w - - 0 29,w,-15.0,1-0,1.0,w,1.0
lichess_elite_2014-09.pgn,183,60,6k1/B2n2pp/p7/3p4/PPr1pP2/8/5P1P/1R4K1 w - - 1 31,w,0.0,1-0,1.0,w,1.0
lichess_elite_2014-09.pgn,183,64,6k1/B5pp/pP6/2np4/r3pP2/8/5P1P/1R4K1 w - - 1 33,w,277.0,1-0,1.0,w,1.0
lichess_elite_2014-09.pgn,184,28,r4rk1/p1nqbppp/2n1p3/1pppP3/7P/1P1P1NP1/PBPNQPK1/R4R2 w - - 1 15,w,-39.0,0-1,0.0,b,1.0
lichess_elite_2014-09.pgn,185,12,r1b1kb1r/ppp1pppp/2n2n2/q7/3P4/2N2N2/PPP2PPP/R1BQKB1R w KQkq - 3 7,w,95.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-09.pgn,185,56,8/pp2k3/2p1p3/5p1P/8/2P4P/P1PKB2r/3R4 w - - 3 29,w,309.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-09.pgn,186,32,r4rk1/1p1n2pp/2pbb3/3p4/1p1PnP2/4PN2/PP4BP/R1BN1RK1 w - - 2 17,w,-142.0,0-1,0.0,b,1.0
lichess_elite_2014-09.pgn,186,36,r4rk1/1p1n2pp/2pb4/3p4/1p1PbP2/4PN2/PP4BP/R1B2RK1 w - - 0 19,w,-129.0,0-1,0.0,b,1.0
lichess_elite_2014-09.pgn,187,16,rn1qkb1r/p2p1p1p/1p1Pp1p1/2p1P2n/8/2N2N2/PPP2PPP/R1BQ1K1R w kq - 1 9,w,499.0,0-1,0.0,b,1.0
lichess_elite_2014-09.pgn,188,16,r1bqkb1r/pp2pp1p/2n3p1/3p4/3P1B2/2P1PN2/P4PPP/R2QKB1R w KQkq - 0 9,w,65.0,0-1,0.0,b,1.0
lichess_elite_2014-09.pgn,188,20,r1bq1rk1/pp2ppbp/2n3p1/3p4/3P1B2/2P1PN2/P3BPPP/R2Q1RK1 w - - 4 11,w,41.0,0-1,0.0,b,1.0
lichess_elite_2014-09.pgn,192,80,8/1p5p/2p5/2P1k1p1/1P2p1n1/PBK2pP1/5P1P/8 w - - 1 41,w,-553.0,0-1,0.0,b,1.0
lichess_elite_2014-09.pgn,194,56,2rr2k1/4b1pp/p4p2/8/2pP4/P1N2N2/1B3PnP/K2R1R2 w - - 0 29,w,310.0,0-1,0.0,b,1.0
lichess_elite_2014-09.pgn,197,12,rnbq1rk1/pp2ppbp/2pp1np1/8/2PPP3/2N2N1P/PP3PP1/R1BQKB1R w KQ - 1 7,w,81.0,0-1,0.0,b,1.0
lichess_elite_2014-09.pgn,199,12,rnbk1b1r/pp3ppp/2p2n2/4p3/2P5/2N3P1/PP2PP1P/R1B1KBNR w KQ - 0 7,w,28.0,1-0,1.0,w,1.0
lichess_elite_2014-09.pgn,199,60,3k4/1p3p1b/2p2p1p/8/3bP1P1/1P1N3P/5PB1/2K5 w - - 3 31,w,26.0,1-0,1.0,w,1.0
lichess_elite_2014-09.pgn,200,60,8/p4ppk/4p3/4q3/2P5/1P1R2P1/P2R1P2/6K1 w - - 3 31,w,275.0,1-0,1.0,w,1.0
lichess_elite_2014-09.pgn,201,36,2b2rk1/1p3ppp/1p2p3/1B1n2B1/3P4/b3P3/3N1PPP/3R2K1 w - - 2 19,w,-49.0,0-1,0.0,b,1.0
lichess_elite_2014-09.pgn,201,44,5rk1/1p1b1ppp/1p2p3/6B1/3P4/R3P3/5PPP/6K1 w - - 1 23,w,-41.0,0-1,0.0,b,1.0
lichess_elite_2014-09.pgn,201,60,8/1p2Bkp1/1p2p2p/3b4/8/R3K1P1/2r2P1P/8 w - - 2 31,w,-161.0,0-1,0.0,b,1.0
lichess_elite_2014-09.pgn,203,20,r1bq1rk1/1p2ppbp/p2p1np1/2nP4/4P3/2N5/PP2NPPP/RBBQ1RK1 w - - 0 11,w,41.0,0-1,0.0,b,1.0
lichess_elite_2014-09.pgn,205,12,rnbq1rk1/1p1pppbp/p4np1/2pP4/2P1P3/2N4P/PP3PP1/R1BQKBNR w KQ - 0 7,w,102.0,1-0,1.0,w,1.0
lichess_elite_2014-09.pgn,205,16,r1bq1rk1/1p1nppbp/p2p1np1/2pP4/P1P1P3/2NB3P/1P3PP1/R1BQK1NR w KQ - 2 9,w,106.0,1-0,1.0,w,1.0
lichess_elite_2014-09.pgn,205,20,r1bq1rk1/1pnnppbp/p2p2p1/2pP4/P1P1P3/2NB3P/1P2NPP1/R1BQ1RK1 w - - 6 11,w,125.0,1-0,1.0,w,1.0
lichess_elite_2014-09.pgn,205,24,1rbq1rk1/1pn1ppbp/p2p2p1/P1pPn3/2P1P3/R1NB3P/1P2NPP1/2BQ1RK1 w - - 1 13,w,88.0,1-0,1.0,w,1.0
