source,game_index,ply,fen,side_to_move,stockfish_cp,result,outcome,winner,weight
lichess_elite_2014-05.pgn,84,28,2r2rk1/pp3ppp/1qn1p3/3pPn2/3P4/P4P2/1P1QNP1P/1K1R1B1R w - - 5 15,w,-120.0,0-1,0.0,b,1.0
lichess_elite_2014-05.pgn,84,36,2r3k1/pp3ppp/4p3/3pPn2/3P4/Pq3P2/1P1QNP1P/1K5R w - - 0 19,w,-193.0,0-1,0.0,b,1.0
lichess_elite_2014-05.pgn,84,72,8/5pp1/4p2p/4nk2/1P6/8/2K4P/2N5 w - - 1 37,w,-387.0,0-1,0.0,b,1.0
lichess_elite_2014-05.pgn,85,16,rn2kb1r/p4ppp/2pqpn2/8/P5b1/2N2N2/2PP1PPP/R1BQKB1R w KQkq - 0 9,w,33.0,0-1,0.0,b,1.0
lichess_elite_2014-05.pgn,85,20,rn3k1r/p1q2ppp/2p1pn2/8/P5b1/2N2N2/2PP1PPP/R2QKB1R w KQ - 0 11,w,12.0,0-1,0.0,b,1.0
lichess_elite_2014-05.pgn,85,24,r4k1r/p1qn1p1p/2p1pnp1/8/P5b1/2N2N2/2PPBPPP/R2Q1RK1 w - - 0 13,w,16.0,0-1,0.0,b,1.0
lichess_elite_2014-05.pgn,85,60,8/p2r1pk1/4p1p1/4P3/P1P1N2p/3n1P1P/5P1K/5R2 w - - 1 31,w,-65.0,0-1,0.0,b,1.0
lichess_elite_2014-05.pgn,85,64,8/p2n1pk1/4p1p1/8/P1P1N2p/5P1P/5P1K/8 w - - 0 33,w,-127.0,0-1,0.0,b,1.0
lichess_elite_2014-05.pgn,85,68,8/p4pk1/2n1p1p1/2P5/P3N2p/5P1P/5PK1/8 w - - 3 35,w,-46.0,0-1,0.0,b,1.0
lichess_elite_2014-05.pgn,85,72,8/5pk1/p3p1p1/2P5/P2n1P1p/2N4P/5PK1/8 w - - 0 37,w,-97.0,0-1,0.0,b,1.0
lichess_elite_2014-05.pgn,86,12,2kr1bnr/ppp1pppp/2n5/7q/6b1/2N2N2/PPPPBPPP/R1BQ1RK1 w - - 8 7,w,114.0,0-1,0.0,b,1.0
lichess_elite_2014-05.pgn,86,40,2k1r3/ppp2ppp/8/8/2P5/2nN2P1/P1P2PP1/2R2K2 w - - 1 21,w,-90.0,0-1,0.0,b,1.0
lichess_elite_2014-05.pgn,86,44,2k1r3/p1p2ppp/8/1pP5/8/P1nN2P1/2P2PP1/2R2K2 w - - 0 23,w,-243.0,0-1,0.0,b,1.0
lichess_elite_2014-05.pgn,86,52,4r3/2p2pp1/2k4p/ppP5/6P1/P1n2P2/2P3P1/R1N2K2 w - - 2 27,w,-366.0,0-1,0.0,b,1.0
lichess_elite_2014-05.pgn,88,64,8/4kpp1/5n1p/2p5/2Np4/3K2PP/5P2/8 w - - 3 33,w,-419.0,0-1,0.0,b,1.0
lichess_elite_2014-05.pgn,89,12,r1b1k1nr/pppp1ppp/2n5/2b1P3/8/5NP1/PPPPQ2P/RNB1KB1q w Qkq - 2 7,w,-340.0,1-0,1.0,w,1.0
lichess_elite_2014-05.pgn,89,16,r1b1k2r/ppppnppp/1bn5/4P3/3P4/2P2NP1/PP2Q2P/RNB1KB1q w Qkq - 1 9,w,-144.0,1-0,1.0,w,1.0
lichess_elite_2014-05.pgn,89,20,r1b1k2r/pp2nppp/1bnp4/8/3P4/2P1BNP1/PP2Q2P/RN2KB1q w Qkq - 0 11,w,-275.0,1-0,1.0,w,1.0
lichess_elite_2014-05.pgn,89,40,2r2rk1/pp3ppp/1b1p4/8/3P4/P2n1NP1/1PbN2QP/K3R1B1 w - - 1 21,w,247.0,1-0,1.0,w,1.0
lichess_elite_2014-05.pgn,91,80,8/4ppk1/6pp/4P3/7P/1R3P2/4r1P1/7K w - - 1 41,w,-2.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-05.pgn,92,12,r2qkb1r/pp2pppp/2n2n2/3p1b2/3P4/2P2N1P/PP3PP1/RNBQKB1R w KQkq - 1 7,w,0.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-05.pgn,92,28,2kr3r/pp3pp1/2qbpn2/3p2p1/3P4/2P2P1P/PP1N2P1/R1BQ1RK1 w - - 0 15,w,-97.0,1/2-1/2,0.5,d,1.0
lichess_elite_2014-05.pgn,93,20,r4rk1/ppp1nppp/2n5/3q4/3P2b1/2P2N2/P3BPPP/R1BQ1RK1 w - - 1 11,w,150.0,1-0,1.0,w,1.0
lichess_elite_2014-05.pgn,96,20,r4rk1/pp2bppp/1qn1pn2/3p1b2/3P1B2/1PP2N1P/P3BPP1/RN1Q1RK1 w - - 3 11,w,-43.0,1-0,1.0,w,1.0
lichess_elite_2014-05.pgn,96,24,r4rk1/pp2bpp1/1qn1pnp1/3p4/3P1B2/1PP4P/P3BPP1/RN1Q1RK1 w - - 0 13,w,8.0,1-0,1.0,w,1.0
lichess_elite_2014-05.pgn,97,48,2k5/3r2pp/4r3/N1P5/4n3/P3B3/2K2PPP/R2N4 w - - 3 25,w,583.0,1-0,1.0,w,1.0
lichess_elite_2014-05.pgn,97,52,2k5/r5pp/8/N1P5/4r3/P3B3/2K2PPP/R7 w - - 0 27,w,577.0,1-0,1.0,w,1.0
lichess_elite_2014-05.pgn,97,56,2k5/r5pp/8/2P5/r7/PN1KB3/5PPP/R7 w - - 4 29,w,591.0,1-0,1.0,w,1.0
lichess_elite_2014-05.pgn,97,60,2k5/6pp/8/2P5/8/rNK1B3/5PPP/8 w - - 0 31,w,616.0,1-0,1.0,w,1.0
lichess_elite_2014-05.pgn,97,80,2k5/8/2PKN3/5r2/5Bp1/8/5PP1/8 w - - 2 41,w,549.0,1-0,1.0,w,1.0
lichess_elite_2014-05.pgn,98,72,7k/p7/1p2Pp1p/8/1P2p2P/P5P1/3r4/6K1 w - - 0 37,w,484.0,0-1,0.0,b,1.0
lichess_elite_2014-05.pgn,99,52,2kr4/pp3p2/2p1p1pb/3rB2p/7P/1P1P2P1/P1P2P2/1K2R2R w - - 3 27,w,4.0,0-1,0.0,b,1.0
lichess_elite_2014-05.pgn,99,56,2kr4/5p2/2p1p1pb/pp1rB2p/7P/1P1P2P1/P1P1RP2/1K2R3 w - - 0 29,w,-5.0,0-1,0.0,b,1.0
lichess_elite_2014-05.pgn,102,28,r2q1rk1/p1pb2pp/1bp5/3pP1p1/3N4/1NP2P2/PP4PP/R2Q1RK1 w - - 0 15,w,-136.0,1-0,1.0,w,1.0
lichess_elite_2014-05.pgn,103,12,r2qkb1r/pp3ppp/2n1pn2/5b2/8/5N2/PPPPBPPP/RNBQ1RK1 w kq - 0 7,w,163.0,1-0,1.0,w,1.0
lichess_elite_2014-05.pgn,103,16,2rqk2r/pp3ppp/2nbpn2/5b2/3P4/2P2N2/PP2BPPP/RNBQ1RK1 w k - 1 9,w,198.0,1-0,1.0,w,1.0
lichess_elite_2014-05.pgn,103,24,2r2rk1/pp3pp1/1qnbp2p/3n1b2/3P3B/2P2N2/PP1NBPPP/R2QR1K1 w - - 4 13,w,225.0,1-0,1.0,w,1.0
lichess_elite_2014-05.pgn,103,28,2r2rk1/pp3pp1/2nqp2p/3n1b2/3P3B/2P2N2/PP2BPPP/R2QR1K1 w - - 0 15,w,226.0,1-0,1.0,w,1.0
lichess_elite_2014-05.pgn,103,52,2r3k1/5p2/4p2p/5b2/2Pr4/8/1P2BPPP/R3R1K1 w - - 0 27,w,328.0,1-0,1.0,w,1.0
lichess_elite_2014-05.pgn,103,56,2r3k1/5p2/4p2p/1P3b2/2P5/8/1r2BPPP/R3R1K1 w - - 1 29,w,319.0,1-0,1.0,w,1.0
lichess_elite_2014-05.pgn,104,12,rnb1kb1r/pp2pppp/3q1n2/1Pp5/8/2N2N2/P1PP1PPP/R1BQKB1R w KQkq - 0 7,w,59.0,0-1,0.0,b,1.0
lichess_elite_2014-05.pgn,109,76,2k2n1r/pp2p3/2p1p2b/2P1P3/1P1r1P2/P6p/8/R1BBKR2 w - - 0 39,w,-52.0,1-0,1.0,w,1.0
lichess_elite_2014-05.pgn,109,80,2k2n1r/pp2p3/2p1p2b/2P1P3/1P2rP2/P3B3/3K3p/R2B1R2 w - - 0 41,w,81.0,1-0,1.0,w,1.0
lichess_elite_2014-05.pgn,110,12,r3kb1r/ppp1pppp/2n2n2/q7/6b1/2N2N2/PPPPBPPP/R1BQ1RK1 w kq - 8 7,w,57.0,1-0,1.0,w,1.0
lichess_elite_2014-05.pgn,110,24,2kr1b1r/ppp2ppq/2n1pn2/7p/7N/P2P3P/1PPBNPP1/R2Q1RK1 w - - 1 13,w,58.0,1-0,1.0,w,1.0
lichess_elite_2014-05.pgn,110,72,2k5/p1p5/1p2pr2/7p/7P/PN1Pn1P1/1PP5/1R4K1 w - - 3 37,w,131.0,1-0,1.0,w,1.0
lichess_elite_2014-05.pgn,113,48,4r1k1/5p1p/2p2p2/8/P1P5/3p1N1P/P4bP1/R2K4 w - - 0 25,w,49.0,1-0,1.0,w,1.0
lichess_elite_2014-05.pgn,113,52,6k1/5p1p/2p2p2/8/r1P5/3K1N1P/P4bP1/R7 w - - 0 27,w,67.0,1-0,1.0,w,1.0
lichess_elite_2014-05.pgn,113,56,6k1/5p1p/2pb1p2/8/r1P5/P2K3P/3N2P1/R7 w - - 1 29,w,42.0,1-0,1.0,w,1.0
lichess_elite_2014-05.pgn,113,60,8/5pkp/2pb4/5p2/r1P5/P2K3P/R5P1/1N6 w - - 2 31,w,14.0,1-0,1.0,w,1.0
lichess_elite_2014-05.pgn,113,64,r7/5p1p/2pb1k2/5p2/2P5/PK5P/R5P1/1N6 w - - 6 33,w,16.0,1-0,1.0,w,1.0
lichess_elite_2014-05.pgn,113,68,1r6/5p1p/2pb4/4kp2/P1P5/7P/R1K3P1/1N6 w - - 3 35,w,0.0,1-0,1.0,w,1.0
lichess_elite_2014-05.pgn,114,28,2r1kb1r/pp1b1p2/2n1p1pp/3pP3/3P1P2/5N2/PP1NB1PP/R4R1K w k - 1 15,w,-29.0,1-0,1.0,w,1.0
lichess_elite_2014-05.pgn,114,44,3b1rk1/3b1p2/1p2p1pp/n2pP3/p2P1PP1/P1R2N2/1P1NB2P/7K w - - 1 23,w,-29.0,1-0,1.0,w,1.0
lichess_elite_2014-05.pgn,114,48,3brk2/3b1p2/Bp2p1pp/n2pP3/p2P1PP1/P1R2N2/1P1N2KP/8 w - - 5 25,w,-51.0,1-0,1.0,w,1.0
lichess_elite_2014-05.pgn,117,12,r3kbnr/ppp1pppp/2n3q1/8/6b1/5NN1/PPPP1PPP/R1BQKB1R w KQkq - 8 7,w,9.0,0-1,0.0,b,1.0
lichess_elite_2014-05.pgn,117,60,8/pkpq4/2p5/8/4Pb1p/5P2/PPP2KR1/6R1 w - - 6 31,w,-692.0,0-1,0.0,b,1.0
lichess_elite_2014-05.pgn,117,72,2k5/p1p5/2p5/4P3/8/5PK1/PqP5/4R3 w - - 1 37,w,-428.0,0-1,0.0,b,1.0
lichess_elite_2014-05.pgn,117,76,4k3/p1p1P3/2p5/8/8/5PK1/PqP5/4R3 w - - 1 39,w,-499.0,0-1,0.0,b,1.0
lichess_elite_2014-05.pgn,117,80,4k3/p1p1P3/2p5/8/2q2P2/6K1/2P1R3/8 w - - 1 41,w,-535.0,0-1,0.0,b,1.0
lichess_elite_2014-05.pgn,119,28,2k4r/4bppp/p1p2n2/8/3r4/7P/PP3PP1/RNB2RK1 w - - 0 15,w,18.0,0-1,0.0,b,1.0
lichess_elite_2014-05.pgn,119,32,2k4r/3rbppp/p1p5/3n4/8/4B2P/PP1N1PP1/R4RK1 w - - 4 17,w,23.0,0-1,0.0,b,1.0
lichess_elite_2014-05.pgn,119,80,1b3r2/8/R7/2p5/2N5/1Pk1P1p1/P3K1P1/8 w - - 1 41,w,47.0,0-1,0.0,b,1.0
lichess_elite_2014-05.pgn,120,16,1rbq1rk1/pp2ppbp/2np1np1/2p5/2P1P3/2NP2P1/PP2NPBP/R1BQ1RK1 w - - 3 9,w,-8.0,1-0,1.0,w,1.0
lichess_elite_2014-05.pgn,127,44,2r3k1/p4ppp/4pnb1/2n5/8/1PN4P/2PNBPP1/2R3K1 w - - 2 23,w,13.0,0-1,0.0,b,1.0
lichess_elite_2014-05.pgn,127,48,2r3k1/5ppp/p3p1b1/1Nnn4/2N5/1P5P/2P1BPP1/2R3K1 w - - 0 25,w,13.0,0-1,0.0,b,1.0
lichess_elite_2014-05.pgn,128,16,r3kb1r/pp1n1ppp/2p1pn2/q4b2/8/2NP1N1P/PPP1BPP1/R1BQ1RK1 w kq - 1 9,w,19.0,0-1,0.0,b,1.0
lichess_elite_2014-05.pgn,128,20,r4rk1/pp1n1ppp/2p1pn2/q4b2/1b6/2NP1N1P/PPPBBPP1/R2Q1RK1 w - - 5 11,w,15.0,0-1,0.0,b,1.0
lichess_elite_2014-05.pgn,134,20,r3r1k1/pppqbppp/2np1n2/5P2/8/2NB4/PPP2PPP/R1BQ1RK1 w - - 5 11,w,43.0,0-1,0.0,b,1.0
lichess_elite_2014-05.pgn,134,76,8/1p4n1/p1pk3p/5p2/1P3P1b/P1PK3P/B3N1P1/8 w - - 9 39,w,155.0,0-1,0.0,b,1.0
lichess_elite_2014-05.pgn,135,12,r1bq1rk1/ppp1ppbp/2np1np1/8/2P5/2N2NP1/PP1PPPBP/R1BQ1RK1 w - - 0 7,w,42.0,1-0,1.0,w,1.0
lichess_elite_2014-05.pgn,136,24,r2q1rk1/pbp2pbp/1p3np1/4p3/4P3/2PB4/PP1NQPPP/R1B1R1K1 w - - 0 13,w,22.0,0-1,0.0,b,1.0
lichess_elite_2014-05.pgn,136,76,1q6/5pk1/1rp3p1/p1p1p1b1/P1P1P3/1B1R1PPp/7P/3Q2K1 w - - 2 39,w,-107.0,0-1,0.0,b,1.0
lichess_elite_2014-05.pgn,137,80,6k1/pp3p2/2p5/8/1Pn1P3/P4PPp/8/3N3K w - - 0 41,w,-29.0,0-1,0.0,b,1.0
lichess_elite_2014-05.pgn,139,72,6k1/p3b1p1/1p3p2/2p1n3/2P4p/P2PpP1N/1P4B1/6K1 w - - 0 37,w,-454.0,0-1,0.0,b,1.0
lichess_elite_2014-05.pgn,141,12,rnb1kb1r/ppq1pppp/2p2n2/8/1P6/P1N5/1BPP1PPP/R2QKBNR w KQkq - 3 7,w,23.0,0-1,0.0,b,1.0
lichess_elite_2014-05.pgn,141,60,3r2k1/p3npp1/3bp1p1/8/2PP2P1/Pp3P1P/4N3/2B2RK1 w - - 1 31,w,-47.0,0-1,0.0,b,1.0
